"1","2","3","4","5","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","X.1"
0.455855451363539,5.35300891662707,123.557089925089,102.82278971455,56.2297727794623,6.99815954044186,3.98955299285915,7.02414972209896,3.99107718534552,94.3588869007058,96.132641052683,205.44994224824,56.138246355375,21.0066266037492,44.0493499882599,4.49052931183432,0.000508677793767651,0.186964834281131
-0.146688287989266,6.83107806564093,789.352450894982,156.683655783367,19.1782596919612,3.99157645099119,5.00397592716728,1.97323755863911,6.99374499026077,95.2643831426714,217.271537673832,693.617172644638,17.9969583692965,23.3574943149257,49.1667507049512,5.39010847842266,0.00506502357249914,5.93234202512751
0.147565264671933,3.86892990816678,727.601627588239,165.483924068465,11.9539083031879,1.99601288835777,3.99220134659085,1.97364571057992,4.02669347640471,91.8053518465857,174.423990859211,697.760322166592,13.7653642962882,22.5054209635281,54.3497807416618,7.57805669415747,0.00074853018029073,3.51548384422015
0.0494017427979798,0.228430461371332,342.566847916899,41.9890107696486,5.76508078238184,7.01892747258883,2.99557175579328,7.95404943279921,2.00104674056096,87.5135645857471,52.4581492627188,105.77978441308,5.10306380247485,10.9784721170329,46.1550853308563,5.79835429885061,-0.00393412958263902,27.3927442017421
0.0100913101635984,1.65011086154225,628.215988533925,223.256608772083,12.4913112415013,6.02753107563984,6.0050180330132,1.96121836434359,2.03287685868398,96.1849590759818,174.887471013991,660.615028086268,16.8030899388584,23.8830536367635,42.0076846314048,2.16788969479154,-0.00321417395921675,0.0674408759372892
-0.250361075987424,6.85716492492176,383.794849078061,145.602336083005,10.6678120686996,2.04087606235491,4.01211086922886,2.02997605398064,6.98639944880937,92.1667622159476,91.1764651892628,502.636563534105,9.60379318034582,20.6161281199328,69.8307984077479,2.21189053704584,-0.00205724867608945,0.124051645667712
-0.0651066269609138,3.66208607934788,48.5323453585564,4.54165993521815,0.0819853695320043,3.98596164368608,6.01211841670822,4.03261807486289,2.99936056198586,68.1974191863573,21.6252823197861,86.7906513400302,0.802272309537824,15.3855956542559,39.933337861929,2.701574769849,0.00134183307956774,-0.677147813507612
-0.0125071146347867,2.9986306721766,687.169396624755,198.216843451745,12.5567846950542,1.03400850097869,2.98629001356045,2.01687092322517,1.00229414876047,95.8328601105259,157.788829817148,635.420102167222,11.3119306752773,27.5336387151931,28.8580585361746,4.47490576143564,-0.00824130848533364,43.6403629540769
0.0563002026253049,3.84652072810916,721.753878005824,241.613976387909,5.03648643455962,7.98799472278918,5.98371111093792,1.99537387233397,4.99493834637428,91.5877049228784,247.85716179434,753.203894305884,6.23701689618606,20.3744978708128,56.1472266067149,2.19627885144408,-0.00103593179047603,-1.00228758599377
0.0305662660907279,2.1763126058981,831.066149853806,93.9836732125523,9.22402876816241,6.01390278856455,5.01217557903001,11.9863812301577,3.00251173392488,91.2168591242058,93.8216346055289,748.502362351014,8.46975112857389,15.4995380240843,56.9513426389368,4.90836688291872,-0.00308760006741784,40.4940455547304
