"1","2","3","X1","X2","X3","X4","X5","X6","X"
0.107342950569349,0.798507890548082,-1.06750504812375,2.95582461865075,0.8789282945105,1.53601951348441,1.00677550104432,1.00103355370787,0.772731852083226,5.24265835614259
-0.839704476488407,1.65544353625195,-0.779292242985893,1.78483430687724,0.564837411286377,1.18619273325112,0.986823839616468,-0.00642409705137501,2.02333738574927,6.06561198790843
-0.108062316570436,1.38266228363844,1.74787233786201,2.96122333828583,0.964351154928521,1.25744943237912,-0.00462316576298957,1.98610132339966,2.03960324271627,4.57325374205973
0.736864331311573,0.70774064180812,0.0606676412137495,4.03311493590756,1.11465916421403,1.1052556205699,1.00751110178435,2.00915453715174,4.57405692945496,7.63911521993794
-2.08872683244812,0.024511447829693,-0.526103089552434,3.98896184744977,1.30305461554836,1.40557869861719,0.00554969532853241,1.00127657508609,5.17210740897578,4.24011423751664
2.1442095894081,-0.358692253902156,0.0559481452411137,2.69118212006327,0.329120334940614,1.58105810462576,-0.00608120775175964,0.981975066695399,0.577781421314288,2.91645057875853
1.39825262397049,-0.334073064574553,0.0360284081124617,2.08439987302789,1.07727796379875,0.896178055260008,-0.00370824103354417,-0.00470389565527905,4.07268668362384,4.8837156682995
-0.118590968252356,1.1496575821087,0.71092909075686,3.24447816346374,1.12375316595969,0.991924842626617,-0.0180432932951751,-0.000331511397686112,2.69225469651599,5.36408085086606
-0.893321045963692,-0.524066831452591,0.664698938206927,3.15645334496862,0.635926569575324,2.13106162527453,0.00552982059977555,-0.00345438322537783,-0.93277651011054,1.09577226531897
0.33521365137469,1.20369980859367,-1.51874418850425,3.22748483584095,1.50473336593527,0.871611475971882,0.000466954431268458,0.00805067941781226,5.16516746309393,5.85619510137638
-0.645784661588587,-0.204118787548521,1.70568906773737,1.97684937634992,1.11272964217332,0.881242590127244,-0.00561719732568319,0.00457658015821232,2.38217123344881,4.80304107950685
-1.30785371135554,1.19622649649528,2.1266228053103,3.09529385444727,0.690224606573812,1.31929301612622,-0.00660217509006131,1.9916652058838,2.01237553154809,3.46031725964459
1.09023089082346,-0.112329381156454,-0.201666968158881,2.01881150553896,0.217563298087327,1.66738325998921,-0.00289572230727842,1.00954685347279,0.214229776307033,0.835433919783887
0.632360957008998,-0.108459032568088,-0.990852689678514,4.20159319724633,0.933219970001397,1.04942408359961,-0.00337938668899313,0.990681109182715,4.84236965408324,8.90210806246371
2.20687505955112,-0.432314104706683,-1.00697809030354,2.58675645484278,1.58338973712419,0.920498427949251,-0.00126023025805544,0.0142675271090812,5.23080021915418,6.37959126233289
0.436201589269466,-0.962627196847815,-2.15924239854996,3.01701871322287,0.408409270952969,1.54600107999175,0.0091913425439665,0.984182073890115,1.38911278794571,2.82884841955646
-0.155962488508997,0.941668758174869,0.177338132830081,2.20117070384376,0.794565203258113,0.790588735130443,-0.00662365229738338,0.997806120174157,2.05164898670826,3.33871317604926
2.01131130457312,-0.818740287322863,0.0925612503960789,2.13101273669809,0.978674529400603,0.769829123469121,0.00174667446681125,-0.0100814034891409,3.79029201074165,5.27228308476167
-1.67663322787253,0.830206905609772,0.548126454466472,3.03276124914752,0.409454361112242,1.78448489407023,0.00313083788045474,0.985556623087145,1.39264936611026,2.5521993217149
-0.0484756506614782,-1.86970939315112,-0.795215851369753,2.22442646083104,0.642617754921809,0.923397312579239,-0.00522357018048505,0.998936573627142,2.12007416450006,3.60097054409041
-0.341366697470639,-0.954282581652741,-2.37507441989217,3.09256516722704,0.131892069883439,1.51582818822012,0.00241648332061553,0.00772571442320642,2.20290594326398,3.26250235159118
0.0797627803082472,-0.396688756348445,-0.123673350997077,2.56810530040771,0.387690728082319,1.00818902291631,0.00412376310048623,-0.00877052678379221,2.28269455152431,3.51835566367273
-1.2358404669519,-1.75003510141398,0.155580837222134,3.88082843751174,0.640077330594,1.34764511982596,3.9968576242523,1.00357248268723,2.56952496234391,4.56663675135117
-0.136888771206969,0.12307280255279,0.938150986782502,3.38063158339776,0.624726421953856,1.50635473260737,0.00141752541122039,1.00767966013547,1.56344634018227,4.37846272042372
-0.667213343110025,1.50786657280827,0.530972868863137,4.28355446771872,0.134844041553743,1.71120231732072,0.0139312330401855,-0.00875649899062635,3.44070506192265,5.40016288083133
0.632504045385576,0.061682653720262,-1.62463546113404,3.54148528955046,1.17984374145436,1.61891249224997,0.000698175051967654,-0.0139114520307254,2.45391230710624,4.82177421085837
-0.368769574985998,1.11939820183288,-0.690520815009318,2.70386940921897,0.923479209119454,0.722999821742752,0.000258871000824072,0.00101019650302868,2.52514009761877,4.8604029025885
1.52142813953007,-1.35220872185093,-0.768399201944533,2.5275618758403,0.579047735548484,1.2954111335378,-0.00393969121333742,-0.0145120813821297,1.53103626441302,3.03140890142657
0.0222763529036772,1.06417271284756,-0.0585645904887176,2.21352271543038,0.578296050560689,0.841756961223024,-0.0049425643924508,-0.000822793514592052,2.13600999993212,4.33137551538467
-0.43301196552587,2.02166698578714,0.570402936250318,2.52422972677391,0.561211629437475,1.60173144073594,1.00182797537051,0.982659746830747,0.0447485365355203,4.38196500630274
