"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilitiesUsed","X"
7.04241548312942,68.0149280495815,60.7015572637923,22.2296293361337,0.00659081513379068,-5.8019263558368e-06,5.51384785978827,22.0310399457895,0.00184110343128926,0.00635671725791188,6.25833408696648,23.21729747767,20.0102739222781,0.00329710177899418,0.000505458343424947,0.000419643729236412,0.00518919793995883,0.00022613828776034,6.01453563636992,0.0101930441088549,21.9792189494415,19.7980472012558,106.66222338425,120.553024659128,0.00552534284701916,0.000437069962161872,8.98091608736754,1.18323831522715e-05,0.000165774323394009,0.00334808035954734,39.5401588886594,62.1975842950246,5.6623633652937,22.8652161541722,0.00123172461208216,6.00544127635016,0.000401150607357943,0.000846370935824435,3.99422284420857
5.42182812247562,73.7101443383945,62.7561125937991,19.4073798360093,0.00285353684248314,5.55193446007901e-05,6.91465034820126,20.4209337916975,0.00152873707611493,0.00151825694124393,6.21300859615595,17.2946337496918,11.9298481339928,0.00285023739842423,0.000346210016968106,-7.09714065548847e-05,0.00729436339934605,0.00113550840087862,8.42874593559834,0.00542730718330631,16.0045769435586,11.9614170694514,121.625465699076,121.607331614021,0.0036477384583375,0.000272886855670101,4.03278303311992,1.81024090729682e-05,0.000778648791445457,0.00252366770038736,41.6911612445333,68.0252188536638,7.55999313108484,15.0594719054335,0.00101869672252431,5.99716686065133,7.28856139907091e-07,-1.668002149965e-06,2.9985046654134
6.07755381510192,49.6725402566093,46.2112994176739,22.2045287969836,0.00596940237772531,0.000203750963163882,3.81856030034454,36.1249423880073,0.00103791855124271,0.00750333009710505,9.7969933523323,22.924697440545,8.60970815573098,0.00425985777919883,0.000900313901350961,5.02730290982454e-05,0.00340231738292381,-0.000123350770018817,5.08685335516198,0.00336373122846982,19.9929762047286,9.82229318507838,898.877981227059,129.597421955728,0.0061457658241821,0.000891233725071685,8.00522970306331,0.000221487360478382,6.72211069144773e-05,0.00425517534551063,18.5382854942018,50.9281722840631,4.58977244232813,33.0044406599235,0.000944740144836215,9.00549640776499,5.37740027806598e-05,6.77096902449498e-05,5.00407046229953
3.74408481485763,78.2115302594138,56.8364329302003,17.5503153391723,0.00659781525347506,-1.48177222871939e-05,5.15157842005803,20.0586616366167,0.000426955452624422,0.00514672003625786,2.53445483603343,17.0974647167545,6.56181635356656,0.00367915329749511,0.00026523995824012,8.48043402495938e-05,0.00555940443618024,0.00108124647576316,6.02778789230111,0.00427392163817518,17.9937714378604,9.93357242900781,188.380978847763,110.441046860716,0.00453470316769656,0.000278210066763512,4.03446216026753,-1.18035967586033e-06,0.000657642724198294,0.00306079607219717,64.0874320007942,67.2163302666158,5.46998832496783,24.104631463431,0.000795973108975374,2.97689416874636,7.26951234739042e-07,3.14214024457377e-06,5.01483644727202
5.87906550526095,59.9838601007997,45.1139250997314,20.3593102045926,0.00191424253192382,0.000135047843250009,5.80396412901209,34.6462690318812,0.00124686770585341,0.00341116085810841,6.69258021468335,20.4244015512841,6.53256705941519,0.00491390372090594,0.00029067716919195,-1.60623053770154e-06,0.00585564134693686,0.00121107980401645,5.67394868618193,0.00926070109239332,21.9723216442945,8.02651747892011,384.009850973606,127.160995916198,0.00359578203106141,0.000319678743398159,4.00863746648388,4.74308733314615e-05,0.00135661019582384,0.0045278446129182,44.8495389338224,51.0232179502692,4.31770064820818,33.9439695758985,0.00105722007811902,7.00027610173052,-5.37175387799241e-07,-6.65453348745308e-07,3.99492703660029
3.99531560567609,92.3116368834442,98.7306899948473,11.4053085103515,-0.00241542157808156,8.11467889851663e-05,4.07218560665553,13.907573627158,0.000603085156436212,-0.000126575005189102,3.74963307412097,13.8106045453953,14.8398902316939,0.0013547642423521,6.86980295485418e-05,-1.11720046590982e-05,0.00215997208650854,-0.000169608766736616,4.7725103052919,-0.00135706268696387,16.0340777216286,28.1527709959099,453.988671201084,45.968716131019,0.000148156246018789,2.06378987743558e-05,1.02999428004026,5.3333701854498e-07,3.84860012182042e-05,0.00226101696895076,75.374557076046,104.37419159407,3.81579894029831,14.0397582561692,0.000426345562414775,3.95644982032694,-9.66624455747494e-07,-3.60560602400038e-06,2.00987630269159
6.52564147419947,113.073411803019,139.905637036054,33.3278472627702,0.00744176336521622,-6.9894681419421e-06,11.4373562662484,12.5813652174071,0.000348424555583015,0.00501842660235632,6.60194230635214,32.7637978115134,15.0065439579688,0.00210360489909676,0.000543854232700893,7.93541878341388e-05,0.00365990949667535,0.00161404028424785,11.4414679626692,0.00154297653289811,30.9038065276432,15.9442222226723,1141.08274070412,129.980028551832,0.00446740686330899,0.000406210101642911,5.01264045258994,6.91299297915277e-07,0.00178621478180759,0.00173212049904261,64.6454599593314,115.007581792285,12.1706822071153,10.1040762737335,0.000577200261597743,6.00804728517066,9.3930552761325e-07,1.28630973246804e-06,3.00228708751422
3.4230798279414,62.0870666722464,46.3406111617329,15.2077446012433,0.00412650037284306,0.000117561324626854,6.29725440230365,20.6695040480376,0.00162726378966429,0.00734695337620845,5.63655184099567,18.3338551499488,11.8938970235079,0.0041064845524855,0.000423901891219818,-1.92858423895581e-05,0.00440964155888737,0.000784400650509218,6.29719952029327,0.0035436606678997,15.9993301421583,10.0568099376141,188.377397593603,156.266252681057,0.00598849528279096,0.000447686168124569,3.02020947375736,4.16584849094036e-05,0.000816872007714857,0.00374348394645979,33.2231368014461,46.023029502058,6.15369858778745,15.9660124960115,0.00188059803019791,5.02740687078085,-1.95928058732011e-06,-1.36852770043088e-06,4.0105600861926
3.57397377121988,50.3347751434127,48.0694116779768,19.7420427654272,0.0137911250039934,0.000182312422923785,5.03381431194758,16.3834883652579,0.000904858274623131,0.0144499894976824,1.66278795083084,17.1753778927822,19.9491181648599,0.00399072674513387,0.000602414096463972,-5.73682842232221e-05,0.0189071174437028,-0.000252422391313223,5.20654567746656,0.0180674023948082,18.0674969576813,23.8311248209441,1003.10858211931,175.081960217195,0.01574628745916,0.000619283880547009,0.968823762710652,-5.37719538058744e-09,7.4994087004341e-05,0.00352546338657559,34.9249199147517,56.9707443143554,4.94584347394748,15.0476519810937,0.000879820377317387,3.00433469022409,-1.55662272445474e-06,0.000288332476874283,4.99387491856955
5.98666338660383,167.056513456415,163.594787254153,34.5645425916543,-0.000364467782612985,-0.000114170707732816,7.40372099702445,11.4459815882039,0.000739164492720772,0.00216243804330959,6.34069306274951,34.1202784253747,14.94116647379,0.000624835156537309,3.45488997717622e-05,0.000114079242010422,-0.00440626080714854,0.000113071502866606,7.64054770023233,-0.00157563036561292,34.065104129136,12.0573197897599,75.7545096058643,48.6286395667762,9.27142235943424e-05,0.00018427077844605,0.991158640600967,-5.53969213094022e-07,0.000418964212411906,0.00117811453692914,57.6108048717765,165.568160797442,7.94420744102231,10.0043141292636,0.00100779421556577,4.99807087331485,3.72735361467068e-07,-3.18628500953199e-06,0.989137869549683
