"1","2","3","AT","V","AP","RH","X"
0.601225407988687,-0.891522396554198,0.582955653050533,12.1905152563842,39.5870711493789,1018.10745214606,55.0605455515304,471.363973529931
0.278522815583954,-0.254495717605597,-0.810262861833158,12.300280898434,39.8391824700263,1012.5058601208,73.3746978868654,476.380343431342
0.148746053844373,1.27815079106539,-0.406432355810694,26.0850640144078,66.633506901714,1004.98982125566,76.262359770054,433.41522622419
0.441630232190912,-1.13697226988957,-2.17301509722416,8.22732388282755,39.5884559719425,1018.00443007599,78.5108933743872,477.854471209314
-0.267998514291711,0.769403669003731,-0.324230786394166,28.980806884451,70.5039992739142,1008.20385464202,73.3270469781038,434.249045769103
-0.637541330478072,-0.815487191988455,1.12400632457063,13.7846295383196,45.15668806162,1024.17035458838,80.4829675502075,465.398665820689
-0.489566490192162,1.65376761325105,-0.388239960625255,5.45172334073235,41.4196681658307,1022.32539340761,84.4847055752877,491.747170980307
0.926253216654766,-0.550378812123786,0.741363207996915,27.2669426542035,66.5653772584095,1017.75733366067,69.4801427993574,433.516635409821
-1.62241426510885,0.153443891168479,0.0442217667914872,21.9682165734209,75.1594877593994,1009.15657497106,85.2154115869275,441.992986846302
0.778448894071705,-0.0957108696465626,-2.85004961290297,27.8981372063961,76.0498117017973,1007.83818718374,76.1426530330819,434.526125311026
0.522517602313185,-2.01252199686325,-0.210041566873603,11.8550738397118,41.7043007917326,1020.08388636604,65.7402383777476,476.453347110719
-0.725868067141915,0.642632631474311,-0.612377895823575,14.6467659430021,43.9121695150262,1025.00227785589,85.2129756677908,462.954892115319
0.453818040917877,0.0363514396248417,0.623680122115865,26.4213809049666,65.6676913804889,1010.65362663709,73.6513870110524,441.284001889388
-1.46063098365727,1.18834190167546,0.796915972662367,28.9859392403102,69.3262435830828,1009.8034251955,46.7503720887578,434.969203504275
1.20334870016612,-0.360751927938407,-0.789272601935942,15.8943269074458,44.9220066009754,1010.27518861453,84.7193618098928,458.150579116118
-0.176390231681094,0.0773525985324609,0.415090215175984,29.5676490284848,69.5602765412069,1009.000410042,56.037347766437,427.859450835812
-0.647140807071197,0.264799958338468,-0.849649705396472,32.9203361592908,74.2286698743873,1007.53653218889,60.172081766143,432.18203555762
-1.55428271460653,1.07051011876517,1.06366293369424,25.6897305784939,69.1053741154412,1007.63205179951,67.3840278315224,433.678248505863
0.330202957802618,-1.47059581825593,-0.463480129897116,30.2315681027501,67.4209799236317,1013.69501195539,32.7376168602831,436.682511687843
-0.495503442030825,-0.863713572304834,0.617012291192075,19.0715212959116,67.2247066844356,1013.1717729869,83.2065213842371,447.382761581946
1.2613504870853,-0.0791385532279738,-1.9294459644803,28.816780087775,68.0661860094104,1012.10347372274,46.1028139692859,435.981989415306
0.693710217259345,-0.10626568427012,0.178664272655587,14.8185225946529,43.5421292535511,1017.27345073465,72.1113404599726,470.937750155771
-0.765072884903627,-0.409658961652631,1.02008064082967,12.8189312090334,44.227800504469,1015.53337739737,90.4332115121795,474.128492655809
-0.232475195082083,1.0584435720946,1.48265474313012,23.9329591493293,50.1845290766265,1004.88117284448,73.8863719066016,444.914573131368
-1.45462030111833,1.21007636681234,0.476541535618506,11.5703813916845,40.7404105647355,1015.82767019158,76.0785190486859,469.107367303451
-1.14463298656188,-0.00963738227077115,0.440138898247041,10.4327791750534,41.3290405035501,1008.54557251343,96.4911451433994,472.550288627313
-1.42876281295497,0.533275745663058,3.56369042874562,26.3207365779097,71.4084683258061,1009.96811011472,69.7231061472162,431.684943055498
0.484076146000554,-0.88133963885523,-0.798701531255666,8.94297198646791,36.8764153217822,1026.56872048924,76.2601752498384,480.153881190791
0.0788272304586258,-0.502931033446065,2.36172347407122,26.8396367704164,70.1008112109102,1010.79019280864,59.1811523180077,445.117099227467
0.165166698522302,0.169157073998347,-0.179282552104285,23.6980137469672,63.5637373351302,1014.49270266736,61.8855946107214,440.355356168164
-0.870486672587052,-1.20900981044943,-1.25280862930965,27.0846846505885,64.5467176528469,1008.724135681,54.2046451817329,443.339069274993
0.227609341014865,-0.163518805290407,0.226629635729886,21.3822998771021,50.6306680271883,1013.5693297132,74.4160824803855,455.390257701798
0.222156098497648,-0.596556191332959,-0.642861607095712,14.771689312017,43.5454359141168,1013.06380526317,85.6472482820263,464.406089310106
-2.67692580045661,0.275389792666762,0.090035549527092,27.333549529995,52.4735664285435,1008.17991331048,58.7842683937677,441.809128104634
1.59497882903798,-1.98013711028375,0.526530687699687,7.31284338187394,41.1775194352884,1025.46258419628,96.3505547732709,477.360282107632
-0.764877954145135,1.03830064103813,-0.137986040286129,21.2289077680044,48.3229471755908,1014.59147638244,63.2923581188346,458.103639118568
0.472812021760057,1.10641249101869,0.50219227645402,15.1606166095409,41.9434298123205,1016.85031687022,88.2499990070956,466.730598885265
0.509835138590314,0.363508589641458,0.0739687045817306,7.73410952673178,39.178097408952,1015.4833461958,90.0058046030286,478.990830243595
1.41261807971917,-0.0737890936788172,-0.556677752020587,15.8616256491154,43.5215586795889,1011.10530509683,82.4107674608842,465.243877456825
-0.25032871813252,0.577598919631255,1.55323104106765,22.4964620422638,60.7194451194239,1006.38756478826,85.1918518718404,440.613243776174
0.34793878776298,-1.44585483241681,0.320141647291178,9.98930444577612,39.5632633162628,1017.37909357288,77.5175803414281,481.684658985422
-0.564770717770951,0.82016129240047,0.327502983816786,26.5528845082015,47.3321702059782,1009.13446221002,54.912887003028,439.194135503928
-0.884540883038902,0.45309879876424,0.0542228569399746,26.780725345936,52.3344491687846,1007.37984800353,61.986906778704,439.178799175233
-1.10209443320423,-1.7952078395964,0.0908593717680984,25.4926507966213,47.0129321341846,1014.55538501044,63.5429841144577,454.192122950416
1.5005724849071,-1.22522342425375,1.80633380247086,18.0402997858697,41.2492962381498,993.796771635182,61.35114141133,456.281889063934
0.704034461007842,0.169397684728797,0.21532320763809,24.284098632886,59.2680278457175,1009.73906978225,62.2236864837558,440.176541073875
1.09876846467072,-0.23484122784319,-0.517529054075525,13.9590115231891,45.0534043174227,1024.86417334251,84.1653638846756,468.443566552578
-0.750252443044102,-0.233359181203025,1.85664060792582,31.3434821406079,73.7056912487517,1003.2880759666,71.5636988052359,430.508509828976
-0.152783853044229,0.472077620467852,-0.0578186814823174,28.2614239009687,56.8329066143625,1006.399298538,64.9722731618325,445.400356609126
0.392570991463472,0.725380155604074,0.646788426259861,18.3335184077679,66.0605404589311,1013.15414832971,84.7064306341755,450.310290197273
0.366918429304271,1.64942162122064,-0.590144287491475,13.3548441915235,40.8486291610145,1026.48725627681,64.7943198561893,474.72591670064
-0.796785878530692,-0.962629421943376,-0.615537061634749,17.3442005634698,42.1015593900605,1017.10157670129,64.7434720781479,469.122241067007
-0.424803837283593,0.561940570897513,0.488295982133039,25.9314870862444,75.5397936529349,1018.27543507746,62.4397439816176,442.930150806905
0.239774538672069,0.12141929250599,0.320574951416665,22.9421990399889,68.768872378632,1006.58887522659,77.6370304452387,446.723521516003
-0.26702934039398,0.32042618262446,-0.145472751863225,27.625339687782,66.5635336331652,1005.05081137702,52.6288659906441,429.721562770769
-0.507059225199378,-0.493103566120755,0.330174333378645,20.7615394924725,59.35092838671,1017.93075241225,80.9007521718218,447.317542265927
2.58521439735744,-0.752992469670262,0.0391768953557121,23.1936788250563,74.4337615511894,1009.72437231872,88.3683227027648,440.683522596756
1.60483831566452,2.56500311940993,0.419820989775635,28.9498490644285,73.3663507217647,1015.17371696497,47.8223181412161,432.941222631022
-0.171336466010389,1.20124056992769,0.767884435620821,17.9269575201984,44.8899533769208,1010.00833235234,53.6243133768755,457.277079229123
-1.41154584962112,0.322643832134498,0.551458623553675,24.68393703537,68.0978475521949,1004.9944516972,58.1493397660815,438.688848906308
-0.966393343985278,0.749378501131785,1.63191074154813,14.290293642046,44.972596950752,1023.56151106397,94.112685488109,466.580365783312
0.289332863305633,0.421271107637094,-0.584886268304623,30.6359757085978,67.8477742208707,1004.98263671537,47.3772823417597,429.628272233373
-1.8225959258072,-1.3713232863333,-0.704474336796339,22.0413656665469,47.06590685226,1014.40620485294,55.563820484248,451.799156204258
