"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","Cement","Slag","Fly.ash","Water","SP","Coarse.Aggr.","Fine.Aggr.","SLUMP.cm.","FLOW.cm.","X"
1.09993720926426,-0.67140135132167,0.944133174777924,-0.586727606278748,-0.693848573963366,-1.45501327548501,1.43256446075716,0.569858568289863,1.51918025917531,-1.05399533725387,-1.16559384448163,0.0920312963434347,-0.240441122107834,0.299971317807285,1.17238495155722,-0.568401468665065,0.393883565820758,0.53822123044571,-0.195540211083636,-0.397865123525557,144.308504436668,106.523150827224,135.336363071446,208.245678412461,10.0221312256213,751.216171936537,883.394772585039,24.5153243921977,60.8732870910842,26.0207385541118
-1.41772007459287,1.84670892253554,-1.48578775445014,-2.22190217314511,-0.903030680441476,-0.320808258913911,-0.136936590864627,-1.04367352481681,-0.535933620857551,-0.897631822994613,-0.916220533708473,-0.410324168731909,-0.43356124658214,-0.806245373662611,-0.882347839314425,0.233151455086537,-1.10430698531632,-0.877552878447698,-2.11193069521066,-0.141090497340379,248.666469206356,101.049728339503,239.609201736384,168.953411311895,7.75056640285565,954.57226273137,641.768718195295,-0.0435443683714989,20.1299418239463,49.9452485862685
-0.965565258989052,1.37666027461233,0.909808463205376,-0.848225033955996,-0.21312310451406,1.80612810294482,1.50634846229657,1.2333794732541,1.12612825660395,0.176339013983521,-0.202266710917209,-1.54259469814085,-1.53255275043497,0.812814505728994,-0.485302328839235,-0.73328160259812,-0.661924282323425,-0.56531264113825,0.0318333364534586,0.967862278194035,166.216738090486,1.27240778372699,259.232562662299,182.978323607242,13.0375937723955,858.986859696295,827.540993863353,21.18647276639,54.1589947411199,40.3452252454851
-1.30088527696189,-0.255509936136433,-0.22715708864165,-0.342805862195554,-1.65834489007373,0.156971058312248,1.20120150394281,-1.79831637231473,0.217467161983369,-1.74359284759434,-1.12712561944142,0.16386929522962,-0.0332673456124582,-0.95996348284783,-2.57944026350901,0.254696643469824,0.101442030153003,-1.80075065455382,-0.0811814607313763,0.535980823375559,148.894392732491,109.606363369944,139.073350347791,192.84992999827,7.00553689137065,767.03052566315,901.550177410991,23.7324943528935,58.0585129184063,28.0168874230211
0.788777061588353,0.464557427483244,0.0687332072448692,0.86192545842709,1.41598516300061,-0.356509135411582,-0.694859307147889,0.85683195230353,-1.64992552459785,2.10822415431022,1.58009848049934,-0.88995266541405,-2.27012908658523,-2.58848587766023,-0.710725007581637,-1.40715696681112,-1.45582019191301,-1.11190460971984,2.06046359838858,0.132407022491086,316.839601576925,125.189674278473,-1.64750401507448,209.766629446608,6.04832454185014,860.289033604849,736.977062141829,17.3641776783787,48.2267224364545,31.7334000157361
0.792273957005,0.120068507903778,0.452602373207933,-0.050163931806765,1.72635848885346,-0.863243826380942,1.85749040327009,-1.92292823699246,-0.91252824103191,-1.4245406407036,-0.144337359530936,0.626038032268032,-0.837865549254941,-1.627843396254,0.159486829807321,-0.420627324744732,0.820518798715912,1.2184102355782,0.262272045348597,0.306730820732519,313.176128012612,112.219316699644,1.00319197743144,220.202834978255,9.9813880049577,794.453002245072,789.087557455853,22.9199759579587,58.1231660230404,28.1901752903591
3.53537605834365,-0.162179095934358,-1.08688988772009,-1.05984491516929,-0.10155796728777,0.288655583696154,1.67206888168103,-2.05091855893057,-2.27474999744319,0.131439119293791,-0.0554787421136129,-0.995229282260603,-0.186373446630837,1.49554239094691,0.447459681660436,-1.50711850538813,-1.98203029203511,0.360720133565851,-0.116308330499661,-0.010230115863194,294.505957387458,-0.226337371024721,239.832016549919,236.212770951918,8.29109487986282,778.50866409159,723.151889018475,25.1115439528643,77.2354055232007,44.1155585694414
0.478201201583719,0.857024688566572,0.0333014897763377,1.03445923479609,0.699136919764075,-2.6935676235922,0.612558013706879,-1.72349196300235,-0.399008700477282,0.841259122031719,-0.104422317025709,0.00593032456991168,0.649852077646069,-1.03303777421527,-0.854455039432311,-1.79509946932624,0.548450793092342,0.223516696909761,-0.170422960562325,1.28249995149505,291.544413176215,103.694303614819,0.402710919920071,231.061769446656,9.02299086883763,857.288236698899,723.08015001364,23.0607241655759,69.2173727706262,30.4039469233851
-1.0042198712503,-1.36854194213419,1.59893264442901,0.398220631894492,0.247905876996041,-0.860626663375828,-0.233934270047022,-0.37777626770068,-1.01420705554923,-1.26809999085385,-0.236908763695887,-1.15657187445824,-1.43018345024036,1.07533597274988,0.6559991121351,-1.43259951481374,1.03743961479562,-0.634772767483268,-2.09285705271403,0.485964712056258,142.083530554962,130.978088399453,167.559252522948,217.006045313992,6.016872768395,890.519145469211,671.214277842217,25.0152149737782,69.0888480814758,26.4567056738308
1.47571671957751,0.299190911795324,0.225800729272595,1.61996167986757,0.720089227325673,-1.33928766651688,0.992443483445061,1.59758974107365,0.336917331810543,-0.392210842903557,-0.162341212056467,0.954428325668356,-0.0799967719478477,-0.773363988141955,-0.447800476805187,0.258384749497885,-1.68125164116706,1.93023158486344,0.375384732894091,-1.08982842615806,140.223909707108,127.838196476493,163.212702490282,182.637505634639,11.9508187524392,871.378101213636,774.379275104219,23.708003375047,52.9751380081514,33.3145664626129
