"1","2","3","AT","V","AP","RH","X"
17.4021811588117,46.2141205348562,40.2235857720284,12.1905152563842,39.5870711493789,1018.10745214606,55.0605455515304,471.363973529931
6.77709649912953,33.9768899954015,62.1134181820669,12.300280898434,39.8391824700263,1012.5058601208,73.3746978868654,476.380343431342
24.5657363078945,68.1719428108983,73.3969630790585,26.0850640144078,66.633506901714,1004.98982125566,76.262359770054,433.41522622419
6.74795655590017,44.3372216823027,65.4530012860579,8.22732388282755,39.5884559719425,1018.00443007599,78.5108933743872,477.854471209314
25.0837639113812,79.3568217386577,67.9185273043444,28.980806884451,70.5039992739142,1008.20385464202,73.3270469781038,434.249045769103
15.0639326071989,40.9145353754114,58.1449200131873,13.7846295383196,45.15668806162,1024.17035458838,80.4829675502075,465.398665820689
8.12652610297905,41.9164898144833,87.2737170230013,5.45172334073235,41.4196681658307,1022.32539340761,84.4847055752877,491.747170980307
21.9668511654593,72.860826080621,67.5814269842704,27.2669426542035,66.5653772584095,1017.75733366067,69.4801427993574,433.516635409821
26.1806694470111,89.7478790031951,92.7750994138482,21.9682165734209,75.1594877593994,1009.15657497106,85.2154115869275,441.992986846302
30.3520274153181,77.0650353522688,70.8666648065663,27.8981372063961,76.0498117017973,1007.83818718374,76.1426530330819,434.526125311026
15.6324186722568,47.7045436421074,72.9306072472353,11.8550738397118,41.7043007917326,1020.08388636604,65.7402383777476,476.453347110719
15.7375200425569,43.3834303493632,88.5743526879974,14.6467659430021,43.9121695150262,1025.00227785589,85.2129756677908,462.954892115319
31.4431743789557,61.73330358827,78.1938977637272,26.4213809049666,65.6676913804889,1010.65362663709,73.6513870110524,441.284001889388
23.1462308695166,67.8205588436552,38.4263180984795,28.9859392403102,69.3262435830828,1009.8034251955,46.7503720887578,434.969203504275
5.8025296090451,46.9904285054637,85.5152867244966,15.8943269074458,44.9220066009754,1010.27518861453,84.7193618098928,458.150579116118
30.4538421068693,64.0242034151451,67.000707277824,29.5676490284848,69.5602765412069,1009.000410042,56.037347766437,427.859450835812
31.9419367809201,78.0289937446306,59.8444264238042,32.9203361592908,74.2286698743873,1007.53653218889,60.172081766143,432.18203555762
24.0179647935393,67.0443592936853,72.1119331366774,25.6897305784939,69.1053741154412,1007.63205179951,67.3840278315224,433.678248505863
39.9747746082007,74.9605257237233,22.8081750358005,30.2315681027501,67.4209799236317,1013.69501195539,32.7376168602831,436.682511687843
16.9148041481537,62.2142195247875,75.1086562718974,19.0715212959116,67.2247066844356,1013.1717729869,83.2065213842371,447.382761581946
31.1358803830864,68.6338671345245,44.5590611723625,28.816780087775,68.0661860094104,1012.10347372274,46.1028139692859,435.981989415306
17.5922630742327,45.1873934060231,74.2281591056017,14.8185225946529,43.5421292535511,1017.27345073465,72.1113404599726,470.937750155771
15.7339693141589,36.6477342009013,94.5901804439841,12.8189312090334,44.227800504469,1015.53337739737,90.4332115121795,474.128492655809
19.4795958767379,46.5163958297763,74.8577637304032,23.9329591493293,50.1845290766265,1004.88117284448,73.8863719066016,444.914573131368
15.0371199447726,41.6855350918041,68.56335281446,11.5703813916845,40.7404105647355,1015.82767019158,76.0785190486859,469.107367303451
9.67972383860464,39.4252909552222,112.787267234112,10.4327791750534,41.3290405035501,1008.54557251343,96.4911451433994,472.550288627313
29.6220871442914,68.7483476495271,62.4287846603856,26.3207365779097,71.4084683258061,1009.96811011472,69.7231061472162,431.684943055498
9.31087456504656,31.1504169072785,94.6068711045823,8.94297198646791,36.8764153217822,1026.56872048924,76.2601752498384,480.153881190791
33.1073055475388,72.2714730445732,64.2949849129041,26.8396367704164,70.1008112109102,1010.79019280864,59.1811523180077,445.117099227467
21.9349098881325,70.8394402632895,66.5507566259866,23.6980137469672,63.5637373351302,1014.49270266736,61.8855946107214,440.355356168164
23.4085308707367,62.7149880048986,69.2296954096645,27.0846846505885,64.5467176528469,1008.724135681,54.2046451817329,443.339069274993
18.9112116000473,48.4879009063226,62.5001668817986,21.3822998771021,50.6306680271883,1013.5693297132,74.4160824803855,455.390257701798
20.6043908240059,51.37155054757,78.7349208412177,14.771689312017,43.5454359141168,1013.06380526317,85.6472482820263,464.406089310106
28.8583933252744,44.4824485769941,56.2113723107234,27.333549529995,52.4735664285435,1008.17991331048,58.7842683937677,441.809128104634
0.734124851455071,32.4757724152696,96.2075258479684,7.31284338187394,41.1775194352884,1025.46258419628,96.3505547732709,477.360282107632
15.0626993300564,38.9249301383866,50.5461088943455,21.2289077680044,48.3229471755908,1014.59147638244,63.2923581188346,458.103639118568
18.5179435106312,37.7258180231032,98.4147857177046,15.1606166095409,41.9434298123205,1016.85031687022,88.2499990070956,466.730598885265
8.70441686626735,42.5139516727235,94.9814806551497,7.73410952673178,39.178097408952,1015.4833461958,90.0058046030286,478.990830243595
15.9470748892326,46.1156835777859,84.1355182357031,15.8616256491154,43.5215586795889,1011.10530509683,82.4107674608842,465.243877456825
22.2292745838907,56.1587987227967,89.8721533465259,22.4964620422638,60.7194451194239,1006.38756478826,85.1918518718404,440.613243776174
12.6646516458064,28.6627451556694,77.3849313797342,9.98930444577612,39.5632633162628,1017.37909357288,77.5175803414281,481.684658985422
26.3443097833902,49.0549959175078,41.6403863980393,26.5528845082015,47.3321702059782,1009.13446221002,54.912887003028,439.194135503928
23.4870630637102,47.8996712535843,65.2873007830457,26.780725345936,52.3344491687846,1007.37984800353,61.986906778704,439.178799175233
27.229836012161,42.3974120911816,67.2407763041236,25.4926507966213,47.0129321341846,1014.55538501044,63.5429841144577,454.192122950416
17.8102532130501,24.7738918407167,62.0061458175105,18.0402997858697,41.2492962381498,993.796771635182,61.35114141133,456.281889063934
27.1343083105875,59.123339139291,77.6212693332688,24.284098632886,59.2680278457175,1009.73906978225,62.2236864837558,440.176541073875
10.8474480548033,52.5449518737448,84.0091959112077,13.9590115231891,45.0534043174227,1024.86417334251,84.1653638846756,468.443566552578
34.0152153911663,65.2730234019644,75.8954758977052,31.3434821406079,73.7056912487517,1003.2880759666,71.5636988052359,430.508509828976
31.2095694511419,56.7445620021327,54.5812893330438,28.2614239009687,56.8329066143625,1006.399298538,64.9722731618325,445.400356609126
17.0462083337132,62.1505882013315,85.9526414695374,18.3335184077679,66.0605404589311,1013.15414832971,84.7064306341755,450.310290197273
12.8868205934935,41.8726540403691,59.0941991055588,13.3548441915235,40.8486291610145,1026.48725627681,64.7943198561893,474.72591670064
19.2297513400931,47.9739422541524,57.3667761748443,17.3442005634698,42.1015593900605,1017.10157670129,64.7434720781479,469.122241067007
24.5011586872619,66.6827380850453,62.1111382039106,25.9314870862444,75.5397936529349,1018.27543507746,62.4397439816176,442.930150806905
25.0035796880179,77.280164331777,76.2113136914132,22.9421990399889,68.768872378632,1006.58887522659,77.6370304452387,446.723521516003
26.4339988140651,63.1995949856561,55.7345669124087,27.625339687782,66.5635336331652,1005.05081137702,52.6288659906441,429.721562770769
19.866760202331,67.5381392777099,73.4926290756952,20.7615394924725,59.35092838671,1017.93075241225,80.9007521718218,447.317542265927
22.8945495592095,69.5850586340106,84.3030995162847,23.1936788250563,74.4337615511894,1009.72437231872,88.3683227027648,440.683522596756
32.4931585405843,77.9653966233543,54.0845260686791,28.9498490644285,73.3663507217647,1015.17371696497,47.8223181412161,432.941222631022
16.4315667275598,49.6781195766899,56.0562615154489,17.9269575201984,44.8899533769208,1010.00833235234,53.6243133768755,457.277079229123
26.4154927206602,65.8321248143641,61.1379466325356,24.68393703537,68.0978475521949,1004.9944516972,58.1493397660815,438.688848906308
13.6299626918331,43.0443051516679,94.8922227679249,14.290293642046,44.972596950752,1023.56151106397,94.112685488109,466.580365783312
26.9701690288814,75.1890758623118,38.4954351403615,30.6359757085978,67.8477742208707,1004.98263671537,47.3772823417597,429.628272233373
28.7035383845416,57.5742785870207,55.5458217692138,22.0413656665469,47.06590685226,1014.40620485294,55.563820484248,451.799156204258
17.651303323803,44.2214977298778,61.333729604628,16.4936523292708,43.8797000929028,1013.68169565265,76.1924710886971,468.239382525739
18.5001354677449,53.8264701103741,71.3880167981252,20.1786517093955,50.8071000837818,1011.75721223659,77.5460366848598,454.16754901005
15.2188930628895,36.4929886502482,70.0641968142113,16.019387767346,43.5431793199779,1014.2124479815,78.619787645195,465.805641101119
20.8859907360103,56.6529703601721,42.5232248561843,25.1142623830203,68.712575273236,1013.50473239487,43.2689568939305,446.346044496193
33.0552491522311,80.7735088762471,58.6133634897834,32.1847953167916,74.574410281423,1003.33398564016,56.6323039805189,436.414974151122
31.3818479731627,75.033562507263,41.749021546301,33.7016991964616,77.1328737800009,1009.00433287212,47.5381452822995,430.148365725346
9.99320408211009,39.9446629589555,90.1745163777567,14.5925406372262,41.3483777922545,999.406223167467,86.7754639935461,466.815564428581
29.24704851609,68.6769300312178,81.6289540430489,26.0055351824314,72.4741467835887,1003.40291709551,86.1562175586544,433.11445489419
17.9631134694555,64.0934905457811,93.2360234700745,22.3366039820368,58.7862279559643,1011.71836035965,86.3843598512734,445.777644406619
10.4783261532541,49.8227734929863,72.9395058419097,15.0384091010808,44.9063503591543,1014.43601717664,64.9088321191668,461.152105408307
24.9967374120142,67.4086853283693,94.0046450348384,24.9038256746002,70.4553590830619,1006.88248030673,84.6663129117914,433.057643375195
20.0307410349056,55.1393558566303,92.8080621913496,19.5988437119798,49.8845891711862,1009.77337386947,99.917847014205,449.360267060557
26.1791059372762,80.4901610878092,74.4724042853098,25.5970803065468,73.5620851497202,1011.40865395746,81.3099101574562,437.159540419113
17.4047593147243,42.8866608405359,86.0514752199748,13.8916454361846,40.1094970054607,1013.13779566666,90.8155539219031,464.390059087005
19.8338189135149,66.2339308068348,74.3758330615952,24.896648772224,65.0693927575438,1012.69124336125,76.223500806252,436.289065908553
17.265095833084,50.4524755772195,40.8788473411492,17.4558169176481,44.8516480179169,1020.4878135278,54.3053088766219,456.997989717175
17.9210325338462,54.3359506588171,64.3800201546342,24.6560155396793,50.1404076518851,1004.59942457793,70.4385970978835,448.417807102004
23.7171609533345,55.6451909679291,66.9823387421879,24.0212208862075,50.4239763497019,1008.5379743912,67.6295724107047,443.533175305836
16.3279589823393,38.1068573627363,80.5137474014677,12.0848523876788,43.4798122971981,1016.27515520665,74.3360777966131,477.853589501244
