"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","T_offset1","Max1R13_1","Max1L13_1","aveAllR13_1","aveAllL13_1","T_RC1","T_RC_Dry1","T_RC_Wet1","T_RC_Max1","T_LC1","T_LC_Dry1","T_LC_Wet1","T_LC_Max1","RCC1","LCC1","canthiMax1","canthi4Max1","T_FHCC1","T_FHRC1","T_FHLC1","T_FHBC1","T_FHTC1","T_FH_Max1","T_FHC_Max1","T_Max1","X"
0.958677179534209,35.745857116794,35.0858999226731,35.5657633569885,35.2367558172963,34.6254048878364,35.298034768747,35.2861469548693,35.5581419581727,35.4863801523838,35.0293608268439,34.8234959609246,35.5785971669539,35.9580174063559,35.5869555421923,34.4731266486706,35.6552379213434,35.9072931021849,35.1264318719827,35.4315289470493,0.915794256350391,35.5861235942618,35.7860937496096,34.7182643166367,35.2542858460823,35.5458604001138,35.547915577859,35.4015079591375,35.5854419035894,35.7692053842235,35.778635163092,35.3858079558191,35.8046442373775,35.4227969265149,35.3457151918097,35.7946083077456,35.7797347812181,34.9208306641896,34.8756347457423,35.0006347003244,34.8470288097166,34.8439683270502,35.3858804296161,35.2589474761209,35.7979889523385,34.9778552727028
1.14864216382281,34.8735698575372,35.1144742438249,35.8902180841296,35.6699402581065,34.9416069429349,34.5409208062879,34.8319941736091,35.9558096436006,35.7487718347665,35.9322063090167,34.4196588257112,35.5165492145785,35.9926917355714,36.0201223846283,34.6593280689046,35.5100306028963,35.6432700439568,35.4863784956289,36.0763151112688,1.00211921880012,35.6700474509263,35.4895767358207,35.3673484627799,35.1226442656243,35.6189665951217,35.6273006020746,35.3771564838756,35.6523625382667,35.6583949503878,35.646867642143,35.593154290117,35.6741461440403,35.2029345173385,35.1794693016469,35.673193891447,35.6452372737662,35.0599677025746,34.9051803043758,35.0114801955129,35.0078177427334,35.1072083740859,35.8662660816908,35.3352567746224,35.8661845267206,34.5815410826974
1.95921359422529,35.2339296026085,34.0458380109257,35.4958205853031,35.2500419365057,35.1365863096077,35.2866199386706,35.9889098383383,35.2509445390055,35.5146100682607,35.1547114871722,34.400380453436,35.6174471833946,35.8352211062152,35.8166251577555,34.3110814589539,35.0293457861697,35.3247216684573,35.2554057703054,35.1285754096985,1.69948486474044,35.5041952830496,35.4751850638356,35.131803954775,35.2978105993812,35.4563644888095,35.4422800363468,35.4039103208089,35.5002358675863,35.5075234675391,35.5052535941992,35.3807677623621,35.5023384946693,35.1577158583138,35.2462823585122,35.50316865564,35.4963215691314,34.700373298065,34.3891737004247,34.8359345619675,34.6307155184072,34.7021436865192,35.4265860460008,34.9599504055435,35.7087804265588,35.6863650509537
0.705765188410488,34.2019317722201,33.1105449080662,35.0505835710026,34.5828964559192,34.4688794180022,33.7766041119944,34.2025928315347,35.3799753770725,35.1653574085249,34.0649689637382,33.0548238689788,34.8837745068017,34.9099888321157,35.2322399123997,33.8479626344169,35.2617317893949,34.0177020905465,34.7644000718586,34.9747327643983,0.234831460915774,34.8402186785213,35.1332252655202,34.2187062563576,34.576338084266,34.8527765995219,34.8585503213069,33.8882501757122,34.8537529276944,35.0836034439497,35.0814576955166,34.3359738507089,35.1334850996503,33.5655892664132,34.1465135812075,35.1333820092114,35.090158429296,33.5379016635284,33.7262676315067,33.7144377065691,33.1939483795596,33.4300964132681,34.6291375646203,34.0995716499033,35.1311198743711,33.2623954545517
1.38875351286706,35.4531954175785,34.9917154323415,35.7016774278224,35.5229656278524,34.6530191171386,35.6805966385503,36.2231226937113,35.9482076816789,35.4976608809871,35.1245800049785,35.4727214262261,35.8993171568657,35.3143928560298,35.8290546175392,34.9097242953081,35.9479426065461,35.4771350463582,35.8005293035727,35.5840201285383,1.10567766786378,35.5099422514957,35.8017877909585,34.4194684167162,35.4198471630157,35.5745237417332,35.498386015805,35.5784334766052,35.5984517793726,35.783293223837,35.7862040167247,35.5493572779791,35.8082137187929,35.1393313516524,35.3374086464633,35.8055990918446,35.7822726198857,34.8569047208213,34.6479152899237,34.693726874324,34.9029715062395,35.0537231728991,35.6559984513141,35.2249319138663,35.8461517670904,35.8052272769137
0.796077339437426,33.9283828654572,32.9702476679905,34.4260150854627,34.06607477242,33.9981984579425,33.6118170545511,33.1928150906558,34.1770987332622,34.7034546978984,33.7437159822811,33.7722180225043,34.381412069846,33.9727393027793,34.1506531429002,33.0065055670964,34.6268028924516,34.958881859102,34.761481558056,34.9349280702032,0.572947791327684,34.5115747345805,34.4084983111788,33.8233132690016,33.3305358846666,34.505782599856,34.5119778027486,34.3963384478549,34.5083687653392,34.4263357287414,34.4251062917762,34.4205334923499,34.4607128142976,33.4395647046131,33.9303728613701,34.5092325247354,34.5066194005248,33.1984931468328,32.7913496752777,32.8950638411718,33.2359158355601,32.7643149226043,34.5179537075788,33.5877569990318,34.5188042340419,34.0078491758809
1.28081047064292,36.0341422918124,35.7122438579636,36.1179798938407,36.2483913509858,35.6123136511005,35.5265735379303,36.1660921704075,36.6810653819564,36.1344605215083,35.9982536946489,35.134960746211,36.3207573669308,36.4568525373579,36.1413351367734,35.6742437491234,36.3230804362484,35.7716753745823,36.7616472804663,35.9391691495597,1.34304285090716,36.0762570040949,36.4456420260947,35.4844776709161,36.1266894962112,35.9777672620406,35.9734795762255,35.6758916084542,36.0812902504169,36.4298689073338,36.4261733673692,36.2210674920844,36.4322024653372,35.6939072540306,36.1022037045302,36.4434765372441,36.4378465713447,35.7144334290942,35.6411101800045,36.085282766222,35.6715659476688,35.8216888540134,36.4443194114085,36.3396656442159,36.4380694252568,35.9658758225612
0.535320143976818,33.6803022491015,34.7976545900445,35.5472868385676,34.4898268170792,34.5753263554518,34.0303818514647,33.5087289219617,34.3521993666416,34.9952603597944,35.2154560540688,33.2684675529528,34.0970778804779,35.1733244812009,34.8418406209577,33.7150144276395,34.2610420112489,34.716599614143,35.0991340463679,35.2691431968054,0.544752226014503,35.0348980075844,34.4306567145306,34.1589933634107,33.4427825586694,35.0007694989837,34.9886262209032,34.7108607984569,35.0376888529721,34.8154753980716,34.7788904064687,34.7709240781277,34.8428885215131,34.2422729348104,33.891235959038,35.0350024800373,35.0020467307979,34.0073639449782,33.6767538005406,34.3369909257884,34.2034968508266,34.0357006096834,35.0916467564812,35.0897389124442,35.0845480487405,33.2100570343097
-0.302839839600004,34.5495635875925,34.2514067547742,34.5717382321135,34.6927238752866,34.4539780259211,34.6472842990841,34.3883606611804,34.9175747474379,34.6602166207319,34.5874882982327,34.4203189910222,35.4544101750505,35.4339583812825,34.7888552032596,34.2361689354558,34.9831049086428,35.2783835151367,34.3403556198493,34.4109419614519,-0.210507054281298,34.8045194457451,35.1479607433875,34.3162002988075,34.805997930143,34.8157881572226,34.7642397948798,34.8324660622708,34.9068253252049,35.1278322892091,35.125189321279,34.9751904856885,35.1493187211167,34.7411565175363,34.7026983561015,35.1478645727872,35.1265580763441,33.8834343718101,34.0639694686323,34.1989253029234,33.9783436546734,34.3767756793626,34.8833028923974,34.8789252139694,35.6396123857039,35.565918476052
1.71095206511303,34.7779492227386,34.7673043979415,34.9508595558524,34.8704207166781,34.2758927394389,34.5127646422871,34.6993015072244,34.8884276006855,34.9121629640018,34.6761969862244,34.8259417586978,35.226691692445,35.4784337159635,34.9787844831593,34.4908133951312,35.2159011394913,35.4408394864612,35.0772651637047,35.0500357946737,1.46927650206386,35.0344498742078,35.1303011444848,34.3132945117333,34.8681605018271,35.1741478600358,35.1653282906792,34.9781606270667,35.2026621544254,35.1697792419673,35.1753365528493,34.985846334982,35.2119222595089,34.9153552009261,34.8086709748433,35.4698625034722,35.4502413660416,34.7280265931478,34.6118392856113,34.535716144206,34.7252199569293,34.8736119483366,35.5146380993797,34.9553142692444,35.6457552872592,35.0688103572931
