"1","2","3","4","5","anchor_ratio","trans_range","node_density","iterations","ale","X"
-1.4272659808513,1.01136686832574,2.06830179084704,-0.608297575033504,0.44520549996932,13.9174337515591,16.9849980640175,198.840630582367,69.6808340782724,0.759441757585959,0.0983155178842098
-0.650547707593285,0.195007584240707,0.734970657232485,-1.46404724585787,0.193401169225564,15.095471522361,14.9850295786148,200.37280280192,30.1421022733012,0.956193504901615,0.183808669434663
0.205315468762774,-0.335560627065381,1.37385837994112,-1.80321749165475,0.462713603208336,15.0514394577899,15.00497448882,99.699142855246,79.8970071310101,0.938224016366776,0.430124173394687
0.892429529647093,-0.0150725315345737,0.0167965170205419,0.450346919811784,-1.51973453843487,29.980843403791,15.0315431459132,199.839796126605,50.0811496075801,0.621730275987031,0.202189812871723
0.0719600627270375,-0.903164352675399,0.0524618023014415,-0.693402881354027,-0.583786134212469,30.0490025578217,14.9996469723186,201.441149332622,20.1486073791467,0.950802148298454,0.243417679240119
1.41355025563185,-0.56703051301299,-1.04736979670678,-0.741960587266971,0.108434721311409,13.9607095678077,17.0365564623615,199.711092018363,50.0313845516187,0.851962003352953,0.24264162374456
-2.67464105234726,-1.13557468632531,0.706400264696174,-0.379571547357805,-1.43199808726093,14.8883202917821,15.0347984544001,300.720151825427,59.9228284029103,0.654461918358826,0.0769803977493564
-0.758235437187316,3.04696537945314,-2.94894078495053,2.1747869289959,-0.591083971976866,14.8735107769826,19.9847830728848,99.0753405803762,89.9560611091877,1.08246339772881,0.285899700058936
-0.763432001738118,-0.416942748470394,0.872116913079934,1.35528163881988,1.33475620149664,30.0311504505292,15.0558720257614,200.288951621696,80.0547709843336,0.580303921954043,0.136071012454221
0.0511301908380549,0.824899730621785,-1.39707424043186,0.650202904290209,-0.858502185510557,29.8324920441922,19.9852964738114,100.388103700473,80.0219593059727,0.751779688636152,0.16948167853317
-0.85716554098443,-0.357805413504918,-0.600784286079698,-1.28048886063069,-0.175015815420518,13.9966421125537,17.0092022157707,199.708473766341,90.1144110571444,0.658343766187809,0.0940577293533922
-1.14376817857426,0.480019743676837,1.29641616875281,1.68356817950241,-1.29442779164201,15.1109448748938,20.0117734696643,99.8829843260217,60.0139214687741,1.17199067416614,0.305695013844829
-0.821038041753204,0.331180445755511,0.0541148855658241,0.561422580674823,-0.15942267213032,14.0805501723629,17.0013222405451,199.361786495109,60.2690805144745,0.898101659117789,0.231669830984793
0.628631514227696,-0.0229185677981044,-0.329905494315552,-0.775295794463799,-2.20036543877488,20.0597089069301,19.9745907913054,199.739818090189,20.1630795510302,0.776692956102535,0.0789984622750499
-0.535413528009195,-0.164737539549783,1.33954390200107,-0.980325093479043,0.41360034737915,14.9916209544052,19.9952741812685,199.909716221875,49.9319581397396,0.767725225745365,0.187334347719076
-0.176980908178304,1.465456553643,2.44676895949215,1.63111104226353,0.387993221494862,19.9653148173698,20.0028022334798,201.062277643756,30.2320705373237,0.641914065337521,0.144218091280691
0.567047655383202,1.27570339658158,-0.676004813281409,1.0791838877953,-1.40492620846873,20.1173717386599,20.0418098595531,100.017796023739,29.7899645730294,1.14619365641311,0.231859652868039
-1.22441453637822,0.727434535476579,-0.314642872598635,-0.356138766194708,0.877645668560987,13.9496282685194,16.9978202893386,198.522671518855,80.2054578052824,0.697081104686412,0.111701731180052
0.717536803236067,1.80838176401601,0.382018148609713,-0.477619917548414,0.223691832603266,15.0790167715809,14.9726438671084,300.31611946231,40.2863715002136,0.631475595157613,0.103652014612708
-0.229258921598682,-0.0661895931845061,-0.550652482721104,0.411174043298897,1.48466769027081,21.998694614052,18.0118974026683,99.5003347409395,30.2016142741094,1.74344281583461,0.543321489790152
-1.14781665678499,0.118833415860584,1.22307271773068,-1.2576403997679,0.0400649064062234,14.9477842144828,15.0002400083239,199.918186800497,40.4748719923471,0.632400417037041,0.141412932052709
-0.782334201319526,-0.776453141384665,-3.24702744184362,0.2011726392119,0.493502620536442,29.9621845593318,15.0204383912901,300.306519932326,40.5453376114627,0.395514687145828,0.0526698352106442
0.172916887717334,-0.938660772710021,-0.307198943796237,0.905286240763299,-1.09813618299989,28.9004343315092,25.0143798712823,101.381539635701,70.0645973171122,0.654214705347725,0.168341269443738
-0.23789011668119,-0.457758886557324,0.981888848828977,0.763758945800635,-0.882574693509989,14.9330406460937,19.956975230492,98.9212870265878,40.2072848008604,1.39457333598075,0.382666497643806
-0.877573908304079,0.135314750282801,0.262186666228678,1.7259413196906,0.426947105773179,14.017782433233,17.0363310447582,199.785559089206,30.1528473799679,0.990559512716486,0.15030770275432
-1.14113679140816,-0.0268929422912443,2.1499086434928,-1.46681085586509,-0.525678269383262,15.1101464992244,19.992061371304,100.347072867104,69.3702069582503,1.23149885897137,0.375487070761689
0.0246091946426524,0.344238973050635,-0.438092228925429,-0.404141798794044,-1.39040361127215,29.9759492650477,15.0537031444228,99.8345507157453,40.1392106715222,1.26651818583949,0.301538354981546
