"1","2","3","4","5","6","7","8","9","10","Cement..component.1..kg.in.a.m.3.mixture.","Blast.Furnace.Slag..component.2..kg.in.a.m.3.mixture.","Fly.Ash..component.3..kg.in.a.m.3.mixture.","Water...component.4..kg.in.a.m.3.mixture.","Superplasticizer..component.5..kg.in.a.m.3.mixture.","Coarse.Aggregate...component.6..kg.in.a.m.3.mixture.","Fine.Aggregate..component.7..kg.in.a.m.3.mixture.","Age..day.","X"
-0.430870046789627,1.57126188564271,2.09784682582363,-0.499731745282526,0.42419733866247,1.13351796234434,-0.318565935500816,-0.173826912171375,1.97622839679352,-1.2555337663608,162.750512699176,-0.0659956429603939,199.743700051623,180.925749712411,12.6072929098562,849.233003320757,845.92798424352,27.705886448902,15.1986589942526
-1.11849535861826,0.239958056442979,0.241826319626437,-0.938587286062379,1.63500172301998,2.01417133192685,1.28040157768318,-0.320692883964872,0.384241828350944,-0.683133755684245,290.311089129154,191.029178152204,0.0473714902228161,192.140065377192,0.0183002220106689,931.08574041252,717.184703180119,28.0245770402065,38.8051462318056
0.810070284780735,0.194895895547562,0.178625443571601,-1.49316902270958,-2.83514102203103,-1.19917191893917,-0.219548640286964,0.887766449629204,-0.223765841540163,-1.66350120690788,400.978231241244,96.3580171147141,0.291209572304366,147.117730820814,11.4446249287105,946.798390139093,850.359264744143,28.0735193412362,68.4163583060814
-0.756701129802648,1.0734214021135,1.39089740150488,-0.765075216744111,-0.486662752062219,0.337749425198862,0.000544142951335444,-0.921612552655366,-0.895081940960067,1.04583999323512,135.101806606883,104.948664007909,192.18413391543,196.091432171333,6.04757339829107,965.36975970609,643.501673635038,28.1620407770845,21.8576615718121
-0.649398422121641,0.21699381775736,-1.68640237205774,-0.980973472322773,-0.170999781904973,-0.807155269793689,-1.36144417469422,-0.702139788878542,-0.476266139334807,0.617394974125403,253.241635923118,-0.970954268510064,118.339536378152,192.760506108156,5.71795614397459,1043.03679132795,754.109066950758,100.218940318131,40.2180871385952
0.297882443627678,-0.457016699366529,-0.777308018183122,-0.476661129764103,0.535017503043153,-1.3872577532782,0.0361824009041192,-0.430702394712043,-2.41767981207538,-0.057022210036291,168.908616365061,41.1049650244543,124.754950694755,158.287411482422,10.862619851924,1081.50966032047,795.207482685748,99.3340137070642,48.1578215319509
-0.436266248035447,0.345359487659471,0.129825431786295,-0.0319645606119682,-0.182660919853637,-0.394863093192934,-0.239866332281021,-1.1973700792593,-1.10522436388885,0.122333312566354,231.477738006404,-0.190689934597861,120.932136336534,174.058556833462,6.71328569664277,1057.68557528979,779.186800880734,2.84013418995509,15.3263635333321
0.271574921091038,-0.423114772504321,0.310187725496396,-0.140512514842975,0.207983640982627,1.08826449035359,0.65036056588286,0.730758799713022,0.0474844313368982,-0.793788340925906,314.782317570683,145.06641202966,-0.284874431543602,178.61414500215,7.94142137788528,1001.15820994363,689.088958112279,27.9945067858121,41.1728644260559
0.681171581316076,0.31552359854443,-0.272129339384906,-0.138566859721628,1.18172756721266,0.654564240995638,-0.358136363438859,-0.741592736129265,-2.00444919320651,0.412524955969841,223.447674488337,-0.911346700207543,96.1591510718875,189.363524802603,4.45977497250056,967.057206047444,870.450054983132,28.2798395366364,25.2497823487228
-1.70889234512439,0.0549930915373265,-1.16986871130353,1.29987849791542,0.119784926625323,-1.94654334774891,0.298080505037306,1.34234770884873,0.258973946821498,0.164255230295143,277.620808238614,-0.352532669585708,97.5296702139395,160.216153182355,11.7952863521134,973.201711075922,876.613627262208,27.2022564371875,48.5715509459802
-0.169005420276328,-1.32133995110907,1.27689952609651,0.204154288222903,0.694579379702098,1.29846715842822,-0.320443348932087,0.447733729501081,-2.18971491720311,-0.744681398759811,144.235268589167,1.01452475544182,174.831510710988,158.574024803393,17.8844932874273,941.452071606108,845.261537337965,27.8689290764,15.5250232393258
0.468391957738779,-0.591653588008256,-0.702686040111282,0.0334638849504744,-0.934148868922477,0.528026512800958,-1.53334472559446,0.726050086079492,-0.0617790277182858,-2.04259583297776,168.400692535153,155.235203087183,0.82105592318968,185.753374173968,0.0650757045312545,1027.49143027148,723.944818128327,7.39307123357301,10.6104213450192
0.196462508599293,1.51090899310604,-1.1761036720147,-1.21188029276251,1.68487878323902,-0.783615871879525,1.11887178412107,-0.0311974607198822,0.0325520011112114,0.00766535825213426,251.097451083233,1.02758927736243,118.014066004975,188.360121487388,5.84814942361603,1027.61998484456,756.911022257145,27.4919577988489,29.7339137551775
0.753466421983878,1.90795630895991,1.24177242236906,0.123157254408242,0.130639364963565,0.390320980726215,-1.30830745447978,1.29008816251678,0.745741635097194,2.11578954074785,236.451076064958,91.843827441953,70.8901263041195,246.683001157553,6.00257033947412,853.391821918865,697.026429923481,27.3930680100684,28.3355952683206
-0.64948246046612,-0.262780424098737,0.644174435586681,0.0614619986842251,-0.422162852378005,1.96362681169525,0.155323676374451,-1.07718202001178,0.485945687980459,1.53151465331602,147.456369442367,-0.618369974602154,137.08977970771,158.584174872244,16.0405685843213,1001.97662115721,830.723286505735,28.3450526341831,17.642441619081
