"1","2","3","4","5","6","7","8","9","10","AT","V","AP","RH","X"
-1.01935844645484,-0.929338161254223,-1.0456725430748,0.853970464696763,-1.49301348642254,-0.36172099049139,0.446876957475899,-0.451403354269211,-1.24997253937799,-1.36799094028956,12.1905152563842,39.5870711493789,1018.10745214606,55.0605455515304,471.363973529931
-0.926716444432423,0.882343436865897,-0.0734318581918659,-1.00306044470614,-0.617830699074811,0.962842949984524,-0.60342471499372,0.318478155026569,-0.0692730396695879,0.0913972172315578,12.300280898434,39.8391824700263,1012.5058601208,73.3746978868654,476.380343431342
-0.447524990806152,-1.23334388417313,0.821434674896784,0.192822701755699,1.68802234526372,1.43377881889749,-0.888149709809391,-0.980579141231197,-0.0637821960855403,0.197937194752944,26.0850640144078,66.633506901714,1004.98982125566,76.262359770054,433.41522622419
-1.02010505848238,-0.815843407736975,-0.616576873839205,-0.570508129579537,-0.521509215045532,-0.218451664609835,-1.26923922753432,1.14006171065015,1.00294506897895,0.542924696857019,8.22732388282755,39.5884559719425,1018.00443007599,78.5108933743872,477.854471209314
-0.274006675003156,0.0140940530551389,1.74910516650764,0.568919284144065,0.735915594371499,0.0837800513272477,-0.891174420124112,0.759141688359977,-0.916413525599121,0.247732371065131,28.980806884451,70.5039992739142,1008.20385464202,73.3270469781038,434.249045769103
0.0262365819973744,0.232243135822768,0.275627802988793,-0.396821251002969,-1.34391434351638,1.22247820760015,-0.196898133734485,-0.16417462094502,1.56628926683812,0.0838008490197135,13.7846295383196,45.15668806162,1024.17035458838,80.4829675502075,465.398665820689
-1.32895408365021,1.19122866011604,-0.286871421361477,0.985988793650028,-1.01245700916455,-0.0567805317443525,0.153540684222179,-1.55302911769583,-2.98658649180634,0.979178155406419,5.45172334073235,41.4196681658307,1022.32539340761,84.4847055752877,491.747170980307
-1.10334861344885,-0.699147430146028,-0.554498868755832,0.562704837536657,0.216416566115354,-1.06361656488338,0.75594444307517,-1.34308841776491,1.60685375551838,0.617263126837252,27.2669426542035,66.5653772584095,1017.75733366067,69.4801427993574,433.516635409821
-0.0580920055812272,-0.633338144027023,0.158781259893463,-2.29187249643032,0.308043398522238,-2.19895415374603,0.230804097907275,0.44969279266874,-1.84673867484709,-1.23215036206339,21.9682165734209,75.1594877593994,1009.15657497106,85.2154115869275,441.992986846302
0.581304987922507,0.0293600928826285,0.369160823036911,1.76333382466693,-0.656685097711006,-1.80135388341759,0.173744483640992,1.24117432997673,1.24493842078861,0.197323338171089,27.8981372063961,76.0498117017973,1007.83818718374,76.1426530330819,434.526125311026
-1.59192454815818,-0.0769566454038442,0.293947778944351,-0.664340669054736,1.43887819632752,0.353280648397162,1.19905126254431,-0.727073459849249,0.258905124252566,-0.701170500679873,11.8550738397118,41.7043007917326,1020.08388636604,65.7402383777476,476.453347110719
1.14059616299016,2.55289217290262,-1.29973157696771,-0.0313328276828533,0.547072564462141,-1.1019742740986,-0.696945525869825,-0.0176829212002849,-1.07864921688442,0.508815219068544,14.6467659430021,43.9121695150262,1025.00227785589,85.2129756677908,462.954892115319
-0.157225049144351,0.0188901843134308,-1.51279885388981,-0.415811247095313,-0.777724278805846,1.78041816797364,-1.03373309126248,-1.15790730847433,1.99688508363184,0.28835678012533,26.4213809049666,65.6676913804889,1010.65362663709,73.6513870110524,441.284001889388
-0.737588292565979,0.307447559797597,0.123714431737104,0.120653003183338,0.923456046475623,0.347839194624359,0.399617201863636,-1.02246554472367,0.378058051217097,-0.051772313612688,28.9859392403102,69.3262435830828,1009.8034251955,46.7503720887578,434.969203504275
0.00997688665850398,-0.25263584739101,-0.514879893644377,0.438219939969636,0.461293043345925,-0.583252046837244,-0.86664080297902,-0.467222391749371,-0.715306819963427,-0.199417223429607,15.8943269074458,44.9220066009754,1010.27518861453,84.7193618098928,458.150579116118
0.212161240545608,0.488945393001155,-0.330062957613036,1.88147780965897,-0.255196948344429,-2.71479455236691,1.44128014327783,-1.09466363260529,-0.18171686559324,1.35865767908757,29.5676490284848,69.5602765412069,1009.000410042,56.037347766437,427.859450835812
-1.19536647967317,-0.302230328977617,-0.135491239419211,0.159354472189462,0.00578737678019904,0.923987877037741,1.78844756321182,0.360963009944656,0.426738309019236,-1.02938536298613,32.9203361592908,74.2286698743873,1007.53653218889,60.172081766143,432.18203555762
-1.40869666927652,1.59347827427496,-0.14280738362547,0.0419079248548746,0.684577974492278,0.96238732223536,0.139956265738222,-0.41569033950422,1.15722357045449,-0.873388591626338,25.6897305784939,69.1053741154412,1007.63205179951,67.3840278315224,433.678248505863
0.636382511680649,-0.770190114985768,-0.263479535350587,-0.0186970385719113,1.31170770351277,-0.828965361389521,-0.808764129286716,1.23831151479388,-0.91830040111839,0.456862754871928,30.2315681027501,67.4209799236317,1013.69501195539,32.7376168602831,436.682511687843
-0.680216928881347,1.59589425946325,-1.88460727197798,1.72123622137439,-0.747563555449365,1.0823225421167,0.261942628262016,-0.654165109761244,-0.722774531171749,0.227504710183506,19.0715212959116,67.2247066844356,1013.1717729869,83.2065213842371,447.382761581946
1.0458767938139,-2.23372725271015,0.413317347311032,0.444812749370305,1.11513965741572,1.33159104763926,-3.88585007802577,-0.736229940516883,0.487528348618313,-0.398920504567244,28.816780087775,68.0661860094104,1012.10347372274,46.1028139692859,435.981989415306
1.08018411102425,0.278413972921786,1.10563806991706,-1.40656140521359,-2.77565163923063,-0.971419382843214,-1.98755456087324,0.74666737955634,0.0840287212374928,0.1097984494708,14.8185225946529,43.5421292535511,1017.27345073465,72.1113404599726,470.937750155771
0.651878892176239,-1.22936693170782,-0.229611901759816,-1.55833027045511,0.544830717786643,-0.933685792971135,1.0456433248839,-0.861374288130038,-1.29659891164895,0.00849201815428599,12.8189312090334,44.227800504469,1015.53337739737,90.4332115121795,474.128492655809
0.385411719012189,-0.824277670391432,-0.5129874566856,0.878504841364383,-0.190740220869877,0.448716449914021,-0.607649010127387,-1.77954881451909,1.6018062228193,1.09491432988832,23.9329591493293,50.1845290766265,1004.88117284448,73.8863719066016,444.914573131368
0.671111429457251,1.01199778557804,1.19112653204025,-0.554421487859766,-0.0809048105852836,0.309469437700805,0.927865938269515,-2.11139032671079,-1.45559101774902,-2.3452916486687,11.5703813916845,40.7404105647355,1015.82767019158,76.0785190486859,469.107367303451
0.299538944196991,0.657310054471215,-2.28335252539162,0.0682432572590244,0.840266350972738,-1.34550001321231,-0.03222744084278,1.2643707867814,-0.898996799050782,0.831078009085613,10.4327791750534,41.3290405035501,1008.54557251343,96.4911451433994,472.550288627313
-0.00409091894315235,0.174415303930883,0.847743435730655,-0.720613540976745,0.112164540750351,0.348096082879333,-0.00896574960719225,0.798488235003581,0.469579038004084,1.33492754966975,26.3207365779097,71.4084683258061,1009.96811011472,69.7231061472162,431.684943055498
0.232245396036831,0.736556083713178,-2.39988542414369,-0.285776909053878,1.53226575809053,1.20094981032882,-1.34206053341923,-0.645559267974696,1.05843443121062,0.297568945317214,8.94297198646791,36.8764153217822,1026.56872048924,76.2601752498384,480.153881190791
1.29788227604107,0.0485278570081435,-0.285034018242155,-0.0927431417511915,0.992258210799887,-0.423201516907459,-1.2052025348098,0.554762381707794,1.18978877580655,0.859493360644251,26.8396367704164,70.1008112109102,1010.79019280864,59.1811523180077,445.117099227467
-1.80751192918462,-0.648258132269626,-1.70202085623357,0.132297505942778,0.28529833161726,-0.780280455725276,1.48888622256164,1.25772926671987,-0.114054126319762,-0.304859776272334,23.6980137469672,63.5637373351302,1014.49270266736,61.8855946107214,440.355356168164
0.795981931044468,1.06531647883408,-0.142256582431182,-1.4395730445069,-0.0648168033744922,-0.684797179259135,0.267350285620667,-0.833768466112477,0.75588525322242,0.570365393173183,27.0846846505885,64.5467176528469,1008.724135681,54.2046451817329,443.339069274993
0.0122005091138939,-2.04382774059679,-1.17321971588566,1.51197391517795,-0.227756268820316,0.403203679914743,-1.75909847951698,-0.526575077094209,0.159835611708532,-1.83788455138556,21.3822998771021,50.6306680271883,1013.5693297132,74.4160824803855,455.390257701798
0.31350775328243,0.324312176503404,-0.957429436626654,0.822307024087981,0.457697762049028,1.34139883230013,-0.278897099932928,1.43821781688502,-1.30333847983295,0.0940399218983215,14.771689312017,43.5454359141168,1013.06380526317,85.6472482820263,464.406089310106
0.107534934286988,0.0917485586865843,0.672159972470719,-0.512768695218642,-0.534626142358227,-1.44345664344004,0.438568623060094,-0.368357403497418,0.786789005633858,1.33983130569824,27.333549529995,52.4735664285435,1008.17991331048,58.7842683937677,441.809128104634
-0.509593828106953,0.755322390969152,-0.886000785153756,-0.212352189249941,-0.012518217750207,-0.759987746377019,0.518958630194898,0.346505287021178,1.22141603720136,-0.265881577298433,7.31284338187394,41.1775194352884,1025.46258419628,96.3505547732709,477.360282107632
1.26722227879614,-1.17585153271796,-1.65997044381232,0.549817649611621,-0.671824646395657,0.169318856042427,0.556140399891516,-0.153746462597119,-2.66313722031326,1.43355970582004,21.2289077680044,48.3229471755908,1014.59147638244,63.2923581188346,458.103639118568
0.256713009519515,-0.55324670988883,1.41781130068664,0.0376133039475072,-1.02426592242697,0.545564223548304,0.983966016877416,-2.69655762173125,0.352445377623886,0.970997991389493,15.1606166095409,41.9434298123205,1016.85031687022,88.2499990070956,466.730598885265
1.1788797138309,-0.0616672691981756,0.990450398321549,1.80428485616096,-1.22804479749723,0.744597465676107,-2.28451512850589,0.289228916104152,0.758546371212847,-1.13094611160849,7.73410952673178,39.178097408952,1015.4833461958,90.0058046030286,478.990830243595
-0.453830412601157,-0.189331002444606,0.0863897300262271,-0.929010640109179,-0.289698538943276,-0.623020901200943,-0.711751643764286,1.82525106130921,0.0215632076457089,1.89073559476382,15.8616256491154,43.5215586795889,1011.10530509683,82.4107674608842,465.243877456825
-0.640318112161143,0.880608753649441,0.986953353699499,-0.573087460331903,-0.510660125724068,-1.89995722217315,1.85017667976365,0.0775975608416696,-0.0901284073813096,-0.207915984606916,22.4964620422638,60.7194451194239,1006.38756478826,85.1918518718404,440.613243776174
0.934896233689284,0.178475309527875,-1.24560093853691,-0.160018158805053,0.711990613327667,0.946035149980487,-1.80457730753268,-0.808684490406085,-1.22915474940302,-0.313029903221988,9.98930444577612,39.5632633162628,1017.37909357288,77.5175803414281,481.684658985422
0.874707986983399,-0.391543455585895,0.134013191918165,-0.995407035755206,0.178428097016236,1.14099693646511,0.869668033106814,0.0797190954661771,0.324421908863795,-1.71844456529312,26.5528845082015,47.3321702059782,1009.13446221002,54.912887003028,439.194135503928
-2.36473150387503,-1.05833328341076,0.639930377422581,-0.981561668770053,-0.601157273948462,-1.37281980119253,-1.10954345737381,0.86146103869878,0.659693831516598,-0.52749938943516,26.780725345936,52.3344491687846,1007.37984800353,61.986906778704,439.178799175233
