"1","2","3","Iy","PF","e","dIf","X"
0.90588286713355,-0.321902265290117,1.19581009478507,5.69406818629355,0.97062317011485,0.0311273686576391,247.370818883949,1.42690913323657
-0.207464110892921,-0.0733279170463779,-0.834381716476517,3.8981078597162,0.741123421405129,0.260628772126977,416.430449190112,1.598620718905
-1.62600204726163,-1.45194953779109,-0.393100529628786,4.10072070219239,0.759322994885615,0.239551656627496,415.4404370851,1.5979420659212
-0.259836639946364,1.04841176449792,-0.810842050419263,3.28631026190183,0.960749939528119,0.0394510782389743,92.2295373769223,1.27961386305917
-0.0205247766080856,-1.42259805356605,0.554109929203728,3.39561678796905,0.661514087991781,0.339614548599091,383.568097517677,1.56453852175755
1.26743013187225,-0.319510864004107,0.174713655239392,4.20558104131382,0.940280320123894,0.0585697626999068,155.933634830735,1.33370340080617
0.186471843754534,-0.208567374860899,0.160132907008029,4.88817076125767,0.751518132189521,0.249865881560771,557.60853093228,1.73870452770817
-1.11826182620034,0.128499317426459,0.359203030969278,3.20523310014024,0.920569688714416,0.0810836796704138,102.80543347773,1.28003996698958
0.313421361474412,-0.329469915960744,-1.38800055829774,4.68667176083042,0.967935522159913,0.031458876683266,183.986360164655,1.36409251957504
-3.36552815798589,1.47521846527954,1.36919652914777,4.59831941936902,0.700818244160449,0.298627532590503,644.958610140106,1.82076608314852
-1.51693258500897,-0.901664603411073,-0.297362177029186,3.60342223079966,0.659644238453206,0.341836348725742,456.675510707323,1.63658611548672
-1.33728698682411,-0.398463281991582,0.567314693833303,3.90908153484999,0.981091055073161,0.0188238419536035,93.1197177618477,1.2790718510594
-0.802722404058708,0.0667507083058111,0.941166695870302,4.20193829298379,0.959758727044853,0.041349809717402,161.015313208734,1.34184883432369
2.11410035916902,-0.870895621103815,-0.785644303302034,5.31019919111128,0.910364404305561,0.0913988429037881,172.826050041023,1.35814030449001
1.1366108281266,0.599905586151605,1.21121884503383,4.40019492673061,0.71960242046961,0.279724704892032,460.151135368791,1.64413803057843
0.585048479092413,0.729634567406656,-0.116718924377667,3.78412905034275,0.900402840280147,0.100895945223902,218.270295565266,1.40159341440421
-0.68155155208602,0.548153476014251,-0.421196890797106,4.9077924351242,0.790250933100167,0.210926974304992,462.09536486305,1.64211316828689
-1.76762998228765,-0.147053686743676,-0.63908466017588,4.8094325443707,0.789506116592178,0.210717413394769,474.671623932539,1.65880402547111
-0.919072920603939,1.02054439361742,-0.588928250312406,5.59660032751551,0.670956294381377,0.328471262097838,727.093274331643,1.90919806623406
