"1","2","3","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","X.1"
26.5412871068987,8.55279858423861,5.47414201376523,6.99815954044186,3.98955299285915,7.02414972209896,3.99107718534552,94.3588869007058,96.132641052683,205.44994224824,56.138246355375,21.0066266037492,44.0493499882599,4.49052931183432,0.000508677793767651,0.186964834281131
33.3894402548196,4.50224427187435,5.00354000222864,3.99157645099119,5.00397592716728,1.97323755863911,6.99374499026077,95.2643831426714,217.271537673832,693.617172644638,17.9969583692965,23.3574943149257,49.1667507049512,5.39010847842266,0.00506502357249914,5.93234202512751
49.9816257043082,1.79858069878687,7.75526780673592,1.99601288835777,3.99220134659085,1.97364571057992,4.02669347640471,91.8053518465857,174.423990859211,697.760322166592,13.7653642962882,22.5054209635281,54.3497807416618,7.57805669415747,0.00074853018029073,3.51548384422015
47.6764092196594,5.55824114161098,5.18785975642428,7.01892747258883,2.99557175579328,7.95404943279921,2.00104674056096,87.5135645857471,52.4581492627188,105.77978441308,5.10306380247485,10.9784721170329,46.1550853308563,5.79835429885061,-0.00393412958263902,27.3927442017421
55.0885400909687,5.82316050159386,1.60508799275383,6.02753107563984,6.0050180330132,1.96121836434359,2.03287685868398,96.1849590759818,174.887471013991,660.615028086268,16.8030899388584,23.8830536367635,42.0076846314048,2.16788969479154,-0.00321417395921675,0.0674408759372892
62.8307151706165,2.57923910154553,1.96576348339494,2.04087606235491,4.01211086922886,2.02997605398064,6.98639944880937,92.1667622159476,91.1764651892628,502.636563534105,9.60379318034582,20.6161281199328,69.8307984077479,2.21189053704584,-0.00205724867608945,0.124051645667712
38.8561951576621,5.56720177021334,3.36546238803647,3.98596164368608,6.01211841670822,4.03261807486289,2.99936056198586,68.1974191863573,21.6252823197861,86.7906513400302,0.802272309537824,15.3855956542559,39.933337861929,2.701574769849,0.00134183307956774,-0.677147813507612
22.3265059941327,0.56975546688872,3.38510169185329,1.03400850097869,2.98629001356045,2.01687092322517,1.00229414876047,95.8328601105259,157.788829817148,635.420102167222,11.3119306752773,27.5336387151931,28.8580585361746,4.47490576143564,-0.00824130848533364,43.6403629540769
66.3821432676093,8.16347257830911,2.44958081002635,7.98799472278918,5.98371111093792,1.99537387233397,4.99493834637428,91.5877049228784,247.85716179434,753.203894305884,6.23701689618606,20.3744978708128,56.1472266067149,2.19627885144408,-0.00103593179047603,-1.00228758599377
56.761692976964,4.41834622473374,4.73759442349469,6.01390278856455,5.01217557903001,11.9863812301577,3.00251173392488,91.2168591242058,93.8216346055289,748.502362351014,8.46975112857389,15.4995380240843,56.9513426389368,4.90836688291872,-0.00308760006741784,40.4940455547304
12.8224403070646,7.66296150600702,4.72299154838447,8.00547558571194,6.00115662520446,2.01214459554818,4.96212172596121,94.779876757125,221.919857486172,701.455798694692,13.8934425879137,27.6169138634414,27.1913401088689,4.87910938547256,-0.000354693676064661,746.760881078104
48.8906761010475,2.32187843172103,2.97988358694857,3.01068435790433,3.98787809750185,5.95990996155663,1.97268503858687,94.577794511845,160.461359800664,568.88571858461,16.7334507208209,17.9710155770253,48.023663399245,2.69147705125247,-0.00315658461109032,-0.698472155484029
31.6168217714282,1.19332019445599,6.80775442358948,2.01681392746942,1.98608526461465,12.0110684044149,1.00846773254624,92.3991220797797,117.427606152425,668.512001192125,12.2279795177134,19.562914412637,33.1274991490315,6.32041178778461,-0.00518715756629995,0.328010435712797
47.3511639162998,6.60572857117535,1.78078915787144,6.00273439898341,5.00124687917037,11.9640525904437,4.99458685952159,88.0805057052643,53.5903225030525,724.348046225302,5.3556630143391,13.7538120714817,55.9411437921226,1.82793710844501,0.00156594105842362,4.99558217922067
32.453035596929,7.65487396769435,6.82379956167066,4.98212546487869,3.98267099935304,6.02419146144567,6.99597739745417,93.6799853156099,101.080468851978,455.531483292248,11.92526067649,19.3018671860948,39.2159661045737,7.17471959515879,0.00429494080419018,7.95736964168493
28.3770092983428,3.55289805675151,7.45670803475128,1.99434295710059,5.00247977314914,5.99905843138,4.01483875846003,93.9401128585896,170.33375256066,412.084976259231,12.3169570758053,23.3714937135893,39.9824501623203,6.29056094581175,-0.000930693110162568,-0.0486678764408831
34.9027796390931,3.09674068282718,2.26293972662285,3.99210896807827,5.0102904081118,2.02223581019457,2.00383940978724,96.085472727199,173.574495413839,661.079076959074,16.773664808695,32.6410088638002,26.1277975332891,3.10599463776359,0.000827102461692795,2.27261258121871
53.4191911619091,7.61407712563424,4.19843596766973,7.02613309868718,4.01785240861655,6.02295483036186,1.98202485753942,89.2029883774105,103.645340913709,432.629380361742,6.379081447803,22.5181410733039,56.9155766263085,4.92378545348115,-0.00181251896801158,278.326974038094
51.6937479236885,1.90368626297909,3.15055591714484,2.00952610367946,4.00830755197456,11.9517326793059,3.99286253784061,92.3876178152195,105.502545684185,756.448183098261,9.9366440572775,15.969665497014,45.0641691987189,1.82918419916491,0.00156051489602558,-0.567460860637195
32.918096648237,5.38247400429047,5.26836173994633,5.98916222810171,5.02274105961308,6.98361322892277,1.99914678828023,90.4213937887019,93.5536745485528,297.571702560175,7.52474271643336,19.0420160244134,38.8317733054284,5.41914761257113,-0.00264804262449442,2.77131365561241
50.0365094459196,7.98935376468352,4.17783337375426,8.00791716738816,5.99903405043053,1.95635465138394,4.02725507500797,91.403099684321,142.869210705278,604.886679468844,10.6466320516953,18.2590338080807,42.787990828337,4.88959976762071,-0.00178236295295391,0.159074467441132
20.1048708828382,0.343969306958204,3.63614017778016,1.01661998179317,3.00324194313455,1.99879387886492,0.9849945957849,95.8612045290382,158.254568833331,633.700923427807,11.3490453106278,32.4640781138713,26.9298204737912,2.19173842645914,-0.00264379651030339,-0.489795902437002
24.7105153831163,2.49564211168298,2.39332126974558,4.01085116249503,2.99054334642316,6.07538780356949,4.99150621658428,93.3500344106184,84.8986601799791,397.362974660684,9.89875780265813,27.2405507806552,27.9118649980411,1.30208116813115,-0.0021484751320731,1.55963470021486
20.7774342767243,7.19457873938784,1.93187376550667,3.96985558762809,3.99250575936444,7.97641815717585,1.99401307617854,87.1841094931024,24.2602665359026,63.1986471386904,4.12622801306641,11.8313670577214,34.8204024795108,1.8209299816738,0.00534087824880502,-0.0161476033660316
43.5905357389153,3.333904842968,4.87870136084666,3.9766282491746,4.98070368698662,8.01163882917353,5.02569738439883,91.4241346390798,31.0453324461692,75.6096708018937,7.46091925496405,18.2143118222028,28.9519701417739,3.11687722429273,0.00361566275865966,-0.181179096305214
79.6892612348689,6.68772088848888,4.30824210273162,7.01306285354715,4.9940862878934,1.99756961577394,6.01444664716955,96.1900399948174,180.695924675616,673.171153698677,14.3066682717591,21.6180357175345,64.9316883254125,4.88973697467707,0.79256284453435,-0.128840362391176
53.3312984771965,4.61201885918549,4.14632412185825,3.98045156668156,5.01151191251268,12.0269783977075,6.01825751780481,91.0759804262742,132.290949875549,812.077843834543,12.4825910926379,15.9130067913255,37.8742746016164,5.38807070178177,0.00216785619554896,2.24779054450329
45.6742700184113,3.54584212996384,1.9981635843352,2.99653584546699,3.98233006395777,2.02897089060414,6.0110888404601,92.047056103373,153.148987435174,656.320914219975,14.2686915482761,21.0306700682886,32.191155150729,3.06971430606735,0.00362185441151425,0.115927380045982
34.5191930503284,3.00461693619646,3.02525388765852,1.99492078246894,3.99671557159013,2.03502768848054,1.98665357291808,92.0540505037772,207.349589307939,673.342787984213,8.22047120465617,27.8749199282147,32.8719741174774,2.21223831652845,-0.000524359109504603,1.60430452823446
43.4687419942989,4.44541466455086,2.49726812945501,6.01126139915278,4.00665455218049,7.00288519356254,4.03609716477496,90.3790401801067,89.290622282419,287.271991132738,6.36418450018935,14.2142231624473,46.0864484370642,1.82733266836137,-0.00168236222017271,-0.354079607802726
32.4828593201113,3.91535972273281,4.74489230441027,4.01381471925516,4.00745703948435,11.9737963126838,1.00103784676587,92.1119394445168,99.2344034839546,744.432044437772,9.60111624154202,20.7896925327866,35.1489323137866,4.88850548181681,-0.0057282903110582,0.463736349378218
31.0578212011525,10.6654219360844,5.06436994737026,7.98686754614374,6.00319118067995,2.05039220829525,2.96388792307765,93.689468120361,231.845599474331,713.470073858483,8.38206480024605,26.9581465982807,30.8321552910745,3.59898960003948,-0.00258709634200819,5.05964051050805
58.8932759971268,2.435241407809,0.056532976983507,3.01942060446958,4.00660848851134,1.98500119609384,3.03276842043009,91.7665152955882,170.178016199813,690.158993385112,13.6616984733098,20.5680725812155,58.9712823955793,0.890030481189269,0.000984619545555133,0.375733638871924
51.2673649625685,5.90362009187579,1.62944394976505,5.97443875013395,2.99866971398217,1.09242996909495,6.95433067754129,88.0435879464555,17.1047353961701,45.3790728416927,3.82627817589656,15.0712573935237,50.8067771373578,2.71627521110398,-0.00288281480009898,-0.183908796799192
64.8330292456515,8.62723612476359,3.08423465531237,8.00974041902415,6.00589863732738,1.97739899766829,5.03296411996701,90.6837245373421,194.041521397406,645.504813493782,6.77470479808506,16.2421505371418,63.3402956500418,2.71575345770487,0.0018634417271633,16.4731636987115
29.545541438507,1.54297621589338,4.51273525649774,1.99977252217783,3.98222778645601,2.02411750758907,2.01072286031344,93.6068286231251,98.0623785057592,544.468041617172,14.4229129352044,28.3206003967746,31.8988747710896,4.00470953170099,-0.00183705329069361,9.30184651624717
12.7588892658834,0.801697270143147,1.95213047718919,0.960226882551077,5.00313352240188,12.0358152907417,5.98765596447889,91.0041302172441,129.709221110432,692.84771092286,7.03682739685574,21.5349370887567,32.9934421545051,2.21070530161126,-0.00114812573330785,10.400676438276
48.407471170218,6.0913271461506,3.98993657542463,7.01696367563349,3.99957782808602,11.0681119757609,1.95400562503783,91.8090775343757,48.7400190515601,700.581264864844,11.1026142772433,16.7301516872133,44.9591621112075,4.5110732927644,0.000132367021582223,7.87884528022966
50.0176468097625,1.47735742190457,1.99928883003348,1.98824842506417,1.98089464631641,12.0096317329882,2.02055542365168,91.4721084636859,131.073585599489,807.982463616253,7.49944455232374,16.8017346533138,42.9973444213242,3.11070308699011,0.00222486881885819,6.12391923394186
36.5965534603293,3.7092124785601,5.29007091586782,4.02698760776531,2.97655114940645,9.04884764233184,1.02280325757338,89.641850285491,25.7956273405361,75.2184582891164,5.73186902325666,18.0599836079922,39.8886709154981,4.00409679571102,0.00023989337377795,38.323568794652
70.7330237261456,3.94681543985693,7.6391925630676,3.97188910144712,5.0062531366653,12.0789338097329,3.98464296827152,91.0332439049009,277.401662339952,827.677145750642,7.00663165140791,13.7653053256599,76.9946419340429,7.62069099339758,0.00304345409323766,-0.318074618299484
38.5425773013168,3.57917030462868,4.12598196361825,2.00973515330214,5.00075535451823,1.97668335566122,6.03638898653854,92.1651993231479,153.956751775627,658.926758639375,14.2170096940469,20.2413412571754,47.1351803112643,3.9792422915113,-0.00142092974288986,2.7747539647485
47.1132715855835,5.27774579487394,2.32658032982462,5.99826785984298,3.00029824612507,12.0116399103893,2.00709721477158,91.4081243504015,129.743710166539,806.506626517557,7.50128072269609,20.5889379411346,36.9785073616541,1.81491390553114,-0.00192309052523973,-0.248359039618518
40.5080216759947,0.202290018833257,2.76229933754471,0.980609391898888,4.01251274558062,12.0472914707928,1.99146760041355,91.4806972214475,130.744636625935,806.129708026522,7.48850548003768,21.3978571123241,35.0013523685561,2.19428220864552,-0.00243349064628648,28.7539732144574
40.2366381838762,4.35969040810985,2.4142173852147,6.01905275292455,2.99997888447034,11.9618230329642,1.98185218894996,91.7788046307919,109.053543356018,767.657055109638,6.2188546680702,23.06949251486,34.2708174825617,2.21137718778014,-0.00129451204986599,55.4994019652803
55.784430397426,6.70165834359399,5.61148314127839,5.00763917588886,3.99563294685933,12.0050787533179,1.00365844331525,94.2658755254779,84.4080926742032,689.204434041828,15.9310159334896,20.1023250318155,47.0771437856109,4.86428049891707,-0.00266358907709241,0.678447277459966
37.0268527500269,8.99437985266969,3.41323339863859,7.95933797187422,4.99326976541597,2.07189282410724,7.02106669453216,93.1007442724334,157.788631432225,666.865639467448,13.5204496368522,24.0659388570802,36.1902463069086,3.10919858443757,0.000740036446382262,-0.112157476415788
43.7502314926165,8.34855955396666,2.21852081828241,6.96489964393428,4.00805733404771,1.90590123973427,4.99608339207872,91.9432784088598,110.514860685975,571.439153646679,8.0408908101146,21.4168349387919,38.2412008941093,2.68142616483095,0.00208177181069088,0.580257637513935
31.2077795424732,5.18434956661192,4.32328059491324,4.02644258942445,4.00043719737099,7.99378563431373,3.00299704278264,91.7452960419824,35.4157810150174,80.2171309711784,7.78779937477251,16.9376161888042,26.9556825126921,4.9028428011065,0.000385884917005,29.1611482037549
51.2539061585007,3.50512635922704,3.4523003052906,0.999111732860696,4.00887212262425,11.9798743110831,6.0018191701244,91.0020813451448,129.672216467311,696.394933362588,6.94782958403633,21.5972439931913,37.9844246534135,2.19469856650519,-0.00349669329906707,0.838335269482514
42.1174010763439,4.34737208782783,2.05075491853347,3.93592534246317,2.99093067108861,2.05393783102862,3.9921510383844,90.1535663936427,100.465623232544,633.649854742405,6.29230757925889,21.4562172591762,34.174057773943,2.17762216000987,-0.000435388302809553,1.22250853419515
80.6615769856819,3.60594629475481,4.84548623858584,5.97766705831746,5.00842900415924,12.0398310155733,0.993580104239957,90.2880248026128,289.885477139525,859.533043386098,7.40560375538441,10.3743259074295,78.2495781635584,4.00959221745548,-0.00284128931369998,17.7505612248541
33.1740507676079,4.85046621228635,2.24889577101272,4.97905199275704,4.00031898896477,2.03225352390999,4.97365615730088,94.8009719583654,222.938437103552,698.823117608384,13.8989600706997,20.2363115199268,42.0302940457372,2.72082036477729,-0.000155443429772674,0.875935643791131
22.0420378574745,7.96920651095964,5.62080152108287,6.97987203893337,4.00320346424871,1.99349633743684,2.94501194471027,93.4140788281661,138.340516132082,593.616378228127,20.3599736671402,23.5895344505809,31.741769432086,5.81586712905792,-0.00450473395470446,1.07132292541418
78.8124279306518,7.45684691708148,6.49523415593625,6.98958589514063,4.00902081651419,1.98391233944649,4.01980039445338,91.762688697915,176.327972502284,702.056342886346,13.8559210537828,21.9679633570547,72.744185036463,7.61055007715964,1.00082853863599,0.245622731524384
42.9691107177076,8.49031607921026,5.63972048993494,6.97776498938261,4.00197334814178,12.0294669535646,1.00427253344123,94.3411194715421,84.9813750506537,692.760849079691,15.9599493715136,20.1047363041246,47.105770039507,4.9093277368487,0.00140470846330865,26.7778669579265
55.2763272900792,7.68178537885097,3.08802492015993,6.99147043244174,3.99402274317906,12.0294829126107,0.99240527211518,88.1450090606878,55.3572350878359,730.315827815844,11.5838784241937,15.2268461797928,63.9829971816354,3.07070747831821,-0.00239083144542314,-0.138360593551846
66.0763484398403,6.34366399590852,1.129161272066,6.02400118957173,4.98970425130075,1.9444422899135,4.00990467610266,91.9750226174094,203.492882704938,667.76196911595,8.0879623896861,19.0358154611714,69.8519598965973,2.23325319921219,-0.000629420132467121,-0.352277153052267
27.2879213341625,2.48512659586574,5.93332624301965,2.00315369233595,4.9985017463062,2.02843332114898,7.01046337832669,95.4996075838618,98.7141362374209,514.128428224308,13.1618100173655,23.8552987332631,32.1125861079917,5.3908244682628,-0.00306566954028626,0.78989228297156
51.7368421387109,6.04259266398944,1.87773129906559,5.96543522640525,3.02368951312041,1.95734469598212,5.04042932144229,91.6637879954904,138.32269271226,620.055377121495,6.27950790406421,18.7997730110983,40.9293691738854,3.07376819273634,-0.00297153834080871,10.1149435709812
52.8726003962233,8.46917043848676,3.47350435101133,6.98639408287305,4.01716927799206,11.9840422926907,1.02984042676613,92.2262775525703,98.5199470441333,743.831159074026,9.63871505055456,19.8501058547686,46.8540364408994,2.66240960024942,0.00233573206443782,2.08224892063763
51.9135518414341,3.0280858496529,2.78468406351008,2.01544795162672,4.00684414398436,1.98387895631336,6.03786528230646,94.8805726856874,108.812139674103,648.607271707215,16.9693248038232,20.0811038450732,40.0640165451817,3.98515336092383,-0.00237684419461028,-0.818887128364628
21.7818886589907,2.54757162732859,2.3579683423577,2.02061739853123,4.01054963654753,11.983734649515,3.01090097656507,93.328217451094,145.22858278916,720.692383257742,8.15680161133698,28.6355862899036,26.8165582680415,2.21960252124376,0.000418127695883128,1.24093025053777
44.1054384662002,3.55364059052837,4.55499696579063,5.02109159303761,4.00435023820657,1.95079796252229,5.99476457048893,88.7607110861657,147.591443790443,615.287071494591,9.00778006704236,17.2954545031775,43.0360101486355,4.4930811077079,0.000884401923544859,-0.36535650706535
32.7053587811766,5.37208192253829,1.47134019672578,7.01923388029591,4.98165649168066,12.0376826858045,6.01028249372934,90.9333237718617,129.602138521432,693.205193609372,6.95356154169288,20.6979990313947,36.9529975404032,2.19855223084494,-0.00263607118444701,16.9949390964594
81.5148177437824,6.09787029776634,4.46414290302847,3.02373124671914,3.9966046752818,1.98049213383067,4.03515434693147,91.3719589257236,142.829828132257,601.385959246595,10.6719097539018,11.6819083219926,87.0609339102111,4.49771161413348,0.00393932676720688,-0.189120122156373
