"1","2","3","4","5","6","7","8","9","10","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","X.1"
-0.794584206091872,-0.365775612046892,1.51245769662586,-0.779445949252115,0.264827927859517,0.744474446989497,1.15240607299203,0.55765828848077,1.23039939854282,-0.730626919113785,6.99815954044186,3.98955299285915,7.02414972209896,3.99107718534552,94.3588869007058,96.132641052683,205.44994224824,56.138246355375,21.0066266037492,44.0493499882599,4.49052931183432,0.000508677793767651,0.186964834281131
-1.38765364421321,0.955625317448402,-0.912911816346623,0.34442405594814,0.732483384723046,0.292937520298335,0.935461221693618,-1.2845350013273,-0.911311584117878,-2.40957452099011,3.99157645099119,5.00397592716728,1.97323755863911,6.99374499026077,95.2643831426714,217.271537673832,693.617172644638,17.9969583692965,23.3574943149257,49.1667507049512,5.39010847842266,0.00506502357249914,5.93234202512751
0.841548371866211,0.758304759901626,0.176258222122319,1.74842450804735,-0.928571854054141,0.237273582526063,-0.413270340935116,0.0767583018404806,-0.54733704215178,0.529706860725116,1.99601288835777,3.99220134659085,1.97364571057992,4.02669347640471,91.8053518465857,174.423990859211,697.760322166592,13.7653642962882,22.5054209635281,54.3497807416618,7.57805669415747,0.00074853018029073,3.51548384422015
1.34653144780642,1.2012218505979,-0.988063863448678,-0.0576156745157456,1.87788257500462,0.644268377056656,-0.722443226917385,0.177561740694631,-2.18250394067864,-0.53522562341985,7.01892747258883,2.99557175579328,7.95404943279921,2.00104674056096,87.5135645857471,52.4581492627188,105.77978441308,5.10306380247485,10.9784721170329,46.1550853308563,5.79835429885061,-0.00393412958263902,27.3927442017421
-0.353166686947495,0.158457342988716,1.86574207389727,0.382943829900054,-1.38968764237784,-0.993557721153135,0.223576209127882,-0.477775680634649,-0.613015076682611,0.563383926353648,6.02753107563984,6.0050180330132,1.96121836434359,2.03287685868398,96.1849590759818,174.887471013991,660.615028086268,16.8030899388584,23.8830536367635,42.0076846314048,2.16788969479154,-0.00321417395921675,0.0674408759372892
-1.04965700324282,-0.76708926644408,0.0782369004399838,0.515294906787799,-1.01193277807844,0.118377234898853,-0.691492731111203,-1.13277101922174,-0.187520894086608,1.33462112641801,2.04087606235491,4.01211086922886,2.02997605398064,6.98639944880937,92.1667622159476,91.1764651892628,502.636563534105,9.60379318034582,20.6161281199328,69.8307984077479,2.21189053704584,-0.00205724867608945,0.124051645667712
-0.349238984937286,0.565136267819673,-0.926049504475055,0.688308155978543,-0.206169072723035,-0.093523461345004,-0.955606214335028,-2.03043325299181,0.542120745904069,-0.917293722803194,3.98596164368608,6.01211841670822,4.03261807486289,2.99936056198586,68.1974191863573,21.6252823197861,86.7906513400302,0.802272309537824,15.3855956542559,39.933337861929,2.701574769849,0.00134183307956774,-0.677147813507612
-1.20038741756011,1.12396736633305,-0.153553386472098,-0.0242856744918922,-1.16932782195482,0.681043243787787,-0.0371647135841414,-0.243187826154811,-0.0524150763663469,-0.654914958282031,1.03400850097869,2.98629001356045,2.01687092322517,1.00229414876047,95.8328601105259,157.788829817148,635.420102167222,11.3119306752773,27.5336387151931,28.8580585361746,4.47490576143564,-0.00824130848533364,43.6403629540769
0.207039634011492,-0.984072330974498,-0.0626992260904558,-0.0687185852101986,0.661461328595943,-2.0780680089324,-0.557372547470149,-1.96260419525536,-0.196321354032356,0.620508235643206,7.98799472278918,5.98371111093792,1.99537387233397,4.99493834637428,91.5877049228784,247.85716179434,753.203894305884,6.23701689618606,20.3744978708128,56.1472266067149,2.19627885144408,-0.00103593179047603,-1.00228758599377
0.508278718448081,-1.43986761627267,-0.504457430995895,-1.44656240827903,-0.757072120631624,-1.15908789167911,-0.828835472473019,1.24967505994422,-1.04572617352455,0.0470615826782285,6.01390278856455,5.01217557903001,11.9863812301577,3.00251173392488,91.2168591242058,93.8216346055289,748.502362351014,8.46975112857389,15.4995380240843,56.9513426389368,4.90836688291872,-0.00308760006741784,40.4940455547304
0.529569545201939,-0.257762879294171,0.544646055811902,0.529205064175832,-0.752462273778542,2.06780947243176,-0.437276557373894,-1.23583666975806,-1.51865682681034,-0.35437471608334,8.00547558571194,6.00115662520446,2.01214459554818,4.96212172596121,94.779876757125,221.919857486172,701.455798694692,13.8934425879137,27.6169138634414,27.1913401088689,4.87910938547256,-0.000354693676064661,746.760881078104
-0.371866663119013,1.59790322814571,-0.824646136394916,0.0493807732546953,-0.044525207236714,0.408358003289914,-0.188613449621576,0.755104024068987,-1.66694098075351,0.588474468481137,3.01068435790433,3.98787809750185,5.95990996155663,1.97268503858687,94.577794511845,160.461359800664,568.88571858461,16.7334507208209,17.9710155770253,48.023663399245,2.69147705125247,-0.00315658461109032,-0.698472155484029
-0.549919327865194,-1.37612930162166,0.0760112743452568,-0.162854137856312,-0.433565121871084,1.0749550770302,-1.73958632772252,1.30515919391488,0.959002737839048,-1.80691959383625,2.01681392746942,1.98608526461465,12.0110684044149,1.00846773254624,92.3991220797797,117.427606152425,668.512001192125,12.2279795177134,19.562914412637,33.1274991490315,6.32041178778461,-0.00518715756629995,0.328010435712797
1.87012729720235,-0.992607517410126,0.621002736923726,0.794545712200725,-0.504478714981189,-1.53744896018584,0.644370096646954,-0.837904795034662,0.261712455212296,-0.949194400731957,6.00273439898341,5.00124687917037,11.9640525904437,4.99458685952159,88.0805057052643,53.5903225030525,724.348046225302,5.3556630143391,13.7538120714817,55.9411437921226,1.82793710844501,0.00156594105842362,4.99558217922067
0.998944967251232,-0.274595587154581,1.18354113839675,-0.906528695109024,-0.794019836112297,0.0178351664324608,-0.906628882613686,0.571831843013899,-0.94549474901524,-0.744132978533948,4.98212546487869,3.98267099935304,6.02419146144567,6.99597739745417,93.6799853156099,101.080468851978,455.531483292248,11.92526067649,19.3018671860948,39.2159661045737,7.17471959515879,0.00429494080419018,7.95736964168493
