"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X1","X2","X3","X4","X5","X6","X"
1.55293711284041,1.31403225003189,1.00596102073986,0.225076517796231,-1.34980752996206,-0.78550808751483,-0.697157992287458,1.34732276814262,-0.425771831180018,1.51594591172509,0.301761350102422,-0.736620579071832,-0.131705204146523,0.0692679740924756,-0.478144943252567,0.0394624654929918,-1.53420709697037,0.402510209546545,1.56850687888478,0.074775144976372,2.95582461865075,0.8789282945105,1.53601951348441,1.00677550104432,1.00103355370787,0.772731852083226,5.24265835614259
-0.276062289240731,0.176618141663385,0.178845900711361,1.15253726952504,-1.04534851368737,-1.08191558149134,1.62412630460938,0.692361148807394,0.973097406538039,0.395118774155105,-0.0918277938095953,0.0637437047604321,-0.488972744642422,0.160703602403035,0.527764889724839,0.31164289920949,-0.0484632407477325,0.483340872565751,0.754879556683903,1.16221178512316,1.78483430687724,0.564837411286377,1.18619273325112,0.986823839616468,-0.00642409705137501,2.02333738574927,6.06561198790843
-0.118065186495215,-0.336401199475555,1.15767770716694,0.395768850038709,-0.912468606877419,0.170731198774885,-1.44921218752916,-0.697796577896729,0.906465987825737,-0.133465294114554,-0.0331910440193861,-0.261941739865202,1.15993096250716,-0.463342867262677,-0.58154658024872,-1.03508409771885,0.681333496246097,-0.222845552218063,-1.46567489417204,2.47837207265436,2.96122333828583,0.964351154928521,1.25744943237912,-0.00462316576298957,1.98610132339966,2.03960324271627,4.57325374205973
0.459172657451338,-1.76928519012336,0.00479328375810717,1.36135212718758,0.22014013307905,0.200272050356096,-1.1209234840773,2.36784897217567,-1.49094316940934,0.308990283832435,-0.630448634431557,-1.37738725415224,1.21701565390764,1.77105325629005,0.114918373649893,-1.34821539619409,1.88906118996223,-0.28016838413793,0.848893681384708,0.0118298058625219,4.03311493590756,1.11465916421403,1.1052556205699,1.00751110178435,2.00915453715174,4.57405692945496,7.63911521993794
0.644303146359534,0.72753369102882,0.18181804133663,-0.706386673865656,0.247587985334191,-2.07134676757755,-1.80682749942621,-0.308027458505883,0.473756737338372,1.23598234033303,1.67652845310678,0.129393272755354,-0.634764732150085,0.899205458860616,-1.03910037824715,-1.34839014772648,-0.902805543237961,-0.0676013620276305,-0.85757768550342,-0.237057926649031,3.98896184744977,1.30305461554836,1.40557869861719,0.00554969532853241,1.00127657508609,5.17210740897578,4.24011423751664
-2.42707613736734,-1.36818786046889,-1.70117090651441,-1.63161768746678,0.844972841672688,0.0336544856309537,-0.488709535068032,-0.237969765902289,1.08159826286531,-0.880687997604805,-2.03731309629491,-0.417996246709872,-1.541827610226,-0.488222283523367,0.793069338666601,-0.441546954237091,2.18500653135439,0.712300416182482,-0.0205103088334538,-0.330779188862189,2.69118212006327,0.329120334940614,1.58105810462576,-0.00608120775175964,0.981975066695399,0.577781421314288,2.91645057875853
3.31990201825977,-1.18468043105652,-0.514529472665948,0.546161934116557,-0.431059632364515,-1.38840501238322,-0.359732043084417,-0.805819628334216,-0.340835071369997,-0.346776106196081,0.085347522687002,1.23232855447608,1.3485232235917,0.34224257337513,-2.11013031670059,0.0379009647496076,0.194068346749156,1.05887899876405,-0.397254266681957,1.35798745978002,2.08439987302789,1.07727796379875,0.896178055260008,-0.00370824103354417,-0.00470389565527905,4.07268668362384,4.8837156682995
1.09786433512943,-1.25085105784411,-0.866403261953652,-0.825872077008077,-1.63689809444658,-1.72910191182372,-0.153747391351622,1.99798930484424,-0.10488304829411,0.438071879008158,0.841621385460521,0.00888527983671747,0.901845608687669,1.60360679997548,0.119114389205342,0.239472252539475,-0.361176265101508,-0.0121530086977186,-0.51833048211194,-0.041577351981276,3.24447816346374,1.12375316595969,0.991924842626617,-0.0180432932951751,-0.000331511397686112,2.69225469651599,5.36408085086606
0.785391610107288,1.26011563478139,1.31803780252021,0.514391479529183,1.19354653890243,-0.445197091385318,1.12460787266563,-2.02773750647087,0.524056864952587,1.54953051132034,0.410239652273194,0.254614955490717,0.290259519601236,0.306799992753338,2.65746128079293,-0.418740923037914,-0.415206800552752,1.33510345816465,-0.0576800288030431,-0.448016380161894,3.15645334496862,0.635926569575324,2.13106162527453,0.00552982059977555,-0.00345438322537783,-0.93277651011054,1.09577226531897
-0.763317591009079,0.0104758800195684,-1.87898117133569,1.60788786272341,-0.250821078295759,-0.99851618448078,1.06408371262437,-0.305609748012739,0.565829937579952,-1.24975101807397,-1.58776720133853,-1.09619556836236,-0.438928208574708,0.628748331251357,-0.802975047355273,-0.42395660976655,0.99019061308309,0.353376859160119,-1.46908733454401,-2.34787586987481,3.22748483584095,1.50473336593527,0.871611475971882,0.000466954431268458,0.00805067941781226,5.16516746309393,5.85619510137638
-1.71967035822587,-1.8256526086662,0.657076827261143,1.53570408445605,-0.12206213670742,-2.64360571225403,0.489004906625056,0.249833011514428,0.497337501032084,0.0515988406558793,0.236020055006435,-0.356672560622552,-0.481876892081015,-0.453453185933339,0.272872049777426,-1.06346097665846,-0.825571350716222,-1.26936011445229,-0.646650111277871,0.0697481738387734,1.97684937634992,1.11272964217332,0.881242590127244,-0.00561719732568319,0.00457658015821232,2.38217123344881,4.80304107950685
