"1","2","3","Temperature_Comedor_Sensor","Temperature_Habitacion_Sensor","Weather_Temperature","CO2_Comedor_Sensor","CO2_Habitacion_Sensor","Humedad_Comedor_Sensor","Humedad_Habitacion_Sensor","Lighting_Comedor_Sensor","Lighting_Habitacion_Sensor","Precipitacion","Meteo_Exterior_Crepusculo","Meteo_Exterior_Viento","Meteo_Exterior_Sol_Oest","Meteo_Exterior_Sol_Est","Meteo_Exterior_Sol_Sud","Meteo_Exterior_Piranometro","Exterior_Entalpic_1","Exterior_Entalpic_2","Exterior_Entalpic_turbo","Temperature_Exterior_Sensor","X"
10.075662422947,16.8779056794846,0.0549018171890802,17.3115694194318,16.8002050453833,9.30241179602417,215.274653440277,219.293755524166,52.4625945678633,56.4765899246788,11.5737395081879,13.4417411954533,0.00334556461229697,-2.07932757662209,0.00574641833654815,-260.105283576443,-93.1911577466712,151.176049590163,1.15953563188965,-0.0014604979101726,-0.000770796510853067,0.00122328250626369,13.336891423667,69.9833894500864
9.82611649228484,14.6619472684069,0.927154903728699,13.7121894527443,13.5946568179949,9.97608721360486,200.67390778312,201.915483442127,36.3993896351445,44.4846250301716,21.515032648564,23.6921206565946,1.00038462361158,612.210490564431,2.55661652813992,406.647031856258,962.116798555973,883.054167867992,25.848456051036,0.000618060838587934,-0.000775383384059936,-0.00147285856885336,11.7605030584115,72.982859434933
13.2568938313135,18.3218150644421,0.0564086240248654,18.3994168766935,17.9368489961626,12.9186998154529,200.219128723522,202.421569282301,56.5833367053988,61.3779100405862,11.5013713013803,13.1234402089398,-0.00120884730398678,5.87097735652568,0.0102431807761818,-320.44782620793,388.459141608987,2.26169528823208,-2.62528967803279,-0.000980731063027625,0.000845031043227537,0.00180855199315465,15.7977091679743,79.1971508267095
8.54548039013534,13.9841658770694,-0.118511897152409,14.8203097046232,14.3095020294824,6.63511943406945,210.491397468282,210.636402771162,48.4287214826174,52.4192436182218,11.6671663502995,13.7256049517678,-0.00361740230718417,0.261392283565725,0.481179053786172,301.605513243198,117.298655001425,-111.730974971549,-2.14367955891827,0.00167432529309895,0.000667228831017247,-0.000386642747059147,10.9879016335596,63.3161488490854
18.4653695811159,20.5713346329524,-0.0510762820491074,18.9362025546322,18.6742089618043,18.9978440137723,211.732333241531,212.787877647316,41.193654151203,40.9672208366891,80.8973793944933,142.995417692744,-0.00320939044713548,622.634674908523,2.12891106313041,10849.6965158887,34792.3929232374,95471.7486092977,781.101315302476,0.00048935916114941,0.000928605488338736,0.000141554907760814,18.6734396279926,45.0293260629823
14.9784132595126,18.4534492782244,-0.0330347559139187,18.8357867674303,18.4839035116109,15.0290940951362,200.218403220903,200.890044211872,41.8864696451579,42.3317355985045,50.8948921204626,112.00817657659,0.000126224431517468,623.006118940266,2.06211837827772,16234.068357167,78873.5547312034,84498.997809418,534.562612580536,-0.00126109348422045,-0.00214004284499646,-0.00120448734666111,16.8468596219239,48.0713590678714
9.73627426169339,15.7124088970127,-0.125269284881788,18.6545894267045,18.1851254826117,11.3489819855252,190.240973895223,191.990273481342,44.8348101797981,49.0615614713399,11.4671539728119,12.803937498382,-0.0018142293441599,10.6064573316186,0.174574345177889,250.100368131069,-222.421763637482,-199.395979721393,-7.62091740201123,0.000414238148025247,-0.000409038204708623,-0.00112196272296142,14.9426624083924,47.8000955173593
5.04967936332514,16.1030910124821,0.0621908580770987,15.0442423544218,14.425874506734,5.02562505053048,207.466839326519,211.143604418084,44.3684131680138,47.9092286318162,21.1687496996317,23.2555385460108,0.000756287448223261,608.074213710654,0.0651195890934981,7482.25350255995,38103.790956554,14842.3926863453,71.4279873261787,0.00123418985275188,-0.000249262378938989,-0.000470532013863535,9.78276780451767,61.7415495882709
8.02055212555567,16.503202613551,0.0709842026068804,17.7584299553308,17.0841451854265,7.97322794504315,210.354628398664,211.900028087454,47.6740664771137,50.2554741519197,11.9237975423981,14.0998516223216,-0.000171563169664467,1.49853548924085,-0.00160509373556848,-258.348527323993,195.59526512518,473.504630267278,-3.46174013709441,0.00130329281169868,-0.000474729020930857,0.00130536589157298,12.6236497130893,57.650557629274
15.4055663403822,21.3066456495989,-0.140518229405616,21.3497389107497,20.45567080969,15.0271427224267,202.777055850013,203.782168968381,35.7293539413102,34.0162895637582,20.8606081840586,23.1035706332197,-0.000688301936999091,616.031535015042,2.45317008682758,73418.9124390012,8133.7681311353,14090.8986621712,254.178745047718,-0.000137125242535159,0.00147097999726048,-0.000902536889798627,17.7716875623266,44.7787905515056
