"1","2","3","4","5","6","7","8","9","10","Iy","PF","e","dIf","X"
459.350817155114,108.103508653296,245.735988548886,397.011509922431,1.00056659576039,331.354010588387,0.0910989114848152,340.36960602583,424.154650267052,5.31080745581151,5.69406818629355,0.97062317011485,0.0311273686576391,247.370818883949,1.42690913323657
590.304196488163,487.590366271001,312.828109834379,462.296162809067,0.760131132183952,467.981927082837,0.296312757320883,409.16089490193,540.783110172651,4.19229642056347,3.8981078597162,0.741123421405129,0.260628772126977,416.430449190112,1.598620718905
200.984893873201,460.695352004349,344.870530733811,372.437318198073,0.75902531482482,316.449043815478,0.255280715436338,404.724118263991,524.403547257198,3.68465110165643,4.10072070219239,0.759322994885615,0.239551656627496,415.4404370851,1.5979420659212
234.99788714484,-11.5567660986814,84.8786995404559,-55.2291485206565,0.973019721765751,191.622778749115,-0.0726560083580731,104.384366463033,287.535107888503,2.62320809297687,3.28631026190183,0.960749939528119,0.0394510782389743,92.2295373769223,1.27961386305917
402.315440295479,282.469414630296,387.158465552756,541.513885331941,0.689389390681468,451.570912791311,0.479650841767958,392.648525772719,442.153774129577,3.37557164801489,3.39561678796905,0.661514087991781,0.339614548599091,383.568097517677,1.56453852175755
55.0212789026411,283.781823102014,40.4268569273346,53.7453455997092,0.975018869655782,229.263605352895,0.0636749280876728,190.629660968301,8.37423271650925,3.95740801715527,4.20558104131382,0.940280320123894,0.0585697626999068,155.933634830735,1.33370340080617
484.569918329819,623.677084096706,453.449810938565,372.579030126188,0.737646565789636,651.749126717898,0.260989342905519,611.813216071824,577.100248366758,4.58402517508057,4.88817076125767,0.751518132189521,0.249865881560771,557.60853093228,1.73870452770817
114.438135809885,207.722577256798,56.478132832831,47.8992423347845,0.982926190838739,127.138242228198,0.0557371763408386,132.381444414042,126.035850809285,3.34568084461664,3.20523310014024,0.920569688714416,0.0810836796704138,102.80543347773,1.28003996698958
221.254377365307,142.099002443122,272.660112174727,34.9787957636934,0.991749806811549,186.354179202859,0.0930603638312903,225.98396400598,172.653957321147,5.20542009104496,4.68667176083042,0.967935522159913,0.031458876683266,183.986360164655,1.36409251957504
514.345180302339,583.247119033633,717.222027528875,728.756329679707,0.754900229262616,675.868226973171,0.29855559209228,680.031334027497,645.891343877908,4.70940429606973,4.59831941936902,0.700818244160449,0.298627532590503,644.958610140106,1.82076608314852
451.034304254242,292.16395084336,396.396189819192,368.798038303803,0.680736879065968,271.345169423471,0.377720641510978,326.371312036739,382.496811477379,3.61380430675517,3.60342223079966,0.659644238453206,0.341836348725742,456.675510707323,1.63658611548672
79.039970076948,72.4612240870253,-250.230792956783,276.993614436288,0.999943299410724,153.233247575923,-0.0731816136225968,-72.7509857908259,103.232906961975,4.73397519108924,3.90908153484999,0.981091055073161,0.0188238419536035,93.1197177618477,1.2790718510594
113.996647047975,104.384585300806,106.638729479146,183.179569266782,0.966504604142336,271.388151618734,0.0914327212710911,47.8099245874765,272.88255007484,3.74828657687829,4.20193829298379,0.959758727044853,0.041349809717402,161.015313208734,1.34184883432369
327.3924502035,-68.3694134227296,78.1578338152157,5.03472814687024,0.86065632173057,408.934893642283,0.145989389277968,214.961386746534,-37.3891890097379,5.21187342026212,5.31019919111128,0.910364404305561,0.0913988429037881,172.826050041023,1.35814030449001
370.821653275882,640.328555510994,468.889365029353,534.760921475024,0.683505588248587,287.559819457785,0.366253590272999,393.004994482034,401.7485122855,4.72674045779547,4.40019492673061,0.71960242046961,0.279724704892032,460.151135368791,1.64413803057843
418.993609265223,175.720898792912,241.630281831164,6.07020576655734,0.942574617118941,208.023013799429,0.146245236510343,349.992875280609,219.68536019149,4.20587640107732,3.78412905034275,0.900402840280147,0.100895945223902,218.270295565266,1.40159341440421
400.81649444241,565.4648273043,500.595177817781,535.858044055334,0.73968526433578,502.782305804981,0.241019975309005,626.236579826202,389.724136699631,4.8117528995393,4.9077924351242,0.790250933100167,0.210926974304992,462.09536486305,1.64211316828689
341.145074035659,500.063955528004,567.841306058993,349.36233466837,0.928795714210528,592.314768496421,0.255080605056174,204.267425387872,390.540950224106,5.55026796724759,4.8094325443707,0.789506116592178,0.210717413394769,474.671623932539,1.65880402547111
732.365990513464,805.25721170972,784.709483058646,580.680344069396,0.632335282965853,800.71999021719,0.375832997228926,659.055717479442,665.483766308655,5.61109999635239,5.59660032751551,0.670956294381377,0.328471262097838,727.093274331643,1.90919806623406
430.815631447797,686.428383887636,652.355108989269,808.705524194547,0.650587847272714,567.413900371359,0.318260586916898,424.865385328461,508.465861292336,4.46729926554274,5.00011969908084,0.691088996564426,0.31042627796888,600.933425543177,1.78120983099753
401.909068628784,407.858427731188,259.85293622859,278.859824759862,0.714974362326618,124.118383614622,0.270054159803342,228.870600741205,415.594279610415,4.00321632778374,3.71083686803332,0.758804949084997,0.241963881214337,356.000752801748,1.53359355574637
194.872420436097,114.014781451056,100.560030325228,174.060370433765,0.920663888128198,185.206709074536,0.00335594202395372,222.522044200385,-122.180579578289,3.41129701535343,3.30046221931021,0.977826224172361,0.0192840443343881,99.5364945752462,1.28024961211126
100.873797296221,-4.78503665249837,79.7600742222357,8.27042690165097,0.831367557818432,130.219580085775,0.202115036276837,20.3871453736445,-99.8842041183462,4.39567908374231,4.31046857129684,0.819354280788691,0.180916585559977,0.636934659758395,1.5182714354186
-72.4484348772396,16.1423730225724,-45.9823910970991,25.6140277917834,0.937370963169701,12.0013971140483,0.113608842090726,45.4763256501905,-110.124476957759,4.16759946673775,3.6809613515864,0.960450114562332,0.0417067088716133,-3.2269203580944,1.32207707920371
494.136749952451,745.594949673744,789.757985982735,706.775154918341,0.711889327476304,799.488306568569,0.204675509194794,538.11569624354,703.854079463282,5.05339281758017,6.00310229883112,0.692060373313187,0.309356703237508,714.104713137638,1.89472654284449
378.002857389604,293.839335900476,349.586623708768,272.278554091471,0.827986755616584,219.557096314546,0.0298936284944962,311.042764808134,267.760553383783,4.77137666321145,4.71508736327435,0.869066906872385,0.13148337157898,285.778964569607,1.47120222510899
-18.2361247711261,77.1087709108004,-125.979705148524,249.004848521763,0.890205166733694,-178.800814983671,0.157195688019082,-106.732922924679,15.5966945074554,3.82096241409919,3.91680686920369,0.859427730255074,0.140340022742897,-0.557508892582038,1.36698343435288
394.339724302136,638.951599618513,537.848191804681,225.981062499001,0.837057862698668,402.913963566653,0.253822038676858,416.552793831229,474.877775807739,4.25621894594325,4.29251250976472,0.840832376385644,0.16012751554885,354.010767373704,1.53286927706323
567.40343040827,338.067702270749,526.419320522714,322.217390100506,0.621817344874061,289.953772227628,0.418211768244357,432.806711824144,381.678180123345,2.6570153125415,3.90315490833739,0.660340578003009,0.339804346920198,444.097919629409,1.6193606484584
209.085991019568,250.014838598484,44.3810985409284,108.534775718791,0.981461762916242,237.081561909699,0.0283934920563811,80.4699552723396,171.230489638022,3.19468149702653,3.09445188990636,0.961814295910781,0.0394089848144252,141.059836134271,1.31723868632968
78.2702798743377,-198.62373371969,257.518552963541,63.500676257435,0.894175036669034,-47.3620038332595,0.0731661964362702,30.5794991341259,136.952849187225,4.14068787429288,4.90121162101496,0.949737786164903,0.0501028995123465,0.316917531806937,1.31880083362126
335.859290934704,361.476336351785,229.020759575271,233.424304106833,0.813648563297122,330.566430864691,0.188148512626817,374.43918125339,257.540234596703,5.63052011444473,5.00122185214186,0.810322014426913,0.190597855098729,336.678881132926,1.51693738381447
544.354892346175,576.707818866146,406.445004021452,434.966327388022,0.874638630922938,364.701409057392,0.134459334975259,166.756414134927,214.995102142579,5.73227844945384,5.48420274433069,0.830507036535238,0.170127977336643,373.333064849233,1.55736028360156
604.099348873846,548.056862149149,595.998031752459,309.097180858413,0.997678806404013,455.4204288007,0.0501726407248559,593.607999485417,600.644146336375,5.68485059041968,5.69780783122454,0.8497740985187,0.150718807509101,502.986310585426,1.68568934889804
437.337100803523,295.785067390762,625.765603383705,422.49497926516,0.861107551993526,414.213234008904,0.190592472510757,452.038779268753,337.681088447287,5.16624303936349,5.507056884266,0.849860184527107,0.149257366956951,390.480237764939,1.56965968674829
186.347140844437,260.828976372633,192.367302645496,315.948962885726,0.684551249718922,449.846952787574,0.322329889047219,426.693532541094,417.781512391069,3.16221039787908,3.10256372645268,0.722091038920043,0.279642750973539,369.801017458831,1.54973678681671
403.860673505815,291.357701021523,421.60336696016,291.899175057314,0.666330307754235,395.399393697572,0.233428376961613,395.117927011006,454.099052693938,2.57748946748832,3.28665677191727,0.740163687487455,0.26007767946423,368.976990519137,1.5470417047181
145.599118721079,47.4574590101997,-7.91756997677841,78.3866085633603,0.983749266587347,44.7291964264192,0.0754903428621496,128.728916895556,38.8070892998533,5.27601530455781,4.902872152997,0.988404638757106,0.00932680495970316,0.556917701826257,1.3194381327837
550.720860715374,524.678421334722,278.874284779156,586.596708056845,0.670091130236027,591.781620912023,0.309351246826802,365.30297567875,526.832830365316,4.52227399299198,3.59215709276501,0.699026594246458,0.30058940863891,503.577069604253,1.68596309585229
805.216894617466,670.048825498378,504.497931494526,751.143987674691,0.632413245841585,717.804143981607,0.265413536215844,646.089755379281,644.164295497878,5.4122245075099,5.09740544861853,0.732147690835514,0.27091420966755,613.697214172241,1.79685856102634
546.791100967358,650.099329588904,656.857111662195,601.769235892254,0.63541764522277,546.363967815346,0.304334560897556,330.723181574289,350.650953024142,4.353693153773,4.51282270296918,0.659403676404696,0.338973220692703,489.187855029236,1.67340674666844
463.767146626154,432.565661071342,717.555895557257,566.444063419909,0.74890934538816,634.041667481027,0.262410475335541,706.539137800106,515.332277973276,3.88559664018197,4.81734481258503,0.73170699368041,0.27108966329308,545.423584420601,1.72544374251
249.647914462893,118.695097940027,400.18546700733,198.530936581921,0.843109574110081,-98.0237435796391,0.0569278531364166,118.650518878717,244.643500344142,3.91229768396549,4.40955141448144,0.898437713267973,0.100288466131015,232.8023152486,1.41173252641973
141.732503066334,74.8819184158125,198.743094715301,-13.5483187726826,0.942043559100049,77.6695692136341,0.090580820864584,65.255908016733,255.230885553155,5.78308049097558,4.89692704512461,0.909234006808458,0.0891388397661383,135.922072033988,1.31276570613896
154.53250021357,474.645851254796,270.083350969195,277.363946448351,0.785784667568188,229.053544184155,0.351027916053076,414.417928013469,338.482367302975,3.10170637640045,2.99030966234449,0.721434465950097,0.280912732062072,336.355502953992,1.51919169394285
231.262176335039,285.755950646202,260.044198022093,132.925884747601,0.841182635747234,433.416468279766,0.110527915115102,295.182343734344,329.316959869246,4.53221475342125,4.30040865060793,0.88101069909848,0.119923614140859,246.940275110377,1.42637998198417
60.4267240238878,-143.046348773558,-18.6071246989564,84.9470831340638,0.827657485525632,65.6719267514664,0.234554933034186,-133.044124687946,38.1053296651874,5.30163745558813,4.70643335191041,0.791037541909827,0.209556756892557,1.05437580072914,1.66811971069418
315.547156602196,325.682705844587,548.330499148152,292.095200486592,0.684919118169019,314.693886194651,0.111301737875619,210.386676227803,321.508414321561,3.88126338709152,4.00630276977374,0.780503729434768,0.219482227979215,335.062540084079,1.51970044692769
9.87857646607041,123.006561781418,122.604513993942,150.714753123119,1.05428489655697,270.728977962155,0.00488060381974918,22.6496359766131,173.732597446514,6.23373217480374,5.51915483800634,0.910877130545788,0.0887630867547168,121.794126566128,1.30389214106376
-64.8488939002272,-82.0537417117796,137.846758489401,11.7708221700247,0.656038386300459,-61.0368029283364,0.296377081612265,-49.2720647031178,185.588017507212,4.50504384638689,5.6047628711121,0.689645551549265,0.308861422828692,4.86445563147818,1.91724486804139
49.6871318759898,187.93754777782,-66.4271111563388,277.473464397661,0.880927232828995,226.828310502101,0.120877241268785,292.806777122312,141.210336329788,4.75833515170484,4.99486532258449,0.890301563037985,0.110014364372611,222.630311366782,1.40447272795782
495.839439101449,558.67037370176,505.866179056887,461.688603265898,0.704972593255501,584.543941341391,0.335598715669912,654.921599737014,601.24125290659,6.01172897601154,5.89233880846727,0.709486822417754,0.289875252139457,617.680877219376,1.80084083945271
-1.55554068375108,128.417725850377,273.714485883063,234.545557857103,0.947675574852843,-50.1931814004978,0.0939083823702793,24.5581424193682,6.10057004175928,3.86982990409263,4.48629324793892,0.978674826814919,0.0202425594448394,98.1188727956509,1.27867670399087
249.605198911239,234.697921956434,83.2658155230988,275.946594239177,0.977415144637197,169.253463649696,0.0308626604381203,299.295232072499,255.864923252491,6.2294039490884,5.78765057168515,0.928724130368911,0.0705962119729025,213.652301230889,1.3922003915194
382.805465707521,251.84602463043,258.571313301916,381.987488510601,0.677440316721642,142.514053654259,0.325390429195904,266.690928798787,284.160254786396,3.77686874946675,3.38979509722234,0.721197678842706,0.279922201346144,346.328438298949,1.52590729961925
170.943169619105,-80.1333596830107,256.95971091606,35.4691317047786,0.913969565343189,157.378036300533,0.0616821587375763,311.156720064868,325.562173071736,5.48381239752935,5.40114804185175,0.988137321417857,0.0116254515001513,162.515032365667,1.34522196867365
419.40028968764,620.640426220905,540.993659960705,405.07969957493,0.689010296217911,452.599880315896,0.276930785111054,543.982504019451,530.493241566547,3.83469675627835,3.67648565272055,0.739399685155191,0.260852006399104,438.938813118344,1.61748676284726
392.749449285815,383.254586453676,182.265226607185,471.272286348784,0.796293539457633,478.607900190422,0.220543375280601,395.459266368261,386.59217216467,3.0695227117508,3.09855935676423,0.798824852741333,0.201184786823094,350.132798060075,1.52889593044286
9.37492575479053,-13.3502521465796,-67.0873628427082,34.7464336656521,0.741794565135484,216.641379226607,0.385946973375223,-132.740255149625,-33.5847920158131,4.91075425954856,4.59849162606895,0.678568093324908,0.319102496770615,1.82327931799887,1.79047904909432
44.3585730146707,222.618594248697,105.503922416096,-10.9576019644033,0.823428589869863,177.310496517692,0.118271341278192,169.585270620434,248.571442989038,4.40377986827197,3.38707989326274,0.899612714164424,0.10008581685645,172.74346432243,1.35532483905894
