"1","2","3","4","5","6","7","8","9","10","AT","V","AP","RH","X"
1018.2431176526,1019.641688407,49.2324677255936,47.7498443393593,14.0673802190902,15.0609356117551,12.3569734785523,16.5844552704751,53.5033354501124,1019.83383255962,12.1905152563842,39.5870711493789,1018.10745214606,55.0605455515304,471.363973529931
1012.72443078718,1011.01049880994,73.5111747961634,75.5306654150764,8.97752678591079,11.2055481963852,10.1100846879288,15.9308570712373,77.5058923589797,1007.67030358648,12.300280898434,39.8391824700263,1012.5058601208,73.3746978868654,476.380343431342
1002.09511155688,1005.16182203555,69.7937316946812,87.4188557783877,19.4104661687208,25.7209182791788,29.3703169637341,22.5711921044274,73.7967563872737,997.789153839757,26.0850640144078,66.633506901714,1004.98982125566,76.262359770054,433.41522622419
1022.88823958123,1013.43783630915,89.2935896208901,77.3170720542002,2.29669894564936,12.3915511675977,13.8512631279693,9.32196840324982,75.62382447223,1015.3046881554,8.22732388282755,39.5884559719425,1018.00443007599,78.5108933743872,477.854471209314
1008.28738628573,1010.96325084338,63.3022246039124,78.2123606179339,27.7181437395022,32.7955364117779,29.2880442633034,31.0466649960801,79.6000331915571,1007.52845381815,28.980806884451,70.5039992739142,1008.20385464202,73.3270469781038,434.249045769103
1022.02198359198,1026.82325903266,79.226013492682,74.8023674611027,11.4797651175129,12.7942180410955,18.3238540179258,19.8081405513121,78.5852482169793,1026.29141511966,13.7846295383196,45.15668806162,1024.17035458838,80.4829675502075,465.398665820689
1021.10863602379,1019.95633910924,84.9309943558627,92.5433436257925,8.63334174194028,8.40710231610111,7.45811765351944,3.85228192345763,95.6657119997067,1016.44742081426,5.45172334073235,41.4196681658307,1022.32539340761,84.4847055752877,491.747170980307
1019.86519997052,1020.45661203127,57.9591923566798,69.7136499136103,22.8630502723514,28.1249511276209,32.1081556940686,25.5666523112052,63.4663920532038,1017.24782220922,27.2669426542035,66.5653772584095,1017.75733366067,69.4801427993574,433.516635409821
1011.30442902648,1003.80959899579,78.8567428771421,93.9931088328517,26.6460899338787,18.3830441663447,20.2702388961017,19.6670788269595,89.3012596048972,1014.97147516008,21.9682165734209,75.1594877593994,1009.15657497106,85.2154115869275,441.992986846302
1010.1295460838,1007.28387323716,66.9123912860755,90.1734600679103,22.7077983350615,26.6746056724093,30.2429027142529,24.626841917124,93.1973018159715,1007.70289167441,27.8981372063961,76.0498117017973,1007.83818718374,76.1426530330819,434.526125311026
1015.55583626707,1020.99874566436,69.4917270652954,51.1689414479523,4.70072999550084,17.0010839731071,16.2556399567349,7.4208609938335,75.2153587997556,1021.75435483793,11.8550738397118,41.7043007917326,1020.08388636604,65.7402383777476,476.453347110719
1023.00581087022,1028.52400464717,86.3191668970807,99.1961875094358,13.3859677631613,17.2813050883102,10.21930102783,10.0049950793947,86.4449181113284,1031.27559833622,14.6467659430021,43.9121695150262,1025.00227785589,85.2129756677908,462.954892115319
1009.26467843578,1004.46980497263,67.3644998448834,63.6223296429586,22.818967767983,30.0877111966637,25.0252236796669,26.9696878848499,80.9874114190336,1010.21026728004,26.4213809049666,65.6676913804889,1010.65362663709,73.6513870110524,441.284001889388
1006.73307509719,1013.74951269506,52.7409015633376,52.5059130142957,25.9654111062539,36.2858816133488,25.4977731114927,31.3921933142205,44.8659905033492,1008.5132490436,28.9859392403102,69.3262435830828,1009.8034251955,46.7503720887578,434.969203504275
1006.2339103894,1005.81340110438,83.4406526464843,72.3529242691131,17.1222218698312,15.7838053116047,12.271747116162,16.7296803642536,82.0571862735016,1010.69620222243,15.8943269074458,44.9220066009754,1010.27518861453,84.7193618098928,458.150579116118
1008.79334852677,1008.35181376553,57.8335442990906,59.823467899482,29.5435571699369,30.6232554664692,24.2031853148329,23.0595323313056,41.530726522602,1013.74119093997,29.5676490284848,69.5602765412069,1009.000410042,56.037347766437,427.859450835812
1008.4641276606,1008.84326278935,51.2452268121705,49.063657313584,32.7013482423265,35.1379454622943,27.2012320438596,38.2927528213301,60.0961402147732,1005.89894579358,32.9203361592908,74.2286698743873,1007.53653218889,60.172081766143,432.18203555762
1010.16728149803,1006.91109520193,59.7389261257928,63.6164673173131,24.7976005634942,25.3128174710472,29.9822961532327,27.3893695891801,59.0693856082347,1006.114014895,25.6897305784939,69.1053741154412,1007.63205179951,67.3840278315224,433.678248505863
1017.88996198216,1011.58710989309,38.9180235014969,29.9243374806943,34.0095461319987,33.3739510808527,29.2520444185785,25.8588935155657,27.1119690686644,1011.43601060576,30.2315681027501,67.4209799236317,1013.69501195539,32.7376168602831,436.682511687843
1013.85503066286,1014.78511910579,78.5011614086725,81.6459375710811,16.0462771797913,17.0336699496411,24.3071258109866,17.7138143157551,83.3653440726885,1008.83148641017,19.0715212959116,67.2247066844356,1013.1717729869,83.2065213842371,447.382761581946
1011.89860597081,1007.21365900131,36.3003994869901,39.7920339165799,28.5874172827544,30.2400795142643,27.9793628495307,34.9306786415464,56.5395235488451,1010.34816652271,28.816780087775,68.0661860094104,1012.10347372274,46.1028139692859,435.981989415306
1020.41766876006,1013.94059992112,71.0624881763008,77.9673755172132,20.5388207691628,9.70379771323069,20.3682324751032,16.2125788053403,75.3109659644274,1017.92063380924,14.8185225946529,43.5421292535511,1017.27345073465,72.1113404599726,470.937750155771
1010.03109382089,1015.26433706708,91.5177780705983,91.3733805750949,16.5430614663668,20.7274231735207,20.3152060519756,8.00357184775467,94.6232136012964,1014.63271717981,12.8189312090334,44.227800504469,1015.53337739737,90.4332115121795,474.128492655809
1008.62632723401,1003.60743258006,84.1281098672211,73.6660348067624,21.201056485329,17.7987438162269,14.9318026272992,23.603379553432,76.766187376933,1003.88401948893,23.9329591493293,50.1845290766265,1004.88117284448,73.8863719066016,444.914573131368
1019.10292246164,1010.8252153906,64.1299543314159,64.404114263996,10.3804732213282,7.26652093230504,14.7975617475031,4.23913430407107,68.6012476608426,1013.64816915291,11.5703813916845,40.7404105647355,1015.82767019158,76.0785190486859,469.107367303451
1011.92854885673,1010.05808977956,100.120159794675,98.1895451715995,14.0251014503458,10.7355818813469,7.43874786526876,8.33063436730472,95.6568278264278,1014.66143234319,10.4327791750534,41.3290405035501,1008.54557251343,96.4911451433994,472.550288627313
1009.09363630451,1015.17524264111,62.1658502905115,70.858325509912,31.3423271329987,27.2022156601004,22.5082107843439,22.5184235670299,49.9032747233854,1008.93985491695,26.3207365779097,71.4084683258061,1009.96811011472,69.7231061472162,431.684943055498
1027.53813094124,1022.46594846255,84.5389360374769,85.7250298822511,5.74556743267522,10.030158259132,3.25783434798798,-1.02152631925216,69.6925855880099,1027.18629953728,8.94297198646791,36.8764153217822,1026.56872048924,76.2601752498384,480.153881190791
1010.35341955681,1010.33310980916,52.576649757613,52.3342029555424,25.7454013087343,21.5339085090339,25.4071289549971,30.5430044818899,47.6357328952001,1010.98787370769,26.8396367704164,70.1008112109102,1010.79019280864,59.1811523180077,445.117099227467
1015.40759424521,1017.06532580111,50.3938939380024,65.6958931425314,25.3245510307355,24.0714552111725,27.3539821906242,26.8797691538974,76.684591274858,1013.44244316517,23.6980137469672,63.5637373351302,1014.49270266736,61.8855946107214,440.355356168164
1010.67308404572,1010.30065721289,61.5325153417463,56.6393237466882,27.3096845965151,27.5062882141556,24.1707211250492,30.3227010860024,62.6317692076226,1007.4620083292,27.0846846505885,64.5467176528469,1008.724135681,54.2046451817329,443.339069274993
1017.97580898209,1016.9387794734,77.8091086597499,66.1052453166957,24.807362729391,14.6388698973843,32.6309939751421,24.9741794708181,54.7433497193884,1016.21330756092,21.3822998771021,50.6306680271883,1013.5693297132,74.4160824803855,455.390257701798
1016.08015932952,1013.06918122661,85.2337600385439,80.7859505866266,14.659072501335,14.130368534076,19.0065358961483,15.8150982213722,86.6111591185706,1016.23594536816,14.771689312017,43.5454359141168,1013.06380526317,85.6472482820263,464.406089310106
1005.61518672959,1007.86673940255,59.1384045760052,59.6484090371226,29.1326552943781,23.0988935772934,32.4102908197118,23.717788078829,60.7731188388097,1005.82448044062,27.333549529995,52.4735664285435,1008.17991331048,58.7842683937677,441.809128104634
1022.97651050437,1023.84156543701,98.6773702077036,104.340395874534,4.21907395448443,15.0632607816541,5.0443599981378,11.655190547728,103.679344198394,1023.80194943024,7.31284338187394,41.1775194352884,1025.46258419628,96.3505547732709,477.360282107632
1017.43056568397,1009.09936692731,63.4202072665204,65.4654316903718,20.9962888680089,20.578718841736,18.8538395980381,20.3438077398811,64.1177295957936,1017.32014197043,21.2289077680044,48.3229471755908,1014.59147638244,63.2923581188346,458.103639118568
1015.22213938167,1022.2083138294,97.1148639326567,91.3471525833462,21.927775490182,9.42121051772817,11.4376051447053,20.6116394689713,76.0113273789938,1020.89451744932,15.1606166095409,41.9434298123205,1016.85031687022,88.2499990070956,466.730598885265
1018.44452761967,1012.76058534471,82.7662512321093,91.1820436421473,10.5442216912252,8.26966542732926,11.2402288168926,15.8083960463729,82.3561058231407,1014.58771785154,7.73410952673178,39.178097408952,1015.4833461958,90.0058046030286,478.990830243595
1008.24250451589,1012.3468921063,64.607126034973,91.5688646438579,15.4273330923102,18.5602885895998,17.1251337622732,12.8592405082834,81.0026437787604,1013.71930336045,15.8616256491154,43.5215586795889,1011.10530509683,82.4107674608842,465.243877456825
1010.88552580047,1005.01112978573,88.4920573440768,82.0436641294365,20.37183164387,15.9543673215072,25.9787661017298,23.1111903651094,83.0966916460446,1009.0707234728,22.4964620422638,60.7194451194239,1006.38756478826,85.1918518718404,440.613243776174
