"1","2","3","4","5","Temperature_Comedor_Sensor","Temperature_Habitacion_Sensor","Weather_Temperature","CO2_Comedor_Sensor","CO2_Habitacion_Sensor","Humedad_Comedor_Sensor","Humedad_Habitacion_Sensor","Lighting_Comedor_Sensor","Lighting_Habitacion_Sensor","Precipitacion","Meteo_Exterior_Crepusculo","Meteo_Exterior_Viento","Meteo_Exterior_Sol_Oest","Meteo_Exterior_Sol_Est","Meteo_Exterior_Sol_Sud","Meteo_Exterior_Piranometro","Exterior_Entalpic_1","Exterior_Entalpic_2","Exterior_Entalpic_turbo","Temperature_Exterior_Sensor","X"
-0.869471297791017,0.222824778539915,0.300712700208433,1.70304111568794,-0.944141393168467,17.3115694194318,16.8002050453833,9.30241179602417,215.274653440277,219.293755524166,52.4625945678633,56.4765899246788,11.5737395081879,13.4417411954533,0.00334556461229697,-2.07932757662209,0.00574641833654815,-260.105283576443,-93.1911577466712,151.176049590163,1.15953563188965,-0.0014604979101726,-0.000770796510853067,0.00122328250626369,13.336891423667,69.9833894500864
-1.11857084192243,1.88114525893391,-0.832078708794669,0.182158148952098,-0.630478197570687,13.7121894527443,13.5946568179949,9.97608721360486,200.67390778312,201.915483442127,36.3993896351445,44.4846250301716,21.515032648564,23.6921206565946,1.00038462361158,612.210490564431,2.55661652813992,406.647031856258,962.116798555973,883.054167867992,25.848456051036,0.000618060838587934,-0.000775383384059936,-0.00147285856885336,11.7605030584115,72.982859434933
0.586918253183992,-0.64942045005009,-0.767616603362353,0.592674282164688,-0.528675774918626,18.3994168766935,17.9368489961626,12.9186998154529,200.219128723522,202.421569282301,56.5833367053988,61.3779100405862,11.5013713013803,13.1234402089398,-0.00120884730398678,5.87097735652568,0.0102431807761818,-320.44782620793,388.459141608987,2.26169528823208,-2.62528967803279,-0.000980731063027625,0.000845031043227537,0.00180855199315465,15.7977091679743,79.1971508267095
0.893120070351594,0.256030226059525,1.40616279992983,0.933722764151151,-1.79411230941368,14.8203097046232,14.3095020294824,6.63511943406945,210.491397468282,210.636402771162,48.4287214826174,52.4192436182218,11.6671663502995,13.7256049517678,-0.00361740230718417,0.261392283565725,0.481179053786172,301.605513243198,117.298655001425,-111.730974971549,-2.14367955891827,0.00167432529309895,0.000667228831017247,-0.000386642747059147,10.9879016335596,63.3161488490854
-0.972377253506581,-0.0839515291873864,-1.59847055074304,0.0219495556258934,1.39389784155445,18.9362025546322,18.6742089618043,18.9978440137723,211.732333241531,212.787877647316,41.193654151203,40.9672208366891,80.8973793944933,142.995417692744,-0.00320939044713548,622.634674908523,2.12891106313041,10849.6965158887,34792.3929232374,95471.7486092977,781.101315302476,0.00048935916114941,0.000928605488338736,0.000141554907760814,18.6734396279926,45.0293260629823
1.31088849293053,-1.73258789009711,-2.20830947659613,-0.24724952035502,-0.817217931112427,18.8357867674303,18.4839035116109,15.0290940951362,200.218403220903,200.890044211872,41.8864696451579,42.3317355985045,50.8948921204626,112.00817657659,0.000126224431517468,623.006118940266,2.06211837827772,16234.068357167,78873.5547312034,84498.997809418,534.562612580536,-0.00126109348422045,-0.00214004284499646,-0.00120448734666111,16.8468596219239,48.0713590678714
-1.95102586673449,1.18003695864497,1.67488167056266,-0.343284273383997,0.310185138272673,18.6545894267045,18.1851254826117,11.3489819855252,190.240973895223,191.990273481342,44.8348101797981,49.0615614713399,11.4671539728119,12.803937498382,-0.0018142293441599,10.6064573316186,0.174574345177889,250.100368131069,-222.421763637482,-199.395979721393,-7.62091740201123,0.000414238148025247,-0.000409038204708623,-0.00112196272296142,14.9426624083924,47.8000955173593
-0.756688260474033,0.761104280143798,1.34156060171005,0.916483260546893,-0.26257418588279,15.0442423544218,14.425874506734,5.02562505053048,207.466839326519,211.143604418084,44.3684131680138,47.9092286318162,21.1687496996317,23.2555385460108,0.000756287448223261,608.074213710654,0.0651195890934981,7482.25350255995,38103.790956554,14842.3926863453,71.4279873261787,0.00123418985275188,-0.000249262378938989,-0.000470532013863535,9.78276780451767,61.7415495882709
1.13185494472521,-0.568890254015141,-0.316855426985171,-0.369113597511521,0.690469753257455,17.7584299553308,17.0841451854265,7.97322794504315,210.354628398664,211.900028087454,47.6740664771137,50.2554741519197,11.9237975423981,14.0998516223216,-0.000171563169664467,1.49853548924085,-0.00160509373556848,-258.348527323993,195.59526512518,473.504630267278,-3.46174013709441,0.00130329281169868,-0.000474729020930857,0.00130536589157298,12.6236497130893,57.650557629274
-0.587634143336971,-0.57394689497246,-1.39962563123,0.604938115747271,-0.871313472202175,21.3497389107497,20.45567080969,15.0271427224267,202.777055850013,203.782168968381,35.7293539413102,34.0162895637582,20.8606081840586,23.1035706332197,-0.000688301936999091,616.031535015042,2.45317008682758,73418.9124390012,8133.7681311353,14090.8986621712,254.178745047718,-0.000137125242535159,0.00147097999726048,-0.000902536889798627,17.7716875623266,44.7787905515056
-0.165660480387712,0.823864624057425,-0.515949868987299,0.198476613687997,-0.197007046324901,19.4899164092009,18.9204391133901,9.95543472805225,210.474668073233,212.296890911191,47.05710640307,49.429754127687,11.6681553961922,13.2523147929991,0.00197734840968668,4.0040365876735,0.0892548460927318,262.979412404293,29.6300211590719,693.942759196036,-3.97940766810033,-0.000229129841331015,0.00122436511050324,0.000628351521166067,14.8869364637397,61.0771376185902
0.247115751809536,-0.0828335631273366,0.371231811407141,-1.36326885526765,0.747911726820526,19.8930856042844,19.3612486254065,13.9096692851341,204.367494604075,209.31848174766,50.2670137861345,56.281064490767,11.4228545952897,12.6660173565788,-0.00139912206849272,6.86406153861252,-0.00433164902850408,-253.894569062013,-25.5573086900294,968.963232136388,-3.66003805225137,0.00248010557755157,-0.00072054276479695,0.00115609223344364,17.2995390491328,69.3436260118726
-1.13140058676449,2.49342132343344,0.0233429720461191,0.525957447060843,-1.51068654923702,18.9585636294349,18.3685060857208,15.0218826089371,207.33052806206,209.740582154753,47.7529049707335,49.7736599884565,11.611272775784,13.4889360931506,-0.000311722390067669,-2.61613954736866,0.17369148696193,-366.942586864056,-323.938565007055,522.700666737095,-3.82376166149912,0.000864135029450239,0.00104942229778401,0.000344119869064755,14.9789167110537,61.139253051081
0.967533767631531,-0.141348268631446,-2.52492771975194,0.73645207459649,0.17697155026078,18.6552569011756,18.2898919183468,9.96616332284566,208.500788489273,212.649426562428,35.3803674305887,37.8999794409359,11.1786200053632,13.0042202653343,-0.00043391177249961,4.80293619632382,0.0219517368064427,294.631614505372,260.336387792874,180.012559192308,-0.226946960270419,0.0025789941178761,-0.00106287260055113,0.000191636423982746,13.3683175379965,48.5984501220021
-0.638173322117632,-0.350037480135664,0.587753650959932,0.46312674949635,-0.458537968860232,17.3093625313879,16.7282163685389,8.01528748488793,211.171792451253,216.253085582055,38.1506572831624,39.1257814473321,20.6351385909947,23.4402017457436,-0.00125282790112673,614.405143670913,0.0254471410790251,11248.1226380585,61609.3897625203,25275.3081069836,187.341550510021,-0.000337823185897089,0.0025180009925205,-0.00111950808033715,12.5553195522418,45.1872129370482
-0.00400033555102995,-0.833066639766114,-1.72443285398877,-1.4412361620392,-0.921186105667999,23.9634868226895,23.5582415522187,19.0625478854558,203.930390853457,208.005323690884,36.9204160058732,36.1210529969048,20.8425928363397,23.1102815307513,-0.000597340790094954,616.587581977291,0.567437977000953,5179.5877110262,4816.06349466758,5405.78239765484,76.248775784957,0.00111137887979847,-0.000967672961651913,0.00119836889499887,22.1109553945294,40.946801950356
-1.85861027101517,-0.0288752012786867,1.09007474180135,-0.532912306448991,-2.82604209089321,20.7150776920331,21.6689886016364,15.0373211999523,209.482120094489,213.907721633701,44.0399553230228,42.8399474538198,11.5498955784943,13.6720614202805,0.000384778589114116,-4.3333932389151,0.128623992656546,-27.8639052533708,-2.75754271322543,93.045623268881,-1.76340564722277,-0.000413109368469394,-0.00153736962714565,0.00060494322312831,16.9309856540984,57.2077745092648
-0.224725559825502,0.151737262073025,-0.608201242079654,-0.401631695416129,1.29318558932551,15.6303990141743,15.0353855914899,6.92913491250272,206.758750820145,208.185856135439,50.2181592478281,53.1562572126183,11.7192968667501,12.9692655228236,0.00361894087942067,91.8688170487747,0.175801840848238,-559.394045441727,-245.274498982526,180.711572169516,-0.695736900305605,-4.70811694152141e-05,-0.000905497770891309,0.00165478660764312,11.3114839669609,63.9837702744554
1.07207413374466,-0.510312783161819,-0.161791942741763,-0.0129382559045715,1.29464744877715,12.0758736978343,11.8846354063621,9.04413360431596,200.753303969177,202.565409751935,41.259457676989,56.714258412467,11.4009777075721,13.4864223953941,-0.000319853594665941,2.62470878687664,1.55147275794054,142.411036391417,-342.03685268082,-217.873544143397,-7.17400942714748,-7.46000727525471e-05,0.000149369556348845,-0.000442626577174602,10.7254429485165,81.0932415415492
