"1","2","3","4","5","Cement","Slag","Fly.ash","Water","SP","Coarse.Aggr.","Fine.Aggr.","SLUMP.cm.","FLOW.cm.","X"
-0.0733250350833132,0.790853412856303,-1.11329816872032,-1.29523701154294,-0.219624806392014,144.308504436668,106.523150827224,135.336363071446,208.245678412461,10.0221312256213,751.216171936537,883.394772585039,24.5153243921977,60.8732870910842,26.0207385541118
0.738521896074531,-0.76045067149829,-0.498006347431531,-1.28196978258906,-0.935806723954937,248.666469206356,101.049728339503,239.609201736384,168.953411311895,7.75056640285565,954.57226273137,641.768718195295,-0.0435443683714989,20.1299418239463,49.9452485862685
-0.186380113169501,-0.0016060261858163,0.100475525014107,0.429036495832098,-0.110688701586816,166.216738090486,1.27240778372699,259.232562662299,182.978323607242,13.0375937723955,858.986859696295,827.540993863353,21.18647276639,54.1589947411199,40.3452252454851
-0.63694530875084,0.590596994958773,-1.25569594173691,-0.401151944254939,-0.816211309172414,148.894392732491,109.606363369944,139.073350347791,192.84992999827,7.00553689137065,767.03052566315,901.550177410991,23.7324943528935,58.0585129184063,28.0168874230211
0.603156901795362,1.73032650585281,0.640050735119386,-0.954137761859904,-1.76596753803949,316.839601576925,125.189674278473,-1.64750401507448,209.766629446608,6.04832454185014,860.289033604849,736.977062141829,17.3641776783787,48.2267224364545,31.7334000157361
1.71044726593438,-0.317276334048109,-1.54989415107596,-0.623039197748966,0.816593700797928,313.176128012612,112.219316699644,1.00319197743144,220.202834978255,9.9813880049577,794.453002245072,789.087557455853,22.9199759579587,58.1231660230404,28.1901752903591
-0.426090054457378,-0.707591892697727,-0.401563472432421,0.396945102993053,1.28923105254992,294.505957387458,-0.226337371024721,239.832016549919,236.212770951918,8.29109487986282,778.50866409159,723.151889018475,25.1115439528643,77.2354055232007,44.1155585694414
0.344920245050158,0.360605067601657,-1.19435876187403,0.942410848346051,-0.0514686081922732,291.544413176215,103.694303614819,0.402710919920071,231.061769446656,9.02299086883763,857.288236698899,723.08015001364,23.0607241655759,69.2173727706262,30.4039469233851
1.76916468016047,1.66087351975515,-0.609076010758446,1.15466556539466,0.586263566886109,142.083530554962,130.978088399453,167.559252522948,217.006045313992,6.016872768395,890.519145469211,671.214277842217,25.0152149737782,69.0888480814758,26.4567056738308
-1.17911383444408,-0.762962155088715,-1.69947305967892,1.29804054677071,0.224332410860882,140.223909707108,127.838196476493,163.212702490282,182.637505634639,11.9508187524392,871.378101213636,774.379275104219,23.708003375047,52.9751380081514,33.3145664626129
-1.75044100625054,0.225572047508986,0.565370516571412,0.104865765219721,0.454514175047475,305.009869696008,99.7896862758067,0.951923378229818,196.02054850641,9.97288476928239,957.58610486959,704.847849625403,20.0373632159971,49.1016061934022,29.7403519239167
1.06354983541674,-0.71419541910116,0.377411720661423,-0.87239324384392,0.691312594957428,310.250299824623,1.12051096858283,143.483128742046,217.855978463919,10.0064617859407,912.064554746029,680.130593735443,24.018731255401,61.8480476769475,38.5911705350186
-0.356367718850018,0.622179767566207,3.34848129063961,-0.440006424352254,1.62573629330381,145.135430818325,177.428406991222,226.546717801112,209.219256302719,11.0198718735423,751.140087549596,715.058222364912,2.50904178517869,19.957717384433,35.5486175152516
-1.4894012729886,-1.57346082864574,0.759162080397487,-1.38931859517676,-2.05065718883194,321.374101079424,0.192691317237069,162.180433316921,188.217911811174,8.9630744197948,866.095493031308,777.073149365633,23.2968548528677,60.0149375899428,45.6585164711156
-2.23235234213485,-0.180111907253105,0.692950980445423,0.0247665617224978,0.115929775372582,160.761499295361,0.298045551157921,250.96725270245,167.998887176486,12.0202294920218,1048.96457464879,688.169114039027,17.8981689279196,47.812946531773,37.6326144433032
0.927306800726196,-0.500313492762551,1.2893399062144,1.05613493178202,-0.0122399049304203,373.395483538463,0.205469673571496,0.894672288082279,190.037185266526,7.01842508920795,1011.57419337995,729.791912273864,14.5150411785379,42.6392763137729,32.5094367075258
-0.55288141674539,-0.695939528585683,1.08405049638626,1.09499330808575,-0.405039854914681,162.054161236475,147.530485496349,189.504091352805,178.831974505922,18.9949075291646,837.734473568419,742.378627495743,2.9972724676382,21.6168787808335,42.163413082708
0.320803550815084,-0.379924138188047,-0.435149313203552,1.75539718862628,-1.05648652059764,348.5032371114,0.16525275295441,222.809796017856,208.3395244605,9.59270614889061,785.942782068017,758.429208273056,28.7914622938383,78.0577766720726,48.7844311167058
0.485779046918992,-2.30159555191185,0.0776078522991989,-1.11472051836167,0.784241049335447,318.891493203059,127.453669106963,163.776124864193,210.86403336539,6.02873547994133,719.558313295113,723.575508701692,2.06593273310594,20.0699531029589,46.3943779243322
-1.48614703347503,-0.322037821102462,0.557429832034648,-0.462381317862216,-0.94618551598161,160.082902133927,-1.02442094090566,238.673233144236,233.350374961982,9.18959639304348,780.778491568025,840.510238889826,24.0563292320757,74.984186089237,36.1419495405351
0.411000095911376,-1.02608733789292,0.0635496242157998,0.318480845574873,-0.115263559361321,354.597182417079,0.71362839337464,0.161168104448955,234.025671224902,6.02700580462939,958.683184401482,691.906176310382,16.9835763928032,53.9474466609253,33.9676161402162
-1.01423498494488,-0.32081236709265,0.312305946698255,0.487424029381348,-0.646757214310221,165.134735633282,150.195445963734,0.00302600639035401,182.246321667787,11.9895577604416,1022.92101048728,729.877376728554,14.4834174909188,19.6909739915623,18.15188899529
1.21795426872672,0.707710251615569,-1.65788840204174,0.461895941314956,1.03891108123665,322.076104045423,116.010782427425,-0.226237258958034,195.785419266026,9.97139685969113,817.502554245178,812.818743980233,25.5115103815242,67.1091121814272,29.851017678353
-0.730416095338576,0.873896173699933,1.95150782357984,-2.56925229617016,-0.183001360286595,159.098646964456,0.596749486930152,247.662678090962,175.081909351485,11.9675076586106,1039.71871729456,683.486424125591,21.1583898479459,50.8889105814284,35.4925684584257
1.21532943383229,-0.038804805786075,0.532998417461554,0.628717911954199,-1.86815869344805,273.818539597673,88.6120390219231,115.436830349301,202.104206475736,8.9880343172092,758.496624260768,827.251239732528,26.7115383096349,67.7067326729421,35.3632303495084
2.02253623133669,0.910460922343445,-1.00979550463493,1.11459817870615,0.440037086814338,148.088373700729,179.654487133209,0.614177924045831,182.916959380835,10.976517351439,973.311063502234,756.993185817012,-0.0627904550088971,20.1197282203353,18.5629400576381
-0.654338973759507,-1.66708768610895,-1.11400224873974,0.359108102232219,0.985622840832854,146.36919483916,106.021119000374,136.969588778616,208.753703979318,5.97339248713448,875.993739706227,764.407858717064,24.1572070327112,66.5940517564887,27.8158651131293
1.65305720004184,0.00580349260818115,0.364491203563795,-0.560546634677309,-2.26793886151046,137.255027932751,167.264651395504,213.762298718233,226.031745802535,6.00793789137118,708.490538783436,757.102971886148,27.4723082198105,70.0158555332165,34.479271870534
0.895564076845394,1.97958872398228,-0.248054935004704,0.186365097144529,1.49842844853501,193.359125716429,-0.413073146335571,240.118290691726,234.279124300898,8.93107750887602,779.911636203949,810.448113542632,26.5420571216171,77.9368680618943,38.5718332948035
1.04434030005072,0.706973959872021,-0.546229180627481,0.736287242087763,-0.329987515743971,151.631337263679,111.059277382583,240.638889330513,167.450364996574,6.43179352883352,998.15057691856,671.142121831406,14.5210827621118,36.907847167942,38.1756270379536
0.955456182575282,-0.346287306665026,0.285418179852073,1.30081012786188,0.787767274526081,156.448192068913,-0.732422276393428,242.853137530958,180.172798853497,10.9840161934337,1024.02521245298,697.787422359541,21.0635338611457,56.6431826294184,33.9292086674079
0.562727244310727,0.499211681520279,-1.0245163383947,-0.109130038539417,-0.968676878874816,158.707230068331,116.068097674545,151.143021410961,174.709387717857,15.0028063639395,954.208133623162,720.769775306614,23.4518387958061,54.3908163966823,34.1165941374648
0.732984416549221,0.0986724580082438,-0.458993213272925,0.333808677696353,-0.337523606937207,277.128591024637,90.0801534611182,114.792654298329,180.150841275139,9.00558517657724,870.21531636178,768.49713691386,-0.0721915113579811,19.9655974056413,44.1782485671616
1.06997500614273,-0.562352582657612,-2.11215540018652,0.458010079217996,0.898970825701957,141.022171121946,1.20568859659099,199.848054182378,174.949547076712,4.38547011835568,1051.79523849475,780.991100293034,16.2360126249746,30.9897988630725,30.7647788329181
0.320913090367876,-0.147235297754508,0.0629524212254344,0.829715262573181,-0.259735201222601,313.284318430291,125.041917529308,-0.205564627590708,205.364795198809,10.969972896616,844.81049521001,757.926661603273,22.0248715818001,49.2774710011597,29.7228212868296
0.646397102479089,0.992398309211414,1.10326196531351,-1.6264264298247,-1.18471959554846,321.523120692847,-0.030002378254343,163.086600917877,189.668341313073,5.05274563169196,868.643450565645,773.862295681788,23.9136255907319,60.1231132222936,45.8746627393439
-0.0027299498119508,-1.83544620219537,-0.567789009276741,0.754818963895279,0.228955995763305,143.088676896268,-0.616294510262182,227.66111588447,239.884519198055,5.94338045878302,749.098309477572,853.805510122012,14.5885933645396,58.4855964494085,36.6079007958079
0.0714126668151665,-0.800939184831979,-0.54429905440535,1.6413629765952,1.32023468492733,156.323715745322,122.562760098748,239.335055236207,179.814033986183,6.64146504292067,965.709854034633,652.902599184611,14.4863887830073,41.533101211487,35.4293966065617
1.07919826466135,1.07057429881781,-0.236191329303972,-0.292390472271175,0.166676077090223,307.411099423406,111.588505144937,142.523157509373,217.020916356066,9.97194359820184,783.019486080816,686.305540719724,25.0599091830469,69.8336984310445,41.978991358842
-0.0375612612983194,-0.695716966605431,-0.836686415443644,-0.00752783451653224,0.334640962526097,141.565553570798,130.172919150584,166.471670556633,174.06516206893,10.9592445039755,882.8502073727,785.128492015623,-0.0378825084847272,19.992898553332,36.6978496381702
-0.120196172713061,-0.168792577100141,0.104983072129364,-0.949418200502087,-2.09540605851338,154.095950579672,141.599926956884,179.639465582116,234.077202959021,10.9963896504304,797.113515193261,682.723597696298,22.9463288871922,64.8057639580569,33.5572212981216
-0.435297710685597,-0.840101621639382,0.676496006452877,0.871761797398887,0.284472006905012,149.332065598893,110.332055460149,238.91908762747,168.141071403371,6.52618851261722,999.984010620413,667.274746682462,9.414597256007,27.8601152816996,37.8784679953227
0.377104992693661,-0.807764334859285,1.54044170574198,-2.29497615664662,-0.279983371169581,143.25616889052,130.219532220504,166.289306989481,214.876740988673,6.01872112794137,734.115667850526,835.481453210679,25.5804189761133,66.7879559697547,31.3694627782323
0.278721554777575,-3.27301702853078,-2.28304821116204,-1.4710989079108,-0.576418131273192,141.509750235004,127.549095176833,163.942667922352,236.810858687639,6.01931766878942,868.152560274947,657.531068290937,24.0894623280081,64.9005635444447,29.5465851925323
0.462025276267103,0.12315831269,1.03048758229921,0.27601498525759,0.491649947849899,140.997688060253,1.61290779465273,209.031280587966,188.692656676317,4.57537780462295,995.55030579869,788.334433908238,23.5008370539325,52.895683224214,30.2958595856893
-1.52151520758415,0.0868943547710053,0.978653086162389,0.35608345870385,0.82595411912362,155.131646409725,110.966333486262,145.128250685789,220.036431858659,10.0346364166393,922.994741913505,657.88524690447,20.0237214267636,64.1158256615241,26.752690324545
1.72090462738842,-0.681648669278381,0.239016791542839,-1.03585961041435,0.0911364691393688,299.458421664068,107.282360580147,0.92074444591492,209.8753174228,10.0300238836541,880.619760227236,744.794260679589,25.0516124781996,63.1368434156972,28.3490244324092
-0.689251365212397,0.844483025552327,-0.98278570036841,-0.208629290060757,-0.898553734741074,142.297613297837,91.8647431393503,239.998924007357,201.150015297328,6.18217084792913,965.153919965311,647.979432414291,24.9399030375869,55.174655674653,27.1018875466458
2.90217169880333,-0.652767558286233,-2.06856926185125,2.14109953163129,1.83163907453005,184.166530204785,153.265603380553,239.547268404152,178.933875138709,7.45691634429527,921.69116584903,640.745757125069,-0.00545525804365796,19.6766045694384,40.8578016170519
-1.21981442884507,-0.761846558422452,-1.57578566794753,1.03917022798775,-0.445698858031824,152.507372825253,0.245206497659043,236.420356356691,203.930705329766,5.98943314618017,784.373442932744,891.816227331102,15.4195709255875,51.0986506343569,32.6651811027736
0.897811457969906,1.03300033731851,-2.9316262612342,-0.107119918396578,0.304810570859547,261.219948207816,77.2521581376472,100.176624529191,200.997203724332,9.02079432438534,864.700475007859,760.251562720857,23.0034835300319,63.3433033960477,34.271888717794
1.87800852635095,1.00343750236969,-0.216647585421546,0.716813057357182,0.452391673542055,297.47742084537,40.5991176949597,239.925741238498,193.819567561773,7.49784745914109,909.791346848308,650.830358765293,27.3242642500389,67.1251904864673,49.1435209694023
-0.460186604068046,-0.723517564337526,-0.585815633463505,-1.06378388921833,0.201992678813522,247.225007436609,100.08452613751,239.387320446384,169.264192273591,7.67701928374305,950.094220672614,644.963056334925,2.1075831756177,19.7207038334469,50.263724086612
0.805458623841106,1.41992557129401,-2.01042117277458,0.460608344647525,2.88052441786924,293.96908540868,105.569505292805,135.232347697555,207.101178535361,5.97129434716323,749.243405331415,778.557622292983,24.031310772619,47.1516379344222,41.2006205337045
0.387364443697561,0.337403014863889,1.78859249776513,-0.392431536067401,0.989693035369683,139.684933142335,4.07865396673254,217.131296746663,193.990576881725,4.73767598048936,1049.55151634037,710.830743259149,24.5155406416155,57.2683028114464,26.445379857137
0.254836442623197,-1.34148271986781,-1.1414411122296,-0.466728187087679,-1.19132992733929,161.820053708295,147.524210002202,190.723485547751,178.833628818913,16.0330750134009,839.26333727482,741.804580017798,0.878150324717817,20.179265975668,41.7931420135569
-1.7290590662506,-1.3926035358542,-0.0935672383718912,-0.284902162235091,-0.207480077054968,331.250794622849,-1.01524284863717,170.103940745616,159.798920275099,6.00192398651474,900.705052221709,806.240960441969,-0.0483304848145453,19.8976171570057,58.5348388230749
-0.111698330575382,-0.200530861734777,1.58266515824518,1.01417009507188,-0.878345646438752,303.940493090597,0.402857985537925,240.362022798411,236.43561676936,8.35696493104638,779.381400385526,715.929888056428,24.9382209023741,77.6974615317285,44.4709529971702
0.62737855929257,-0.908123767377884,-1.01951452652658,1.3510489463483,-0.737839280027317,264.767305460112,86.1570407653679,110.851400188365,194.779589487105,5.97276014237899,831.8914511327,789.033710710062,27.1018454703646,60.0108016307394,37.2752261306747
