"1","2","3","4","5","X1","X2","X3","X4","X5","X6","X"
0.870743666545451,1.34935920311741,1.00339805775527,3.1673133715915,1.11202054720385,2.95582461865075,0.8789282945105,1.53601951348441,1.00677550104432,1.00103355370787,0.772731852083226,5.24265835614259
0.570430454003139,0.210560136964783,1.43319964660927,2.03625171767885,0.497349577759713,1.78483430687724,0.564837411286377,1.18619273325112,0.986823839616468,-0.00642409705137501,2.02333738574927,6.06561198790843
0.141975813794546,2.68598680120023,2.5447527375702,3.01239217076715,1.01199230353752,2.96122333828583,0.964351154928521,1.25744943237912,-0.00462316576298957,1.98610132339966,2.03960324271627,4.57325374205973
0.631949548754568,2.16173896070162,5.76335057666622,4.34322092211583,1.01150548381075,4.03311493590756,1.11465916421403,1.1052556205699,1.00751110178435,2.00915453715174,4.57405692945496,7.63911521993794
0.301503682944929,0.513934842966083,6.01951529437763,4.19483633181065,1.12837627680348,3.98896184744977,1.30305461554836,1.40557869861719,0.00554969532853241,1.00127657508609,5.17210740897578,4.24011423751664
0.070594275338625,1.77894142622638,0.853257434643776,2.5518473061033,0.0891900789222563,2.69118212006327,0.329120334940614,1.58105810462576,-0.00608120775175964,0.981975066695399,0.577781421314288,2.91645057875853
-0.266419476120682,0.315226821176274,4.3377991410922,2.51030081006523,1.16485714990669,2.08439987302789,1.07727796379875,0.896178055260008,-0.00370824103354417,-0.00470389565527905,4.07268668362384,4.8837156682995
0.243945533161016,-0.354122495282993,1.85893198078964,3.35353669520727,1.29889296158889,3.24447816346374,1.12375316595969,0.991924842626617,-0.0180432932951751,-0.000331511397686112,2.69225469651599,5.36408085086606
0.0824284637489626,0.483258421467278,-0.91445322760954,3.0000251636265,0.418494107544572,3.15645334496862,0.635926569575324,2.13106162527453,0.00552982059977555,-0.00345438322537783,-0.93277651011054,1.09577226531897
0.427839000850155,-0.10376901158697,6.53284049662494,3.67682202855032,1.31808276325519,3.22748483584095,1.50473336593527,0.871611475971882,0.000466954431268458,0.00805067941781226,5.16516746309393,5.85619510137638
0.100851961968496,0.33654211089526,2.7979651042972,2.32056866212512,1.07955663805056,1.97684937634992,1.11272964217332,0.881242590127244,-0.00561719732568319,0.00457658015821232,2.38217123344881,4.80304107950685
-0.054047466597089,1.63454723763511,2.29682692554012,2.92645272863355,0.812056760941165,3.09529385444727,0.690224606573812,1.31929301612622,-0.00660217509006131,1.9916652058838,2.01237553154809,3.46031725964459
-0.137572146445713,0.364687451578,0.346914769967597,1.21831855986826,0.369890621268984,2.01881150553896,0.217563298087327,1.66738325998921,-0.00289572230727842,1.00954685347279,0.214229776307033,0.835433919783887
0.289405787237437,0.828793591324568,5.50686828047199,4.25843732906851,1.20753699273952,4.20159319724633,0.933219970001397,1.04942408359961,-0.00337938668899313,0.990681109182715,4.84236965408324,8.90210806246371
