"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","X.1"
20.6582364950151,69.6086565038701,-0.0103582262380153,87.6933691535272,3.58608552944098,7.26699987937374,4.45605210376245,120.678719326927,3.2137215358124,42.7619494011696,107.044558803582,-0.338159412796044,44.2690300161497,97.3694277522291,39.8836578178749,51.8379653926739,373.131643263425,4.61754007600486,58.6617438945802,-0.0743102664860081,6.99815954044186,3.98955299285915,7.02414972209896,3.99107718534552,94.3588869007058,96.132641052683,205.44994224824,56.138246355375,21.0066266037492,44.0493499882599,4.49052931183432,0.000508677793767651,0.186964834281131
24.8005979457765,815.010803899998,-0.024537332215341,177.080491403955,6.68592487439344,1.02839076534709,6.8098467790796,233.128425287915,4.8024927709663,44.3251456783847,212.344803188846,-0.00883694744855766,49.3700184912948,196.406412229984,39.422572345158,17.7238717902897,599.237172130079,5.44742648272255,49.7727789400975,-0.03307746551719,3.99157645099119,5.00397592716728,1.97323755863911,6.99374499026077,95.2643831426714,217.271537673832,693.617172644638,17.9969583692965,23.3574943149257,49.1667507049512,5.39010847842266,0.00506502357249914,5.93234202512751
28.562981438924,746.047624511963,-0.118532481203055,188.08316739591,3.28807257735373,1.43928781851705,4.61971691549201,163.565250678513,4.83724398133144,54.9860824300102,207.05240921523,0.149258249409317,63.5547387485376,105.334812943809,48.6216202762247,16.6357526002311,843.673588984751,4.22109208249463,57.8950962560375,0.0108756603812487,1.99601288835777,3.99220134659085,1.97364571057992,4.02669347640471,91.8053518465857,174.423990859211,697.760322166592,13.7653642962882,22.5054209635281,54.3497807416618,7.57805669415747,0.00074853018029073,3.51548384422015
16.8663064406821,72.4205557255259,-0.138413960115511,5.20701575407338,1.17982686076119,11.5401873578639,3.35132165685427,-6.17731059271494,2.89338714377843,44.3128691725989,44.7715463586733,-0.180230808583937,33.7861292984827,106.324612707786,43.9739269222053,3.98959550764101,-54.9829453432834,3.16797360523251,61.5815117294082,-0.0214618996582471,7.01892747258883,2.99557175579328,7.95404943279921,2.00104674056096,87.5135645857471,52.4581492627188,105.77978441308,5.10306380247485,10.9784721170329,46.1550853308563,5.79835429885061,-0.00393412958263902,27.3927442017421
24.0126425684951,786.757099772252,-0.060424458871692,163.872859674575,-0.196469532394798,1.57571867682034,2.67158107591351,222.028722820781,6.81287369147926,56.9279235670125,131.95022477329,0.210660627755867,39.7554796500561,203.19984030729,46.5860732083688,16.2529088240745,404.394136245067,6.16897328278918,46.4726379417276,-0.100718129315877,6.02753107563984,6.0050180330132,1.96121836434359,2.03287685868398,96.1849590759818,174.887471013991,660.615028086268,16.8030899388584,23.8830536367635,42.0076846314048,2.16788969479154,-0.00321417395921675,0.0674408759372892
24.6080747388884,404.557548911131,0.0549239242949122,61.4074416643345,5.70633211917811,-0.633124548904147,6.59439434987946,96.9304309223704,3.94384343987702,72.8935235634618,34.2141867278033,-0.0498176434460939,73.4692947793854,76.3635296994931,68.0355035922956,9.86937219986053,552.916937185967,3.91814148505923,76.1417994886603,-0.0199332182007155,2.04087606235491,4.01211086922886,2.02997605398064,6.98639944880937,92.1667622159476,91.1764651892628,502.636563534105,9.60379318034582,20.6161281199328,69.8307984077479,2.21189053704584,-0.00205724867608945,0.124051645667712
16.7816491139537,129.365911833296,-0.129728176707467,33.7310549647013,3.7312020393589,0.079186256890325,2.52114472274405,7.65997780994951,5.74261856662836,45.6297674232553,-11.0582796149228,0.136348398637857,25.2825176921111,28.7957227018063,45.8393055682839,4.21513286048912,140.320028443662,6.42485912916205,29.9145521171932,-0.147671249610225,3.98596164368608,6.01211841670822,4.03261807486289,2.99936056198586,68.1974191863573,21.6252823197861,86.7906513400302,0.802272309537824,15.3855956542559,39.933337861929,2.701574769849,0.00134183307956774,-0.677147813507612
29.5621767901897,607.691184473439,0.0475379462689784,168.008845869869,0.182200967564167,0.325105216189415,0.579071585937361,152.781217847158,2.87528457032058,23.1768634705061,175.381301621183,0.251019024622888,32.0677625192937,163.044010124468,21.4746100531252,14.6542458576123,791.101666433501,3.26841834823196,40.6830238848563,0.0697879051952229,1.03400850097869,2.98629001356045,2.01687092322517,1.00229414876047,95.8328601105259,157.788829817148,635.420102167222,11.3119306752773,27.5336387151931,28.8580585361746,4.47490576143564,-0.00824130848533364,43.6403629540769
19.0073758648068,620.096031868901,0.139250090821453,267.377226080437,5.94056030030947,1.01357462307212,4.38048318925291,246.933775982992,6.66829858174291,66.3269125380892,216.716124749836,0.0855310504743694,51.0894606066437,250.593220163003,64.6581776353232,4.78947021757617,704.878756590775,6.24488258242722,52.9720787279947,-0.283345232654368,7.98799472278918,5.98371111093792,1.99537387233397,4.99493834637428,91.5877049228784,247.85716179434,753.203894305884,6.23701689618606,20.3744978708128,56.1472266067149,2.19627885144408,-0.00103593179047603,-1.00228758599377
17.3569198301118,930.961919882762,0.0364974923615814,66.0905300081514,3.11503481226763,15.4408333265906,3.25643053324031,140.010216494777,4.50019699390873,55.9496501057085,70.8306039338097,0.125077321968209,43.7467789722488,131.00203399996,56.2430665498928,6.92148939804284,628.640310675529,4.87972184423651,66.1554767527156,0.0497588035664957,6.01390278856455,5.01217557903001,11.9863812301577,3.00251173392488,91.2168591242058,93.8216346055289,748.502362351014,8.46975112857389,15.4995380240843,56.9513426389368,4.90836688291872,-0.00308760006741784,40.4940455547304
22.5748004932028,599.993462853309,-0.205125599735418,170.130003402887,6.11092836519187,2.89288908361321,4.28516272498037,237.814813209678,6.19708416190561,20.0219129589707,231.917991712913,0.061942471083695,35.5992910999451,238.468768076738,40.8342429290481,13.9984611958094,620.912364263868,6.86440733328696,20.5204247121757,-0.0382813527530871,8.00547558571194,6.00115662520446,2.01214459554818,4.96212172596121,94.779876757125,221.919857486172,701.455798694692,13.8934425879137,27.6169138634414,27.1913401088689,4.87910938547256,-0.000354693676064661,746.760881078104
19.6492648986069,684.075768153775,-0.143036294421131,135.765225936486,0.903139220658441,2.66044037068764,2.5676346580069,188.192971678693,3.0694565892086,54.8604812898287,155.369199485111,0.110923480314015,51.7096851439723,126.796013633822,53.2973473403955,14.5699847013502,666.691735433238,4.62357071081274,54.5922462779743,0.0869280056685798,3.01068435790433,3.98787809750185,5.95990996155663,1.97268503858687,94.577794511845,160.461359800664,568.88571858461,16.7334507208209,17.9710155770253,48.023663399245,2.69147705125247,-0.00315658461109032,-0.698472155484029
14.9331487371439,797.637146674471,-0.0180633848240854,66.1408920614088,0.833062236624096,5.07098297144471,0.872309381039988,93.0282210826643,1.98499059269185,26.6998139997268,98.8911988167568,0.0565607218505582,30.5277008021116,126.270224734,32.6601943578082,11.7018340877759,738.463216047333,1.62898831411676,33.3134626192601,0.0265097774523897,2.01681392746942,1.98608526461465,12.0110684044149,1.00846773254624,92.3991220797797,117.427606152425,668.512001192125,12.2279795177134,19.562914412637,33.1274991490315,6.32041178778461,-0.00518715756629995,0.328010435712797
17.3429471432551,939.578173457043,0.212245358629996,133.186206151911,4.5553039685093,15.0877879197702,5.94387727878772,72.9292453971124,4.91319736188966,48.8225300885846,80.4428497678581,0.00971453950537401,63.3601078634346,58.0266379278765,58.7512821236088,4.72685604960901,1007.149415887,5.3034236456603,62.6260542565368,0.0864023640771171,6.00273439898341,5.00124687917037,11.9640525904437,4.99458685952159,88.0805057052643,53.5903225030525,724.348046225302,5.3556630143391,13.7538120714817,55.9411437921226,1.82793710844501,0.00156594105842362,4.99558217922067
15.98207258628,572.752461319625,-0.0697035760617077,106.54557865314,7.81699470291749,8.15718070656888,7.48916672468289,146.829061913906,3.7022474879068,39.1858677805664,113.972633995766,-0.083439226836242,49.0482528638111,122.011017080996,39.1510060541876,12.3077748797409,259.415264655406,2.5977434621826,42.4884285179742,-0.101297596134499,4.98212546487869,3.98267099935304,6.02419146144567,6.99597739745417,93.6799853156099,101.080468851978,455.531483292248,11.92526067649,19.3018671860948,39.2159661045737,7.17471959515879,0.00429494080419018,7.95736964168493
22.2695928425947,412.429682366455,-0.00954396642500195,137.06793922185,3.30101913337066,3.63864191417706,6.25025675815446,140.497472784148,4.11223030966698,43.9189116438145,183.47056360503,-0.347323967626921,39.2989434025436,162.872247835743,43.9518783218582,15.5131721745053,579.81737941135,5.13260443703374,59.7973910417545,0.141355922340322,1.99434295710059,5.00247977314914,5.99905843138,4.01483875846003,93.9401128585896,170.33375256066,412.084976259231,12.3169570758053,23.3714937135893,39.9824501623203,6.29056094581175,-0.000930693110162568,-0.0486678764408831
31.0578454485719,623.109433797093,0.076762238311302,136.026155440367,3.313473075781,4.10787265815467,1.41351013487163,204.736758331802,5.15590147728006,9.83546162264438,121.036522586172,0.191061803986257,20.0713070334776,184.717342381456,22.2714406978739,17.2325064579907,674.042015740884,4.23270167415981,22.7432720981249,-0.361228439065955,3.99210896807827,5.0102904081118,2.02223581019457,2.00383940978724,96.085472727199,173.574495413839,661.079076959074,16.773664808695,32.6410088638002,26.1277975332891,3.10599463776359,0.000827102461692795,2.27261258121871
