"1","2","3","4","5","6","7","8","9","10","Cement..component.1..kg.in.a.m.3.mixture.","Blast.Furnace.Slag..component.2..kg.in.a.m.3.mixture.","Fly.Ash..component.3..kg.in.a.m.3.mixture.","Water...component.4..kg.in.a.m.3.mixture.","Superplasticizer..component.5..kg.in.a.m.3.mixture.","Coarse.Aggregate...component.6..kg.in.a.m.3.mixture.","Fine.Aggregate..component.7..kg.in.a.m.3.mixture.","Age..day.","X"
-21.289279959595,-24.4478541397508,772.131195868446,911.607514778188,183.821333138727,-46.8855884153456,25.0224563388163,159.730627698325,-4.82956991153175,38.6321837568794,162.750512699176,-0.0659956429603939,199.743700051623,180.925749712411,12.6072929098562,849.233003320757,845.92798424352,27.705886448902,15.1986589942526
165.203341656245,175.263689189302,943.914482012362,694.940496045041,188.505701396142,148.338905782107,218.409065912403,269.944705445909,242.313332678359,50.8835752328238,290.311089129154,191.029178152204,0.0473714902228161,192.140065377192,0.0183002220106689,931.08574041252,717.184703180119,28.0245770402065,38.8051462318056
117.687238779509,27.3078121074888,846.536568964164,825.422451645911,146.444381040543,99.0014589238381,108.530079164225,368.446063074933,101.398198854631,18.143578504801,400.978231241244,96.3580171147141,0.291209572304366,147.117730820814,11.4446249287105,946.798390139093,850.359264744143,28.0735193412362,68.4163583060814
103.266801160685,118.440849822154,970.526201696786,643.087711544168,182.467177560598,47.727746037998,42.1413059729018,180.891452253975,56.6787898999422,-23.3974246748118,135.101806606883,104.948664007909,192.18413391543,196.091432171333,6.04757339829107,965.36975970609,643.501673635038,28.1620407770845,21.8576615718121
61.8758481443388,-23.4466125734598,1058.79902443197,710.967815331106,175.274708167004,118.238469275283,-43.528439377822,294.008418113376,-20.5130946067387,63.0713956656098,253.241635923118,-0.970954268510064,118.339536378152,192.760506108156,5.71795614397459,1043.03679132795,754.109066950758,100.218940318131,40.2180871385952
56.3445075982044,100.99807756876,1057.15681371491,847.591803310269,166.639540423177,23.0564276275598,118.493818318881,128.327982064989,48.7225736705409,129.051255287891,168.908616365061,41.1049650244543,124.754950694755,158.287411482422,10.862619851924,1081.50966032047,795.207482685748,99.3340137070642,48.1578215319509
-66.9729552328846,31.3550152376201,1062.06927835419,853.086623179845,154.475800557763,-46.5612248355319,-45.1696262457119,243.702504632244,53.3500594772892,17.9052348713866,231.477738006404,-0.190689934597861,120.932136336534,174.058556833462,6.71328569664277,1057.68557528979,779.186800880734,2.84013418995509,15.3263635333321
149.656381891742,183.052126186978,1071.84641959187,721.117379602473,170.215914063154,113.000449381983,167.169327387578,249.858560283281,144.538167213106,57.3063715285132,314.782317570683,145.06641202966,-0.284874431543602,178.61414500215,7.94142137788528,1001.15820994363,689.088958112279,27.9945067858121,41.1728644260559
41.7686723297323,-11.0452264661064,992.403942366749,853.50104435297,199.531870937337,12.7590233967974,-28.5894717928782,287.898487652714,17.4143238032356,9.02222208432606,223.447674488337,-0.911346700207543,96.1591510718875,189.363524802603,4.45977497250056,967.057206047444,870.450054983132,28.2798395366364,25.2497823487228
22.1651848570988,-45.0122877488012,953.176170670446,795.019247890613,168.176043044476,9.57284159195421,-0.973435869891369,299.218621602732,7.12595638290606,86.9530049121063,277.620808238614,-0.352532669585708,97.5296702139395,160.216153182355,11.7952863521134,973.201711075922,876.613627262208,27.2022564371875,48.5715509459802
-19.7806201252788,43.7284992540106,1002.10460056903,886.079954430128,146.786921606796,-50.1042874815243,-13.4724033566328,190.007419103962,44.1140190315417,12.5630764224932,144.235268589167,1.01452475544182,174.831510710988,158.574024803393,17.8844932874273,941.452071606108,845.261537337965,27.8689290764,15.5250232393258
165.451239888703,176.643840555408,1066.83376693198,714.35844231074,199.191143718567,147.278418067696,182.44744266131,131.365285042146,176.838282604092,15.1154145585493,168.400692535153,155.235203087183,0.82105592318968,185.753374173968,0.0650757045312545,1027.49143027148,723.944818128327,7.39307123357301,10.6104213450192
-26.4050990682824,-42.4121224845237,1029.76929184391,692.629057055673,182.726005569048,-17.2519706913524,55.7099512998059,305.7902317586,107.413305355317,-13.4025250195068,251.097451083233,1.02758927736243,118.014066004975,188.360121487388,5.84814942361603,1027.61998484456,756.911022257145,27.4919577988489,29.7339137551775
80.2082646259475,128.995983827793,822.836860662975,705.75740615668,269.180459166751,73.5605162288388,37.3553423206173,198.710708913064,141.740624864628,29.1373571058479,236.451076064958,91.843827441953,70.8901263041195,246.683001157553,6.00257033947412,853.391821918865,697.026429923481,27.3930680100684,28.3355952683206
-33.3203360073878,-0.606842208836883,996.434804470976,745.724694447861,157.087449954319,46.6111553101652,38.7834308651465,250.21827585756,16.4417716002641,17.5286699990924,147.456369442367,-0.618369974602154,137.08977970771,158.584174872244,16.0405685843213,1001.97662115721,830.723286505735,28.3450526341831,17.642441619081
30.4226466547121,65.3523643297302,929.797522712613,839.394300513729,155.024219546878,-16.0312126473685,24.9694782893616,423.17497327007,53.2655719846217,-24.2720655549387,387.890529119837,19.9437175006465,94.1525677838198,157.461776384908,11.5776787713246,938.92969298514,846.533723954653,7.1987982444909,41.5347913588884
-44.6656708286546,75.2392954266614,1098.36188713103,790.679616296424,148.000841411137,91.850153021783,7.28084024797637,263.503958249569,-53.5157575034389,15.0376754624029,247.154018542425,-0.753518200405967,124.421623410453,143.38403935152,11.8958617787579,1086.77124523564,800.59751876536,2.75954479560135,23.3804709156251
46.1238975435304,0.433494476376711,1126.37655121762,822.75902520512,183.450201507244,1.44172225817756,-25.5158713079517,330.447940572877,58.6542233648729,78.414710222975,382.061152920486,1.68025363003107,-0.407235143207523,186.37927074943,-0.0585059988349019,1109.71361761176,784.251968386538,7.59228247707704,11.731721614202
120.09463907955,136.996434930324,905.675419346049,716.213050698741,199.291194823805,192.589262286952,89.8109978165608,313.920136672255,192.159253113748,39.8483887124108,309.680097513,144.316806460171,-0.894135131130737,168.381580941367,9.98427225283073,913.825493883916,803.529166473023,28.1340664242607,44.9581521585183
89.3930708740501,100.97312529756,1115.02271522945,745.880807636782,178.617092707855,47.6623277670863,10.8385978442252,210.518601199148,91.888629487185,34.1236778276637,238.001231595717,0.0560396810339818,-0.19456712083074,185.719343879689,0.0149151004620559,1119.99893668079,790.257308769382,6.40700403247527,10.582245114661
22.6321000019899,-26.5805680215956,979.606589562453,937.322960516752,174.72293646286,-26.9793884605782,-20.6008205631399,341.454604098491,20.6862247980188,28.4851780260058,309.052073161171,-0.340973642403266,-0.162677070368777,191.783059623406,0.0237838193360005,1012.38074097514,830.362485242562,90.5966914196458,35.762158951464
219.567842394996,272.206490448871,942.341359528146,587.36138767504,231.779502933674,225.445843921625,243.624297818656,179.65045082984,244.332159337884,20.852198736972,236.103878474921,237.594746178094,-0.159973064140391,228.041772066532,-0.0443145059564982,932.329957225993,593.357637754587,27.391825983736,30.0765459307942
202.536548920336,188.203038603357,902.839658596254,883.102119766618,156.529236195429,236.960872192879,189.611843711633,349.663670398255,132.871219008454,-12.8587631099304,317.613209919505,211.789228809079,0.0210270473173205,155.325417443983,14.4510558454424,850.320659339773,881.042004635693,6.87650177248831,33.6550027723564
-39.5818961272955,-10.1762886269413,1002.51565075565,849.199752642032,186.019285742476,-78.0780497395886,23.8942063077975,277.355318639653,-36.4554861797018,11.5958426681586,332.32513150408,0.425625719292546,-0.461603752027078,191.871219681877,-0.0887271113193304,1024.83317918628,821.564033312501,27.5110885240434,31.6429225930859
-14.8575348028049,-74.1369137625983,858.685553211848,797.841572211081,235.671160199988,-29.1817403893626,-15.3338893928319,332.163195585506,-18.8605866577585,66.3491947045411,296.46510574774,1.82608755454374,106.938136999612,221.049516037261,10.9985254540878,818.441691779864,777.924899042522,28.4969814410007,31.5292031016854
9.73876006780833,-19.6352908802619,916.365251816528,615.866253568523,141.875946929875,58.8934833937896,85.5064772093186,430.29466976741,96.234126608757,70.3115396945695,445.57907960942,24.1250392244528,78.8910947358038,161.998812580856,10.4085135809905,967.465396751308,712.497658882099,56.3871464336327,54.856054455818
246.437967335199,181.899555534207,955.24538446038,666.569055103197,199.015289780935,185.447945749158,231.34629918563,199.272643575141,246.018891957983,71.6348422534929,166.732385403275,250.790268639398,0.324010954105291,203.725193165926,-0.0782154763056078,976.163659353972,691.303713416319,8.10276907460955,15.6232485534504
-20.2278697753846,30.0595699245338,1126.19807734365,797.019191145095,186.621696288077,-79.3073971715961,59.6142347377755,237.958747789585,39.5813802702702,54.8087530090719,252.627328250046,-0.678794274173599,0.938349855910278,185.048237945505,0.0129453125489074,1109.75555396592,783.870168051613,26.9125711818614,19.9364774735721
104.265734274417,158.934598153641,955.192536468214,816.530021394438,200.109800704802,91.36352274152,27.9308511064124,197.895226002479,31.49259537669,31.6438592981579,262.151183134376,98.9178162830249,77.7220920862303,200.490037461849,8.69093987970578,863.914884006239,760.840963592932,27.6426149886761,32.4063768227355
157.153899330807,166.673034868996,1152.8405840323,730.902044760118,169.963703474079,110.05916163679,107.142644387495,341.661032105457,95.9889398597822,-12.7536600117098,315.652744715375,136.425146394306,0.937984155034659,144.770130676039,5.99478963520583,1131.07825771106,744.188181045644,27.012931329475,81.7360469927093
-46.9288322957755,62.9098524584674,953.21903650994,847.508588676681,187.522679985967,45.4052635226521,-24.651899844686,267.93165739336,-21.0867192391907,-9.17572824826734,339.321030101343,0.0988070828099986,1.78413619175014,196.919409965083,-0.0295075488816476,969.322156856314,781.51002387754,14.8408729858049,27.0224285813608
293.115712284805,294.629813950731,849.93125865565,794.07968187902,202.93541674047,184.045703397897,229.274139823243,173.221670697293,206.194778761122,44.4937115090021,146.820935734166,230.241662141349,0.896362574974582,202.485204204114,3.32815355844306,828.427558965454,870.499559261493,27.5622637560581,32.7697750274679
-14.8162607809956,93.7261866488914,800.424880563181,890.84326268074,197.719099145721,62.7439599009374,81.1162849234642,214.442704943891,9.14235789169607,38.7926152277837,148.584519307691,-0.831610361449981,181.607855001363,181.526333490869,14.977577228098,839.850511460739,884.364384801939,27.3676974489356,15.2769316627739
-9.77020688839347,6.61674594433334,1099.5079558661,803.971724541677,190.605247420653,-10.9952490565216,10.1842956683116,269.819509041159,5.04249772686297,-1.33564184315941,250.365693510283,-0.951454343508805,-0.66892018735322,184.410432771801,-0.0194513904513588,1111.24906556303,784.691842868608,7.5268160979447,13.8108924163624
176.695995003136,239.774742712216,805.137958671637,684.809166294348,186.401311845444,259.613588876499,193.289407043748,173.559230941139,194.096565803163,43.8565327450628,159.077573539852,188.803241233014,145.365617089829,202.685965776338,10.9548351024951,826.399305370192,710.114810773564,27.8311916953926,32.8969830598741
