"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","Iy","PF","e","dIf","X"
-0.533479559495066,-0.0181037194619978,0.371925389578425,-1.14166814428813,0.420722309944419,0.411610057255619,-2.44329602275075,0.216965701498282,-0.564854462398135,0.118429520640717,1.4574099446476,0.102022383317129,0.160873365778407,-1.47613913914896,0.698526999966608,-0.402152992510559,1.4058738258887,-0.141691735994403,-0.698406265022415,0.569114104704183,5.69406818629355,0.97062317011485,0.0311273686576391,247.370818883949,1.42690913323657
-1.04888591470452,0.652893875482007,0.360481171273941,0.802345421188516,-0.129236448193334,-0.181529358171511,-0.0028758625273625,-1.16680446590484,0.632852308134116,-1.62846518882751,-0.755787464942702,0.0825303430405683,0.292728709768821,-0.45676088557042,0.144190338332425,0.932220170158895,-2.16414194325765,0.837942251091025,0.782208069469458,0.296886243133707,3.8981078597162,0.741123421405129,0.260628772126977,416.430449190112,1.598620718905
-2.23785160949264,1.84960010493661,0.631675054173305,0.85003527376884,-0.598638759095883,-0.290602325152896,-0.51425320888621,-0.717985748502687,0.670542712846681,-0.56450621580066,0.537411995703848,-1.91607524278034,0.18409410257085,-0.0743280769068024,-0.576590977115703,-0.835584492099043,-0.813481797605163,1.97603871986878,0.141711859651229,2.16779345747683,4.10072070219239,0.759322994885615,0.239551656627496,415.4404370851,1.5979420659212
-0.318000131571611,1.52430279922788,1.18011433728487,-0.659749746372214,0.677427354351345,-0.0947002668218638,0.419429750123176,1.11843713552973,-0.349029891023639,-0.0722330586420136,1.1459870391111,0.884180925384774,-1.36563195714468,-0.30624927652425,2.1955360654436,-0.36086582044095,-0.281703323089982,-2.23224375868679,-0.471957971081975,1.57855026512193,3.28631026190183,0.960749939528119,0.0394510782389743,92.2295373769223,1.27961386305917
0.722555080015935,0.578257732211193,0.232650257214259,1.12312511334979,-0.860624068809026,-0.248472834763481,-1.60675964195962,2.08318195502369,-0.964265143151974,-0.0948642632255429,-1.92222374596505,1.51458637420456,0.529236776143671,-1.3427672426525,0.265132159231809,0.421618391216188,-0.497503395490576,0.0895770182371411,0.246640309338734,0.508529379327981,3.39561678796905,0.661514087991781,0.339614548599091,383.568097517677,1.56453852175755
-1.36188549261425,1.3105306030425,-0.437482867725692,0.390631884818626,1.43572741390717,-0.819344914659724,0.327252510478432,2.04366730876445,0.462315826591771,-0.419747196568483,-0.412252131178032,1.44077498642041,0.63241366807444,0.565062009543457,1.18084202974576,-0.169746797463805,1.01366847309038,0.174141557005664,-0.183786762695199,1.95272846074081,4.20558104131382,0.940280320123894,0.0585697626999068,155.933634830735,1.33370340080617
0.664239178226701,0.114108085739609,-0.430811029455393,1.50246451884682,-0.505825508036493,0.611384609198173,-0.50367642969077,-0.445993798866321,2.13360231254265e-06,0.0528064589728878,0.914168466809741,-0.739293179383492,1.0694379848793,-0.601708028110658,0.0113788095934667,-2.20824861191537,-0.251562000661011,-0.453085208618228,-2.53644887624076,-1.47516306296204,4.88817076125767,0.751518132189521,0.249865881560771,557.60853093228,1.73870452770817
-0.447203043344123,0.417312188238391,-0.417904043660877,-1.59614751141157,-1.37400333232534,-1.45276398524309,0.0748872954296165,-1.03271192304209,1.02561429399166,0.867801200243922,0.631427828172927,1.07618763655566,0.687363923983846,0.454952041291167,0.838979578710543,-2.20670005670739,0.723787174888141,-0.705892117932418,-1.97973418873466,1.18506534560009,3.20523310014024,0.920569688714416,0.0810836796704138,102.80543347773,1.28003996698958
-0.349731800076211,0.498862700137244,-0.791282294195487,-0.628022409745785,0.385538706907983,0.127432791999247,-1.66708150028261,-2.15492518939306,0.00279242518703043,1.59530554055704,0.610538254079744,-0.291579513537198,0.962898620779452,0.0485696485033928,1.43962854302425,1.31308850251963,0.802026185726646,-0.0860017900437114,1.25595590940797,-0.396660099519417,4.68667176083042,0.967935522159913,0.031458876683266,183.986360164655,1.36409251957504
0.883274512224371,0.904351530661219,-0.00492510604957727,-0.434298773565911,1.2387540422387,0.695813246358207,1.13786935682883,2.2928231976344,-0.751713848493776,-0.222239032054589,-0.440071078505526,0.188977386639371,0.442183960917337,1.78331777086892,0.881847978633949,-0.205425899333398,-0.204569350683654,-1.2962133989143,0.566016266878056,0.421510589656162,4.59831941936902,0.700818244160449,0.298627532590503,644.958610140106,1.82076608314852
2.61329540384197,-0.566691001429728,0.366573521781287,-0.854958492839784,-0.888190345608795,-0.305298438231619,0.38065510789959,-0.701756080297503,-0.580316368907279,-0.209050073959783,-0.603555133660559,-0.469387543181054,0.550512892218109,0.657292193022825,1.77444754806868,-0.43441472831772,0.160310755857815,-2.10965568455006,1.05245871655701,1.26605234319698,3.60342223079966,0.659644238453206,0.341836348725742,456.675510707323,1.63658611548672
-0.683447453360601,1.09528646480495,-0.426357020078823,0.0832984910496977,-0.369374762828521,0.251812130420425,1.73863340184711,1.06239868025224,1.39168432176079,-1.57262865590977,0.822278579422142,-1.10338624454228,-0.753633083983148,-0.357886628950861,-1.8721373702218,0.787914588917296,-1.41499498869862,2.73004934566592,-1.3159541080671,0.534120004057481,3.90908153484999,0.981091055073161,0.0188238419536035,93.1197177618477,1.2790718510594
0.475078613771398,0.405754375280372,-0.0206869010608805,0.730592166943613,2.84293215054324,1.75085556371098,0.67324927919658,-0.144558511265092,-0.920255717512835,-1.20385581197474,0.185421232474593,1.4152823834545,1.13380606001566,-1.26920507531757,-0.909634217718058,1.10088598568389,-1.39218988655803,0.407241046646151,0.370991070518476,-0.0625791188696442,4.20193829298379,0.959758727044853,0.041349809717402,161.015313208734,1.34184883432369
0.662665946093469,2.30734976710792,0.585191541045209,1.00922179641974,-0.147301302834836,0.466401338220755,0.457818075332037,1.5237136522682,0.0638054996781361,-0.706057573184404,2.17565289426818,0.780318544582311,0.314884338849082,0.931690090965813,-1.36890968184052,-0.23597024164954,0.00375593684554578,0.23209383581021,-0.668968708013889,-0.613750736967492,5.31019919111128,0.910364404305561,0.0913988429037881,172.826050041023,1.35814030449001
-1.88248745298262,-1.69680354310128,-0.819295126052752,-1.6755931709086,-0.531731714782392,0.704886902412917,1.15059434259625,0.784300207918672,-1.5269281157229,-2.8010012022968,0.193822718099577,0.845024093899812,-0.9506440311383,-0.171308238991697,0.684922891822039,0.237718799857938,1.81006151734053,-0.0234660004905399,0.637800716591425,-1.81347821945644,4.40019492673061,0.71960242046961,0.279724704892032,460.151135368791,1.64413803057843
