"1","2","3","4","5","Iy","PF","e","dIf","X"
0.0346667961300197,0.958412485431968,0.0275857866577884,182.727733552431,0.97351892981268,5.69406818629355,0.97062317011485,0.0311273686576391,247.370818883949,1.42690913323657
0.235498635287348,0.788041586179906,0.328638613176517,545.419082597427,0.763029102537991,3.8981078597162,0.741123421405129,0.260628772126977,416.430449190112,1.598620718905
0.300988336072723,0.811897222020687,0.212930284196028,392.269702474289,0.756163125736979,4.10072070219239,0.759322994885615,0.239551656627496,415.4404370851,1.5979420659212
-0.0572066373953154,1.00671089652588,0.0345045497488215,97.0712006645385,0.897910132337289,3.28631026190183,0.960749939528119,0.0394510782389743,92.2295373769223,1.27961386305917
0.360519471387971,0.687992924876679,0.338868929102682,402.960048181246,0.579534097966213,3.39561678796905,0.661514087991781,0.339614548599091,383.568097517677,1.56453852175755
0.0989519977557977,1.03883922774914,0.124759012175977,346.614305355063,0.923557599966032,4.20558104131382,0.940280320123894,0.0585697626999068,155.933634830735,1.33370340080617
0.206600286546034,0.768991636317168,0.209603271606529,550.994039399007,0.667076462358776,4.88817076125767,0.751518132189521,0.249865881560771,557.60853093228,1.73870452770817
0.0441139550213115,0.880213926477192,0.0206903563051679,73.141627312439,0.910769906092517,3.20523310014024,0.920569688714416,0.0810836796704138,102.80543347773,1.28003996698958
0.0107740735073962,0.941188153431417,0.0102701250439465,339.786425464119,0.917160395475933,4.68667176083042,0.967935522159913,0.031458876683266,183.986360164655,1.36409251957504
0.384641741991042,0.715667161637588,0.340375144807599,702.097576007586,0.680032958704851,4.59831941936902,0.700818244160449,0.298627532590503,644.958610140106,1.82076608314852
0.263542062388793,0.713099773814642,0.351591346092788,333.237405228609,0.687173614658311,3.60342223079966,0.659644238453206,0.341836348725742,456.675510707323,1.63658611548672
-0.071419172383259,1.11243862210439,-0.0282038104975627,113.834094274403,0.986152031809519,3.90908153484999,0.981091055073161,0.0188238419536035,93.1197177618477,1.2790718510594
-0.0274155423050008,0.969478710627589,0.00884310899391347,105.072569677414,1.02445145888656,4.20193829298379,0.959758727044853,0.041349809717402,161.015313208734,1.34184883432369
0.189339464360734,0.997516828529943,0.0454502647800875,174.156216353838,0.860018736823219,5.31019919111128,0.910364404305561,0.0913988429037881,172.826050041023,1.35814030449001
0.268259518165335,0.774304898285757,0.29788818109144,522.115913297967,0.707851176502879,4.40019492673061,0.71960242046961,0.279724704892032,460.151135368791,1.64413803057843
0.159861501053419,0.853273057918659,0.116370851659426,264.809540215348,0.857345365260256,3.78412905034275,0.900402840280147,0.100895945223902,218.270295565266,1.40159341440421
0.159476435071483,0.795832231553952,0.1838550510207,443.17600179869,0.80340360517624,4.9077924351242,0.790250933100167,0.210926974304992,462.09536486305,1.64211316828689
0.33481458351565,0.842439542699196,0.262663057029845,477.78303247174,0.720722991842322,4.8094325443707,0.789506116592178,0.210717413394769,474.671623932539,1.65880402547111
0.322001126199792,0.648725082404558,0.358607231189535,728.869857025938,0.64105418484057,5.59660032751551,0.670956294381377,0.328471262097838,727.093274331643,1.90919806623406
0.416047272081723,0.668149008999342,0.337755704968045,678.176325732182,0.742302056798694,5.00011969908084,0.691088996564426,0.31042627796888,600.933425543177,1.78120983099753
0.14784514093652,0.754059660998753,0.276267582420529,250.407331061109,0.77865716500097,3.71083686803332,0.758804949084997,0.241963881214337,356.000752801748,1.53359355574637
-0.101971633655139,0.971577430856872,-0.0278698244951851,21.0598340216097,0.929279718655916,3.30046221931021,0.977826224172361,0.0192840443343881,99.5364945752462,1.28024961211126
0.141109848521088,0.882736328644532,0.148571303616596,220.653135994393,0.805227238482755,4.31046857129684,0.819354280788691,0.180916585559977,0.636934659758395,1.5182714354186
0.04254575249979,0.945207206274923,-0.00390129298726231,-1.74785250870337,0.994343693403122,3.6809613515864,0.960450114562332,0.0417067088716133,-3.2269203580944,1.32207707920371
0.276894174593201,0.708779849917393,0.352853670908687,790.084190412824,0.620216506797794,6.00310229883112,0.692060373313187,0.309356703237508,714.104713137638,1.89472654284449
0.213184511604244,0.77072895776426,0.124228752082236,159.67444233777,0.867639207933001,4.71508736327435,0.869066906872385,0.13148337157898,285.778964569607,1.47120222510899
0.178294783049315,0.907693565201503,0.0901934025202274,-12.4552187057507,0.805521687598515,3.91680686920369,0.859427730255074,0.140340022742897,-0.557508892582038,1.36698343435288
0.152032023659359,0.804962501195497,0.173615338504695,570.530480148631,0.779815188468367,4.29251250976472,0.840832376385644,0.16012751554885,354.010767373704,1.53286927706323
0.379098563166305,0.742353050715798,0.363782955425479,362.849294900618,0.64044680112822,3.90315490833739,0.660340578003009,0.339804346920198,444.097919629409,1.6193606484584
0.00289871160902109,0.937466502807069,0.0915537027409456,182.418032026616,0.975376119084257,3.09445188990636,0.961814295910781,0.0394089848144252,141.059836134271,1.31723868632968
0.0740958369148654,0.936368387254469,0.0315314174913707,-129.920855797355,0.966292746670172,4.90121162101496,0.949737786164903,0.0501028995123465,0.316917531806937,1.31880083362126
0.163455853911968,0.826556401435788,0.21331458577868,313.65241194173,0.799788728986597,5.00122185214186,0.810322014426913,0.190597855098729,336.678881132926,1.51693738381447
