"1","2","3","4","5","Cement..component.1..kg.in.a.m.3.mixture.","Blast.Furnace.Slag..component.2..kg.in.a.m.3.mixture.","Fly.Ash..component.3..kg.in.a.m.3.mixture.","Water...component.4..kg.in.a.m.3.mixture.","Superplasticizer..component.5..kg.in.a.m.3.mixture.","Coarse.Aggregate...component.6..kg.in.a.m.3.mixture.","Fine.Aggregate..component.7..kg.in.a.m.3.mixture.","Age..day.","X"
9.72306993800829,49.2536232939556,191.697962062939,-4.67456108121129,199.116727947424,162.750512699176,-0.0659956429603939,199.743700051623,180.925749712411,12.6072929098562,849.233003320757,845.92798424352,27.705886448902,15.1986589942526
-5.85922163024833,4.06555308674687,248.978251248323,220.74563677773,178.90358645851,290.311089129154,191.029178152204,0.0473714902228161,192.140065377192,0.0183002220106689,931.08574041252,717.184703180119,28.0245770402065,38.8051462318056
9.19754809686306,-84.6244919483914,463.980530565869,90.6868594475002,161.774250762967,400.978231241244,96.3580171147141,0.291209572304366,147.117730820814,11.4446249287105,946.798390139093,850.359264744143,28.0735193412362,68.4163583060814
9.38589202855978,-51.7898720992764,199.605372932957,45.8033313341892,195.867052338918,135.101806606883,104.948664007909,192.18413391543,196.091432171333,6.04757339829107,965.36975970609,643.501673635038,28.1620407770845,21.8576615718121
3.5966241929057,91.6297640298901,247.258385446064,34.5129809056535,188.686878075726,253.241635923118,-0.970954268510064,118.339536378152,192.760506108156,5.71795614397459,1043.03679132795,754.109066950758,100.218940318131,40.2180871385952
8.49017755936396,66.4779618820237,203.131382672958,32.3534531020238,159.1551508476,168.908616365061,41.1049650244543,124.754950694755,158.287411482422,10.862619851924,1081.50966032047,795.207482685748,99.3340137070642,48.1578215319509
2.77189435270152,-25.9180055279738,276.396672357341,-13.5484530684928,164.381576095555,231.477738006404,-0.190689934597861,120.932136336534,174.058556833462,6.71328569664277,1057.68557528979,779.186800880734,2.84013418995509,15.3263635333321
5.83435471768254,16.1051901881123,359.925418596222,97.5979889354426,175.328106221693,314.782317570683,145.06641202966,-0.284874431543602,178.61414500215,7.94142137788528,1001.15820994363,689.088958112279,27.9945067858121,41.1728644260559
2.75249521362313,7.01589489983721,262.850597032718,104.267335182354,205.58955630518,223.447674488337,-0.911346700207543,96.1591510718875,189.363524802603,4.45977497250056,967.057206047444,870.450054983132,28.2798395366364,25.2497823487228
11.4430578611357,52.710803773512,259.363097799209,-21.769831553275,132.797949509389,277.620808238614,-0.352532669585708,97.5296702139395,160.216153182355,11.7952863521134,973.201711075922,876.613627262208,27.2022564371875,48.5715509459802
20.7750061970403,47.145554350918,84.1070995485674,77.60607967119,152.235372837074,144.235268589167,1.01452475544182,174.831510710988,158.574024803393,17.8844932874273,941.452071606108,845.261537337965,27.8689290764,15.5250232393258
-1.4581659808618,-42.1692709540302,243.390044120103,138.519416603589,179.34172002326,168.400692535153,155.235203087183,0.82105592318968,185.753374173968,0.0650757045312545,1027.49143027148,723.944818128327,7.39307123357301,10.6104213450192
6.88563397670602,-14.6250077502227,248.852179441481,-6.25696151602564,188.278554063674,251.097451083233,1.02758927736243,118.014066004975,188.360121487388,5.84814942361603,1027.61998484456,756.911022257145,27.4919577988489,29.7339137551775
8.07305048058441,62.5900538350566,209.653233411158,159.702485183916,253.894716690482,236.451076064958,91.843827441953,70.8901263041195,246.683001157553,6.00257033947412,853.391821918865,697.026429923481,27.3930680100684,28.3355952683206
13.6361600888755,74.3244722664965,198.626687444992,81.871854414232,141.156695799165,147.456369442367,-0.618369974602154,137.08977970771,158.584174872244,16.0405685843213,1001.97662115721,830.723286505735,28.3450526341831,17.642441619081
9.72855041499856,0.404294495492849,381.259555127549,69.9054988232492,152.514060189445,387.890529119837,19.9437175006465,94.1525677838198,157.461776384908,11.5776787713246,938.92969298514,846.533723954653,7.1987982444909,41.5347913588884
9.73357386435979,-34.7284749708394,257.24835798716,22.9080750914312,134.717978735904,247.154018542425,-0.753518200405967,124.421623410453,143.38403935152,11.8958617787579,1086.77124523564,800.59751876536,2.75954479560135,23.3804709156251
1.30107248484175,11.7642561224895,384.405860532276,5.71432121937866,191.282048029504,382.061152920486,1.68025363003107,-0.407235143207523,186.37927074943,-0.0585059988349019,1109.71361761176,784.251968386538,7.59228247707704,11.731721614202
11.1248836526043,22.5728980007568,305.077901610775,148.362187215715,168.791229709863,309.680097513,144.316806460171,-0.894135131130737,168.381580941367,9.98427225283073,913.825493883916,803.529166473023,28.1340664242607,44.9581521585183
2.61897018830354,-20.5380139487547,277.02269198227,3.02814316839583,171.14314181435,238.001231595717,0.0560396810339818,-0.19456712083074,185.719343879689,0.0149151004620559,1119.99893668079,790.257308769382,6.40700403247527,10.582245114661
-3.16562541167057,86.4560878891076,388.847489598066,-21.5742349285636,203.419114645442,309.052073161171,-0.340973642403266,-0.162677070368777,191.783059623406,0.0237838193360005,1012.38074097514,830.362485242562,90.5966914196458,35.762158951464
-0.815634153476946,59.0611779939232,167.762217674416,230.798472183543,239.899338943483,236.103878474921,237.594746178094,-0.159973064140391,228.041772066532,-0.0443145059564982,932.329957225993,593.357637754587,27.391825983736,30.0765459307942
21.1903014302816,26.1551141986318,337.227474254761,204.863794559456,154.01166157653,317.613209919505,211.789228809079,0.0210270473173205,155.325417443983,14.4510558454424,850.320659339773,881.042004635693,6.87650177248831,33.6550027723564
-1.78473042677822,-29.0417360353967,365.658136840848,4.84463384591519,207.268145266419,332.32513150408,0.425625719292546,-0.461603752027078,191.871219681877,-0.0887271113193304,1024.83317918628,821.564033312501,27.5110885240434,31.6429225930859
14.8053238992234,27.4124287244906,299.430451695142,-42.6565731726886,212.989258800422,296.46510574774,1.82608755454374,106.938136999612,221.049516037261,10.9985254540878,818.441691779864,777.924899042522,28.4969814410007,31.5292031016854
14.7168387187204,34.6020773415029,419.94602063617,-42.0554117041412,145.088168437633,445.57907960942,24.1250392244528,78.8910947358038,161.998812580856,10.4085135809905,967.465396751308,712.497658882099,56.3871464336327,54.856054455818
1.28371250484843,20.2210771309104,118.212636933369,156.346454447221,185.802684359707,166.732385403275,250.790268639398,0.324010954105291,203.725193165926,-0.0782154763056078,976.163659353972,691.303713416319,8.10276907460955,15.6232485534504
-0.0387100496293346,39.7595119251273,189.03444699584,116.686016711725,176.423664509424,252.627328250046,-0.678794274173599,0.938349855910278,185.048237945505,0.0129453125489074,1109.75555396592,783.870168051613,26.9125711818614,19.9364774735721
4.95504236769196,11.8553943865466,195.966088087056,108.305153141347,199.363981909502,262.151183134376,98.9178162830249,77.7220920862303,200.490037461849,8.69093987970578,863.914884006239,760.840963592932,27.6426149886761,32.4063768227355
7.70113473963467,-17.7802782376377,255.622592730688,139.898858877469,159.840276127331,315.652744715375,136.425146394306,0.937984155034659,144.770130676039,5.99478963520583,1131.07825771106,744.188181045644,27.012931329475,81.7360469927093
1.39443555724296,-8.04635044063754,368.857806186841,7.27744132279971,196.039166246039,339.321030101343,0.0988070828099986,1.78413619175014,196.919409965083,-0.0295075488816476,969.322156856314,781.51002387754,14.8408729858049,27.0224285813608
5.74214168913091,53.4024206959878,161.201118084315,229.755934056444,189.222924107694,146.820935734166,230.241662141349,0.896362574974582,202.485204204114,3.32815355844306,828.427558965454,870.499559261493,27.5622637560581,32.7697750274679
13.5528452708339,32.1710722753125,95.9672343380317,-26.8388928256252,188.627230311927,148.584519307691,-0.831610361449981,181.607855001363,181.526333490869,14.977577228098,839.850511460739,884.364384801939,27.3676974489356,15.2769316627739
-0.132233865760766,40.6277765349831,266.55068955659,53.5228064321734,196.366030767772,250.365693510283,-0.951454343508805,-0.66892018735322,184.410432771801,-0.0194513904513588,1111.24906556303,784.691842868608,7.5268160979447,13.8108924163624
4.95264461207737,9.65294745495224,133.377919945261,287.980520298049,214.794630208609,159.077573539852,188.803241233014,145.365617089829,202.685965776338,10.9548351024951,826.399305370192,710.114810773564,27.8311916953926,32.8969830598741
7.64343765205426,37.0253528316894,127.605661855311,264.636110290289,194.591310849895,161.112564812475,210.185728793549,160.575892553016,200.750499657597,6.98166923437093,847.578666969646,668.545122624476,28.015126411622,30.9359346084291
15.3377370362744,23.9839811947085,181.224305694273,70.1943116984972,137.407626522173,253.041017080925,-1.05123818121694,98.1575205920045,146.567333921805,14.254165037429,987.981183496264,889.656644319991,13.7629348479097,42.2935886767185
13.8831736551543,23.0074250109307,285.163088937471,24.1549981916244,182.669952722902,355.981521461611,0.368566837178618,140.370096575917,193.378697064111,10.9579743348386,799.617753239238,779.254678636371,28.0106731214122,40.9444971613832
2.47030461891068,-6.97357294365369,155.604053096579,396.751538914895,190.45342063277,239.431465080764,360.205793394881,-0.448912162213178,185.607649693582,-0.0360314617267495,941.402288344087,664.512286812361,7.20066562932438,25.1444161131656
5.38868053450302,-13.1056674407054,140.179578514714,216.097797963023,187.087590626995,177.964868927426,129.145142443612,117.649138201672,179.698616067898,3.58705970531377,1008.06045422852,747.851555981431,13.3092569387208,33.9986499337186
11.3452175123892,7.316193349004,171.738629853072,180.864645229533,141.518298342631,286.755999975422,201.567808626092,0.200617788116681,144.535114912511,11.1398897011909,1005.72730214271,804.135042853491,6.45723353983266,37.99359066863
7.73699167187767,75.8690417207646,405.409490538965,78.358232429358,163.631298862853,354.600721339367,118.5045865427,0.566562289812185,160.208362940089,8.98650840432293,1060.76625922384,657.863535634143,27.8520252193563,58.9292474684158
11.8406699162038,-27.8641056092915,43.4029479658238,260.790695177567,212.25123971165,161.880221249853,207.793400616522,173.123934671747,215.835955421734,10.1035796086182,821.545264688378,637.403598597103,27.5804180560814,40.1367963891906
1.88428411029146,8.4407906911123,393.527472263978,48.3621186876586,212.421345403686,435.682300542821,0.456597916490818,1.01430020768368,218.194856352729,-0.02760520778815,839.725842080164,720.452601310311,27.3579674365828,23.7740029804754
5.60765514018446,8.64494115647243,498.082791757785,17.8387104058286,190.261614630831,492.619208377474,24.7880956602678,122.09592194581,200.586324149044,3.99936418783162,821.505394006175,698.96882255549,7.09882402137077,38.4449250592534
-0.887989211398615,66.7620490491673,152.240758243123,270.472681470457,189.780993164064,180.808701940556,273.511961004903,0.285461076790407,185.687352076037,0.10007148828437,1012.8584749206,716.5776508413,27.5106766715724,28.1083802171133
5.02889151580445,23.77761362229,191.298645947697,102.370798428043,189.520936574719,153.208059897319,145.644929208944,0.495301973087558,177.982028788214,8.08213731990096,1000.36324397799,822.560667055051,27.7206636895619,19.018944918909
11.3562612581405,64.9194802140974,233.725011450419,56.0693322286544,160.245184077939,297.127104930071,-0.0718958359473651,117.940895249382,174.757495747751,9.48029297910361,1022.37035534553,754.51758034828,56.2352797567848,51.9485532116749
